segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_avg_annual_salary,empl_2021,ep_openings_annual_avg,openings,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,employment_auto_pct_change,employment_raw_pct_change
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,00-0000,All Occupations,446217.69277522794,446217.69277522794,707110.5736127261,0.5000000000000001,0.5,0.040364187734512835,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,57129.20172286925,684650.0,66882.7,0.0,458122.05726159737,717160.0,-11904.36448636942,-10049.42638727394,-0.025985137143422408,-0.014012809397169305
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,11-0000,Management Occupations,28025.950008075783,28025.950008075783,52814.572891789394,0.03140389821139749,0.030925955373994448,0.012198444851464181,Bachelor's degree,5 years or more,Moderate-term on-the-job training,BA+,124875.16334942314,48080.0,7123.1,0.0,28335.72459742938,52655.435701255934,-309.77458935359755,159.13719053345994,-0.010932298141466986,0.003022236705747441
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,13-0000,Business and Financial Operations Occupations,17630.574823521903,17630.574823521903,37006.351767793385,0.019755575707755397,0.019161687844214834,0.0050853815797312855,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,81260.5056967132,31580.0,6576.299999999999,0.0,17556.783711592485,36480.281097033454,73.79111192941855,526.0706707599311,0.004202997151505339,0.014420685777081655
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,15-0000,Computer and Mathematical Occupations,4843.010205639642,4843.010205639642,18338.14245564322,0.00542673484719845,0.005340537590381067,0.0032987461210334987,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,110039.07236292286,12510.0,2050.0,0.0,4893.236135576537,17614.85524396554,-50.22592993689523,723.2872116776816,-0.010264358503307229,0.04106120667244562
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,17-0000,Architecture and Engineering Occupations,22834.20922443469,22834.20922443469,82827.05335360572,0.025586400532908622,0.025043440639291422,0.01386395131046371,Bachelor's degree,Unreported,Internship/residency,BA+,97089.46361524271,80230.0,805.7,0.0,22945.90509316176,81353.7654291361,-111.69586872707077,1473.2879244696232,-0.004867790931479007,0.018109646390651008
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,19-0000,"Life, Physical, and Social Science Occupations",953.6503774584612,953.6503774584612,7386.924428477079,0.0010685931921785555,0.0010380743086603201,0.0008554948314758386,Bachelor's degree,Unreported,Moderate-term on-the-job training,BA+,79793.86900401452,6660.0,254.1,0.0,951.1294757477525,7179.916772351964,2.5209017107086993,207.00765612511532,0.0026504295944848456,0.028831484081020164
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,23-0000,Legal Occupations,167.209918114047,167.209918114047,416.8873590362475,0.00018736361289720897,0.00018200903810614293,0.00019366188359585499,Associate's degree,Unreported,Unreported,SC or associate's,104252.67701814497,270.0,143.20000000000002,0.0,166.76470995478132,411.45431179204576,0.4452081592656896,5.433047244201759,0.002669678491249191,0.01320449704497857
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",450.4618437197341,450.4618437197341,3798.32462545447,0.0005047556954970902,0.00048692043630273543,0.00034561817206361445,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,70806.34432039707,4460.0,188.79999999999998,0.0,446.13798400344746,3735.368271235882,4.32385971628662,62.95635421858833,0.009691754280785937,0.016854122444467472
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,29-0000,Healthcare Practitioners and Technical Occupations,92.24872827106199,92.24872827106199,954.7512137967624,0.00010336740313604084,0.00010163281858220261,0.00018180864000169646,Bachelor's degree,Unreported,Unreported,BA+,91314.19425910356,430.0,415.0,0.0,93.12047186834673,930.7118012344204,-0.871743597284734,24.039412562342022,-0.009361460265334576,0.025829061725077627
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,33-0000,Protective Service Occupations,128.10110554643322,128.10110554643322,238.43067304941897,0.00014354104243347572,0.0001612574478443295,0.00026195665930182487,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,140.0,483.0,0.0,147.75118751039795,259.59042304223874,-19.650081963964737,-21.15974999281977,-0.13299440969015472,-0.08151205943902176
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,35-0000,Food Preparation and Serving Related Occupations,1722.519016035628,1722.519016035628,1722.519016035628,0.0019301330313938364,0.0020453764406418995,0.0023625143432593476,No formal educational credential,Less than 5 years,Short-term on-the-job training,HS or less,31888.094900609638,2090.0,1236.1999999999998,0.0,1874.064125722541,1874.064125722541,-151.54510968691284,-151.54510968691284,-0.08086442059632563,-0.08086442059632563
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1355.5304681202163,1355.5304681202163,2416.6212001309523,0.0015189116098126509,0.0015194385951141838,0.002761857564945044,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,36031.94397938066,2490.0,3829.4,0.0,1392.1766701527622,2441.569612912939,-36.64620203254594,-24.948412781986917,-0.0263229537013609,-0.010218186141423165
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,41-0000,Sales and Related Occupations,58548.664776582664,58548.664776582664,65958.47768905584,0.06560549449803556,0.06565967988004998,0.02490164523788667,No formal educational credential,Less than 5 years,Short-term on-the-job training,HS or less,43071.07447440259,62520.0,6089.999999999999,0.0,60160.29525157281,67610.77531390781,-1611.6304749901465,-1652.2976248519699,-0.026788938921439426,-0.024438377125252188
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,43-0000,Office and Administrative Support Occupations,30655.055534587358,30655.055534587358,47906.5202374276,0.034349887992932135,0.035360689492712656,0.009175677759163328,High school diploma or equivalent,Less than 5 years,Short-term on-the-job training,HS or less,47186.583416826594,51090.0,13969.899999999998,0.0,32399.023633180142,50414.66539336824,-1743.9680985927844,-2508.1451559406414,-0.05382779797125647,-0.049750308493975916
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,47-0000,Construction and Extraction Occupations,5070.683238466826,5070.683238466826,7227.134769987977,0.005681849151845565,0.0056620058402857155,0.005837126399973526,High school diploma or equivalent,Less than 5 years,Apprenticeship,HS or less,61997.27596571233,6440.0,1579.5,0.0,5187.779527557743,7343.14190380297,-117.0962890909168,-116.00713381499281,-0.022571562355126213,-0.015798024242853512
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,49-0000,"Installation, Maintenance, and Repair Occupations",53836.62168978929,53836.62168978929,61784.3396727205,0.060325512145154095,0.05755340664173174,0.022453553024043636,High school diploma or equivalent,Less than 5 years,Short-term on-the-job training,HS or less,55413.78355166131,55630.0,3288.9,0.0,52732.97010624685,60302.07820681902,1103.6515835424361,1482.261465901487,0.020929061672778703,0.02458060335528986
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,51-0000,Production Occupations,140496.21276240182,140496.21276240182,228073.21653549312,0.1574301232752481,0.16326994109858609,0.0794276517234918,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,46681.34577830846,235530.0,5083.8,0.0,149595.12261012816,238519.21322846191,-9098.909847726347,-10445.996692968794,-0.060823572914470915,-0.04379520019195795
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,53-0000,Transportation and Material Moving Occupations,79406.98905446225,79406.98905446225,88240.30572322887,0.08897785805017568,0.08648794651350025,0.035605342840295366,No formal educational credential,Less than 5 years,Short-term on-the-job training,HS or less,47133.879136208794,84500.0,13765.8,0.0,79244.07197019146,88033.11316395696,162.91708427078265,207.19255927190534,0.002055889863055822,0.002353575283496112
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,00-0000,All Occupations,451618.99798189435,451618.99798189435,711875.7336765593,0.5,0.5,0.041440396844127744,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,57159.82538755885,684650.0,66882.7,0.0,458122.05726159737,717160.0,-6503.059279703011,-5284.266323440708,-0.0141950364026887,-0.007368322722182927
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,11-0000,Management Occupations,28256.84588313226,28256.84588313226,53016.33425029034,0.03128394289146478,0.030925955373994448,0.012013555219621918,Bachelor's degree,5 years or more,Moderate-term on-the-job training,BA+,125015.26583451634,48080.0,7123.1,0.0,28335.72459742938,52655.435701255934,-78.87871429711959,360.89854903440573,-0.002783719683112514,0.006853965677579563
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,13-0000,Business and Financial Operations Occupations,17812.627802052524,17812.627802052524,37170.19346398208,0.019720857494536403,0.019161687844214834,0.005060232467862771,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,81286.49535015975,31580.0,6576.299999999999,0.0,17556.783711592485,36480.281097033454,255.8440904600393,689.9123669486289,0.014572378099703376,0.018911925736359855
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,15-0000,Computer and Mathematical Occupations,4932.388439941106,4932.388439941106,18443.96575640884,0.005460784933740596,0.005340537590381067,0.00334779140140633,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,110243.00103766813,12510.0,2050.0,0.0,4893.236135576537,17614.85524396554,39.15230436456932,829.1105124433016,0.008001311050556171,0.047068823499264154
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-0000,Architecture and Engineering Occupations,23350.968660748404,23350.968660748404,83403.60023560122,0.02585250926676534,0.025043440639291422,0.014131183163489573,Bachelor's degree,Unreported,Internship/residency,BA+,97062.65373739769,80230.0,805.7,0.0,22945.90509316176,81353.7654291361,405.06356758664333,2049.834806465122,0.017652978426523636,0.02519655722943332
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,19-0000,"Life, Physical, and Social Science Occupations",961.8942844757262,961.8942844757262,7394.789851444114,0.001064940014452502,0.0010380743086603201,0.0008615134578797547,Bachelor's degree,Unreported,Moderate-term on-the-job training,BA+,79839.59822594258,6660.0,254.1,0.0,951.1294757477525,7179.916772351964,10.764808727973673,214.87307909214996,0.011317921484360127,0.029926959588107153
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,23-0000,Legal Occupations,167.70168022162625,167.70168022162625,418.0593543331575,0.00018566721171055508,0.00018200903810614293,0.0001899880590044338,Associate's degree,Unreported,Unreported,SC or associate's,104946.98260197892,270.0,143.20000000000002,0.0,166.76470995478132,411.45431179204576,0.9369702668449236,6.605042541111743,0.005618516454104621,0.01605291851808328
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",456.32130947413026,456.32130947413026,3811.2821872722498,0.0005052060603221396,0.00048692043630273543,0.0003501270191900829,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,70961.21343184171,4460.0,188.79999999999998,0.0,446.13798400344746,3735.368271235882,10.183325470682803,75.91391603636794,0.022825506537914764,0.02032300713719215
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,29-0000,Healthcare Practitioners and Technical Occupations,96.65683261201559,96.65683261201559,961.5091612567733,0.00010701147764369582,0.00010163281858220261,0.00019390591333448822,Bachelor's degree,Unreported,Unreported,BA+,91372.13914150943,430.0,415.0,0.0,93.12047186834673,930.7118012344204,3.5363607436688653,30.797360022352905,0.03797619011927426,0.03309011444950606
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,33-0000,Protective Service Occupations,132.81050323296847,132.81050323296847,242.13878851550433,0.00014703821564908227,0.0001612574478443295,0.00027283263225462423,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,140.0,483.0,0.0,147.75118751039795,259.59042304223874,-14.940684277429483,-17.45163452673441,-0.10112056985246251,-0.06722757458542607
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,35-0000,Food Preparation and Serving Related Occupations,1706.821312377589,1706.821312377589,1706.821312377589,0.001889669522323789,0.0020453764406418995,0.0022775390129199827,No formal educational credential,Less than 5 years,Short-term on-the-job training,HS or less,31888.094900609638,2090.0,1236.1999999999998,0.0,1874.064125722541,1874.064125722541,-167.24281334495186,-167.24281334495186,-0.08924071009601754,-0.08924071009601754
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1366.3977320612576,1366.3977320612576,2423.6578109342945,0.001512777073337421,0.0015194385951141838,0.0027451598340095906,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,36030.2590595924,2490.0,3829.4,0.0,1392.1766701527622,2441.569612912939,-25.778938091504642,-17.91180197864469,-0.018517001932431422,-0.007336183201131355
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-0000,Sales and Related Occupations,57997.879440227254,57997.879440227254,65393.75059122179,0.06421107138915402,0.06565967988004998,0.023992830177180305,No formal educational credential,Less than 5 years,Short-term on-the-job training,HS or less,43111.99440388738,62520.0,6089.999999999999,0.0,60160.29525157281,67610.77531390781,-2162.415811345556,-2217.024722686023,-0.03594423535162126,-0.03279099688463374
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,43-0000,Office and Administrative Support Occupations,30675.432527606852,30675.432527606852,47870.821983039044,0.03396162768249692,0.035360689492712656,0.008982695591344396,High school diploma or equivalent,Less than 5 years,Short-term on-the-job training,HS or less,47211.93398124558,51090.0,13969.899999999998,0.0,32399.023633180142,50414.66539336824,-1723.5911055732904,-2543.8434103291947,-0.05319885948069573,-0.05045840115134083
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,47-0000,Construction and Extraction Occupations,5272.17380421656,5272.17380421656,7428.6546287771935,0.005836970795931756,0.0056620058402857155,0.006164482580096966,High school diploma or equivalent,Less than 5 years,Apprenticeship,HS or less,62012.34433808146,6440.0,1579.5,0.0,5187.779527557743,7343.14190380297,84.39427665881703,85.5127249742236,0.016267899630373735,0.011645250234090814
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,49-0000,"Installation, Maintenance, and Repair Occupations",53716.39898879368,53716.39898879368,61620.940752975126,0.05947092486014859,0.05755340664173174,0.02173338112166583,High school diploma or equivalent,Less than 5 years,Short-term on-the-job training,HS or less,55489.38115264709,55630.0,3288.9,0.0,52732.97010624685,60302.07820681902,983.4288825468248,1318.8625461561096,0.018649222309409155,0.021870930246098406
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,51-0000,Production Occupations,145240.29344140785,145240.29344140785,232337.85983840507,0.16079958337717074,0.16326994109858609,0.0836497026960382,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,46649.42944470989,235530.0,5083.8,0.0,149595.12261012816,238519.21322846191,-4354.829168720316,-6181.353390056844,-0.02911076974126881,-0.02591553655736794
0,0. All Segments,2030,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,53-0000,Transportation and Material Moving Occupations,79475.38533931258,79475.38533931258,88231.353709725,0.08798941773315168,0.08648794651350025,0.0350768964630013,No formal educational credential,Less than 5 years,Short-term on-the-job training,HS or less,47155.60209445087,84500.0,13765.8,0.0,79244.07197019146,88033.11316395696,231.31336912111146,198.24054576802882,0.0029189990288248004,0.002251886121519029
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,00-0000,All Occupations,454869.81111707515,454869.81111707515,711110.7116764502,0.5,0.5,0.04201464681567019,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,57103.19403313185,684650.0,66882.7,0.0,458122.05726159737,717160.0,-3252.2461445222143,-6049.288323549787,-0.007099082205214828,-0.008435060967635934
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,11-0000,Management Occupations,28467.79011020836,28467.79011020836,52957.65285827279,0.0312922394655042,0.030925955373994448,0.01204728630416593,Bachelor's degree,5 years or more,Moderate-term on-the-job training,BA+,125107.90353293858,48080.0,7123.1,0.0,28335.72459742938,52655.435701255934,132.0655127789796,302.2171570168575,0.004660742389872063,0.005739524381328955
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-0000,Business and Financial Operations Occupations,17838.12938690977,17838.12938690977,37011.5164419125,0.01960795039695277,0.019161687844214834,0.00499840924043452,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,81315.33566994357,31580.0,6576.299999999999,0.0,17556.783711592485,36480.281097033454,281.3456753172868,531.2353448790454,0.01602489840616527,0.014562260182864793
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-0000,Computer and Mathematical Occupations,5008.104506377352,5008.104506377352,18510.273391251987,0.0055049866840782245,0.005340537590381067,0.0034063760111880358,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,110362.761584238,12510.0,2050.0,0.0,4893.236135576537,17614.85524396554,114.86837080081477,895.4181472864475,0.023474928987313345,0.05083312550031872
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-0000,Architecture and Engineering Occupations,23764.89187038075,23764.89187038075,83633.88690446844,0.026122740275968878,0.025043440639291422,0.014441254869361753,Bachelor's degree,Unreported,Internship/residency,BA+,97067.09999102513,80230.0,805.7,0.0,22945.90509316176,81353.7654291361,818.98677721899,2280.121475332344,0.03569206679334959,0.028027239591245024
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-0000,"Life, Physical, and Social Science Occupations",937.6317034920496,937.6317034920496,7359.191962739148,0.0010306594113043044,0.0010380743086603201,0.0008180106894767477,Bachelor's degree,Unreported,Moderate-term on-the-job training,BA+,79825.70071767559,6660.0,254.1,0.0,951.1294757477525,7179.916772351964,-13.497772255702898,179.275190387184,-0.014191308964629985,0.024968978899243963
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,23-0000,Legal Occupations,172.32284723412715,172.32284723412715,423.6600780492562,0.00018941996481469553,0.00018200903810614293,0.00019635044972681626,Associate's degree,Unreported,Unreported,SC or associate's,104983.22851970726,270.0,143.20000000000002,0.0,166.76470995478132,411.45431179204576,5.558137279345829,12.205766257210428,0.033329217439666534,0.02966493704744399
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",464.4240767895218,464.4240767895218,3824.1599023716794,0.0005105021980344037,0.00048692043630273543,0.0003583640054610864,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,70904.84841660359,4460.0,188.79999999999998,0.0,446.13798400344746,3735.368271235882,18.286092786074335,88.79163113579762,0.04098752727123327,0.023770515967471144
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,29-0000,Healthcare Practitioners and Technical Occupations,99.44582751530389,99.44582751530389,967.682002487731,0.0001093124066324423,0.00010163281858220261,0.00020417944647226603,Bachelor's degree,Unreported,Unreported,BA+,91496.65237576842,430.0,415.0,0.0,93.12047186834673,930.7118012344204,6.3253556469571635,36.97020125331062,0.06792658499303914,0.03972250185747764
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,33-0000,Protective Service Occupations,135.4487376141188,135.4487376141188,242.93411007895497,0.00014888736766403783,0.0001612574478443295,0.00028006874966647583,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,140.0,483.0,0.0,147.75118751039795,259.59042304223874,-12.302449896279143,-16.656312963283767,-0.08326464310422792,-0.06416381917361245
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,35-0000,Food Preparation and Serving Related Occupations,1749.7738165668075,1749.7738165668075,1749.7738165668075,0.0019233787050735357,0.0020453764406418995,0.0023372341155799884,No formal educational credential,Less than 5 years,Short-term on-the-job training,HS or less,31888.094900609638,2090.0,1236.1999999999998,0.0,1874.064125722541,1874.064125722541,-124.29030915573344,-124.29030915573344,-0.06632126801307485,-0.06632126801307485
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,37-0000,Building and Grounds Cleaning and Maintenance Occupations,1376.1625993086482,1376.1625993086482,2410.9193980110194,0.0015126994204441159,0.0015194385951141838,0.002739183263656582,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,36031.967328629915,2490.0,3829.4,0.0,1392.1766701527622,2441.569612912939,-16.01407084411403,-30.650214901919753,-0.01150290131090677,-0.012553488026643732
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,41-0000,Sales and Related Occupations,59370.10361033322,59370.10361033322,66661.83153130737,0.06526054506071897,0.06565967988004998,0.024607763105271695,No formal educational credential,Less than 5 years,Short-term on-the-job training,HS or less,43044.775544496915,62520.0,6089.999999999999,0.0,60160.29525157281,67610.77531390781,-790.1916412395876,-948.9437826004432,-0.01313476999963575,-0.014035392704707553
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,43-0000,Office and Administrative Support Occupations,30668.85416204322,30668.85416204322,47555.285579697644,0.0337116834449029,0.035360689492712656,0.008885344666826285,High school diploma or equivalent,Less than 5 years,Short-term on-the-job training,HS or less,47195.376027738675,51090.0,13969.899999999998,0.0,32399.023633180142,50414.66539336824,-1730.1694711369237,-2859.3798136705955,-0.053401901573510414,-0.05671722288266403
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-0000,Construction and Extraction Occupations,5388.2806430879045,5388.2806430879045,7525.568993180265,0.005922882230692882,0.0056620058402857155,0.006432135733478342,High school diploma or equivalent,Less than 5 years,Apprenticeship,HS or less,62052.71259851692,6440.0,1579.5,0.0,5187.779527557743,7343.14190380297,200.50111553016177,182.4270893772955,0.038648734871073426,0.024843192705130426
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-0000,"Installation, Maintenance, and Repair Occupations",54717.74167153195,54717.74167153195,62412.38581107914,0.06014659616248813,0.05755340664173174,0.022272065974481066,High school diploma or equivalent,Less than 5 years,Short-term on-the-job training,HS or less,55445.55069542411,55630.0,3288.9,0.0,52732.97010624685,60302.07820681902,1984.7715652850966,2110.307604260124,0.037638152398512,0.03499560325304823
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-0000,Production Occupations,147532.3854034666,147532.3854034666,232188.36375064764,0.16216990202224527,0.16326994109858609,0.08714218736272103,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,46609.92465749661,235530.0,5083.8,0.0,149595.12261012816,238519.21322846191,-2062.737206661579,-6330.849477814278,-0.013788799866406364,-0.026542304043869088
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,53-0000,Transportation and Material Moving Occupations,77178.32014421548,77178.32014421548,85675.62514432793,0.08483561478248025,0.08648794651350025,0.030908024348779473,No formal educational credential,Less than 5 years,Short-term on-the-job training,HS or less,46771.27865443296,84500.0,13765.8,0.0,79244.07197019146,88033.11316395696,-2065.751825975982,-2357.4880196290324,-0.02606821904297191,-0.026779559814479548
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),00-0000,All Occupations,458634.79507815477,458634.79507815477,718900.4815054857,0.5,0.5,0.04228699871457732,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training,HS or less,57131.31705880688,684650.0,66882.7,0.0,458122.05726159737,717160.0,512.7378165574046,1740.4815054857172,0.0011192166114468933,0.0024269082289666423
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),11-0000,Management Occupations,28646.65486576431,28646.65486576431,53536.52466742366,0.03123035492856872,0.030925955373994448,0.01200942505303073,Bachelor's degree,5 years or more,Moderate-term on-the-job training,BA+,125239.07765852593,48080.0,7123.1,0.0,28335.72459742938,52655.435701255934,310.9302683349306,881.0889661677284,0.01097308336922283,0.016733105603126037
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),13-0000,Business and Financial Operations Occupations,17966.15139245693,17966.15139245693,37456.7972833494,0.019586555125407967,0.019161687844214834,0.004988164980981555,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,81337.05174509587,31580.0,6576.299999999999,0.0,17556.783711592485,36480.281097033454,409.367680864445,976.5161863159447,0.023316780999822054,0.026768329545447337
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),15-0000,Computer and Mathematical Occupations,5081.387138157875,5081.387138157875,18824.057587361818,0.0055396877784773925,0.005340537590381067,0.003428379789378008,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,110501.79783441784,12510.0,2050.0,0.0,4893.236135576537,17614.85524396554,188.1510025813377,1209.2023433962786,0.03845124113536555,0.06864673746385311
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-0000,Architecture and Engineering Occupations,24214.420082657743,24214.420082657743,85135.1427369521,0.02639836787626572,0.025043440639291422,0.014573573203139626,Bachelor's degree,Unreported,Internship/residency,BA+,97049.47197624846,80230.0,805.7,0.0,22945.90509316176,81353.7654291361,1268.5149894959832,3781.377307816001,0.055282848261846096,0.046480667340589206
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-0000,"Life, Physical, and Social Science Occupations",949.0064514804636,949.0064514804636,7485.618187880531,0.0010345992733921832,0.0010380743086603201,0.0008177654520015625,Bachelor's degree,Unreported,Moderate-term on-the-job training,BA+,79801.59603030942,6660.0,254.1,0.0,951.1294757477525,7179.916772351964,-2.1230242672888835,305.70141552856694,-0.0022321085839757185,0.042577292358839794
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),23-0000,Legal Occupations,172.71624593401103,172.71624593401103,428.73879066436615,0.00018829387541843495,0.00018200903810614293,0.00019567613914372352,Associate's degree,Unreported,Unreported,SC or associate's,105456.85458169218,270.0,143.20000000000002,0.0,166.76470995478132,411.45431179204576,5.951535979229703,17.284478872320392,0.035688221931627365,0.042008257969249785
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",470.3799428380971,470.3799428380971,3891.832547287571,0.0005128044665232398,0.00048692043630273543,0.00036161769725574967,Bachelor's degree,Less than 5 years,Moderate-term on-the-job training,BA+,71039.56212869595,4460.0,188.79999999999998,0.0,446.13798400344746,3735.368271235882,24.241958834649665,156.464276051689,0.05433735683546358,0.041887242352123245
0,0. All Segments,2030,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),29-0000,Healthcare Practitioners and Technical Occupations,102.59904464736178,102.59904464736178,987.0204820224494,0.0001118526611460848,0.00010163281858220261,0.00020794060817620074,Bachelor's degree,Unreported,Unreported,BA+,91530.91698707784,430.0,415.0,0.0,93.12047186834673,930.7118012344204,9.478572779015053,56.30868078802905,0.10178828123224948,0.060500662732916675
