stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-3023,Automotive Service Technicians and Mechanics,Postsecondary nondegree award,Unreported,Short-term on-the-job training,SC or associate's,SC/Associate or Employer Training,49670,247.57640947296073,247.57640947296073,616.2827302163321,241.3705878195949,589.5827135111049,6.205821653365835,26.700016705227227,21.072894775179048,140.0,1310.0,0.025710761652551418,0.045286295024191424,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,SC/Associate or Employer Training,60640,50.6101370409259,50.6101370409259,112.04316786211804,48.15892353173901,104.62575472495121,2.4512135091868825,7.417413137166832,4.14196612595595,53.0,80.0,0.05089842815052576,0.0708947157099735,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,SC/Associate or Employer Training,63980,132.87207876008858,132.87207876008858,132.87207876008858,123.92961053836227,123.92961053836227,8.942468221726315,8.942468221726315,11.292244653831894,16.5,80.0,0.0721576399932136,0.0721576399932136,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Postsecondary nondegree award,Unreported,Long-term on-the-job training,SC or associate's,SC/Associate or Employer Training,59810,32.98844193244522,32.98844193244522,303.75301271309644,30.903021536865598,294.4149004385457,2.085420395579624,9.338112274550717,2.9897988959002224,80.2,150.0,0.0674827344339722,0.03171752605130084,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-9041,Industrial Machinery Mechanics,High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,SC/Associate or Employer Training,63760,4404.2810080392,4404.2810080392,4643.562657819217,4015.469808339163,4250.748271644237,388.81119970003647,392.81438617497935,423.7828025421443,91.4,5320.0,0.09682832103296339,0.09241064421418545,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-9043,"Maintenance Workers, Machinery",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,SC/Associate or Employer Training,60500,60.97867845560624,60.97867845560624,60.97867845560624,66.73132875142839,66.73132875142839,-5.75265029582215,-5.75265029582215,5.162216165553968,4.8,80.0,-0.08620614040596357,-0.08620614040596357,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-9044,Millwrights,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,SC/Associate or Employer Training,65170,1335.6167598932468,1335.6167598932468,1335.6167598932468,1267.8952462772058,1267.8952462772058,67.72151361604097,67.72151361604097,116.42179989384235,3.6,1210.0,0.05341254635576944,0.05341254635576944,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-9062,Medical Equipment Repairers,Associate's degree,Unreported,Moderate-term on-the-job training,SC or associate's,SC/Associate or Employer Training,62630,1.4530611792283987,1.4530611792283987,170.6258605211959,1.4810661278991142,170.8815597075473,-0.028004948670715457,-0.2556991863513929,0.1465103122702667,7.3,0.0,-0.01890864164886436,-0.0014963533033582176,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-9071,"Maintenance and Repair Workers, General",High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,48620,973.0537243067088,973.0537243067088,1224.7056255051973,984.0431550828021,1228.732756920078,-10.989430776093227,-4.027131414880671,93.62031738467823,319.6,1480.0,-0.011167630930950915,-0.0032774672866824313,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,HS or Less - Limited Training,38860,73.43522154076055,73.43522154076055,73.43522154076055,85.7974226804008,85.7974226804008,-12.362201139640248,-12.362201139640248,8.678373702363292,11.8,0.0,-0.14408592651658075,-0.14408592651658075,2030
