adjustment_source,forecast_source,projection_label,segment_id,segment_name,year,value_type,employment_auto,employment_raw,auto_share_ratio,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2015,QCEW,6365.532035,52970,0.1201724,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2015,QCEW,9963.247352,18047,0.55207222,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2015,QCEW,16512.84515,52603,0.313914513,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2015,QCEW,4992.017393,16676,0.299353406,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2015,QCEW,938.655054,117555,0.007984816,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2015,QCEW,166670,166670,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2015,QCEW,104833.717,104833.717,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2015,QCEW,66784,66784,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2015,QCEW,45930,45930,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2016,QCEW,23739.79796,81235,0.29223608,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2016,QCEW,6427.853245,53396,0.120380801,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2016,QCEW,10023.45172,18194,0.550920728,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2016,QCEW,16367.76462,52458,0.312016558,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2016,QCEW,4955.65388,16542,0.299580092,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2016,QCEW,974.8572872,121842,0.008000995,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2016,QCEW,173344,173344,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2016,QCEW,105625.1859,105625.1859,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2016,QCEW,68358,68358,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2016,QCEW,46900,46900,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2017,QCEW,24108.82173,82226,0.293201928,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2017,QCEW,6570.844634,54519,0.120523939,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2017,QCEW,10197.75072,18552,0.549684709,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2017,QCEW,16139.39663,52257,0.308846597,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2017,QCEW,5074.521584,16794,0.302162771,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2017,QCEW,948.5175797,113721,0.008340743,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2017,QCEW,180711,180711,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2017,QCEW,107098.9302,107098.9302,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2017,QCEW,68500,68500,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2017,QCEW,46723,46723,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2018,QCEW,24548.64085,83724,0.293209126,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2018,QCEW,6739.387338,55424,0.121596914,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2018,QCEW,10595.13614,19277,0.549625779,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2018,QCEW,16414.67444,53718,0.305571213,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2018,QCEW,5353.222206,17376,0.308081388,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2018,QCEW,975.529221,116698,0.008359434,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2018,QCEW,182995,182995,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2018,QCEW,110520.0778,110520.0778,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2018,QCEW,68540,68540,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2018,QCEW,47502,47502,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2019,QCEW,24426.35337,83591,0.292212719,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2019,QCEW,6576.70413,53502,0.122924454,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2019,QCEW,10542.21836,19271,0.547050924,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2019,QCEW,15908.69373,52591,0.302498407,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2019,QCEW,5780.272514,18237,0.316953036,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2019,QCEW,972.141431,118343,0.008214609,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2019,QCEW,180821,180821,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2019,QCEW,111801.6657,111801.6657,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2019,QCEW,68868,68868,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2019,QCEW,48382,48382,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2020,QCEW,20793.90897,70950,0.293078351,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2020,QCEW,6069.646603,48267,0.125751478,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2020,QCEW,8708.642444,15883,0.548299594,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2020,QCEW,13677.9739,45730,0.299102862,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2020,QCEW,5449.419588,16885,0.322737316,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2020,QCEW,947.1381094,115403,0.008207223,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2020,QCEW,154727,154727,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2020,QCEW,103058.2354,103058.2354,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2020,QCEW,62425,62425,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2020,QCEW,44778,44778,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2021,QCEW,21220.81779,72517,0.292632318,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2021,QCEW,6132.49678,48420,0.126652143,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2021,QCEW,8863.944357,16199,0.547190836,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2021,QCEW,14221.98047,47346,0.300383992,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2021,QCEW,5536.350019,17142,0.3229699,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2021,QCEW,980.8345274,119483,0.008208988,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2021,QCEW,174869,174869,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2021,QCEW,105546.6236,105546.6236,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2021,QCEW,66198,66198,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2021,QCEW,46770,46770,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2022,QCEW,21422.17723,73289,0.292297306,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2022,QCEW,6324.972447,48839,0.129506592,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2022,QCEW,9215.777438,16746,0.550327089,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2022,QCEW,14548.30636,48605,0.299317073,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2022,QCEW,5902.349733,17979,0.328291325,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2022,QCEW,1002.835428,122404,0.008192832,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2022,QCEW,177138,177138,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2022,QCEW,110573,110573,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2022,QCEW,67706,67706,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2022,QCEW,49197,49197,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2023,QCEW,21625.6694,73569,0.293950841,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2023,QCEW,6394.270739,48876,0.130826392,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2023,QCEW,9391.518582,17055,0.55066072,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2023,QCEW,15119.80529,50818,0.297528539,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2023,QCEW,6261.752202,18726,0.334388134,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2023,QCEW,1018.848095,123111,0.008275849,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2023,QCEW,179115,179115,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2023,QCEW,114410,114410,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2023,QCEW,69189,69189,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2023,QCEW,49037,49037,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2024,QCEW,21247.66879,72604,0.29265149,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2024,QCEW,6244.586843,47550,0.131326747,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2024,QCEW,9023.139595,16337,0.552313129,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2024,QCEW,14936.44449,50443,0.296105396,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2024,QCEW,5987.024881,18283,0.327464031,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2024,QCEW,1032.025505,120207,0.008585403,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2024,QCEW,173082,173082,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2024,QCEW,115340,115340,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2024,QCEW,69600,69600,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2024,QCEW,46889,46889,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2025,QCEW,20928.03176,70604,0.296414251,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2025,QCEW,6089.070013,45958,0.132492058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2025,QCEW,8874.553682,15947,0.556503021,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2025,QCEW,14602.46596,49289,0.296262167,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2025,QCEW,5948.051176,17831,0.333579226,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2025,QCEW,1012.884669,116864,0.008667209,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2025,QCEW,166447,166447,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2025,QCEW,116571,116571,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2025,QCEW,72444,72444,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2025,QCEW,45205,45205,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2026,Forecast,20853.45949,70365.38276,0.29635964,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2026,Forecast,6070.664272,45819.08042,0.132492058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2026,Forecast,8810.775289,15840.07325,0.556233242,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2026,Forecast,14557.20622,49156.73527,0.296138589,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2026,Forecast,5961.886577,17885.98179,0.333327331,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2026,Forecast,1021.206203,117474.8652,0.008692976,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2026,Forecast,165575.7006,165575.7006,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2026,Forecast,116264.9564,116264.9564,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2026,Forecast,72387.63356,72387.63356,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2026,Forecast,45302.41781,45302.41781,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2027,Forecast,20779.3022,70128.02677,0.296305246,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2027,Forecast,6052.314168,45680.58077,0.132492058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2027,Forecast,8747.483931,15733.92399,0.555963276,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2027,Forecast,14512.19433,49025.27164,0.296014562,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2027,Forecast,5975.998219,17941.55012,0.333081488,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2027,Forecast,1029.63831,118090.8129,0.008719038,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2027,Forecast,164708.9623,164708.9623,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2027,Forecast,115960.2919,115960.2919,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2027,Forecast,72331.329,72331.329,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2027,Forecast,45400.04556,45400.04556,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2028,Forecast,20705.55732,69891.92457,0.296251068,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2028,Forecast,6034.019531,45542.49976,0.132492058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2028,Forecast,8684.675743,15628.54625,0.555693127,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2028,Forecast,14467.42935,48894.6062,0.295890088,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2028,Forecast,5990.388501,17997.70996,0.332841707,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2028,Forecast,1038.182747,118711.9057,0.008745397,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2028,Forecast,163846.761,163846.761,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2028,Forecast,115656.9984,115656.9984,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2028,Forecast,72275.08625,72275.08625,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2028,Forecast,45497.8837,45497.8837,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2029,Forecast,20632.22229,69657.06877,0.296197108,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2029,Forecast,6015.780194,45404.83614,0.132492058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2029,Forecast,8622.346891,15523.93409,0.555422797,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2029,Forecast,14422.91032,48764.73604,0.295765167,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2029,Forecast,6005.05985,18054.46632,0.332607995,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2029,Forecast,1046.841301,119338.2072,0.008772055,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2029,Forecast,162989.0731,162989.0731,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2029,Forecast,115355.0682,115355.0682,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2029,Forecast,72218.90521,72218.90521,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2029,Forecast,45595.93268,45595.93268,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2030,Forecast,20559.29457,69423.45202,0.296143363,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2030,Forecast,5997.59599,45267.58864,0.132492058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2030,Forecast,8560.493573,15420.08162,0.555152287,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2030,Forecast,14378.63631,48635.65827,0.2956398,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2030,Forecast,6020.014718,18111.82429,0.332380362,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2030,Forecast,1055.61579,119969.7818,0.008799014,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2030,Forecast,162135.8749,162135.8749,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,Forecast,115054.4933,115054.4933,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2030,Forecast,72162.78582,72162.78582,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2030,Forecast,45694.19297,45694.19297,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2031,Forecast,20486.77164,69191.067,0.296089835,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2031,Forecast,5979.466753,45130.756,0.132492058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2031,Forecast,8499.112017,15316.983,0.554881599,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2031,Forecast,14334.60636,48507.37,0.295513988,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2031,Forecast,6035.255583,18169.789,0.332158815,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2031,Forecast,1064.508062,120606.695,0.008826277,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2031,Forecast,161287.143,161287.143,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2031,Forecast,114755.266,114755.266,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2031,Forecast,72106.728,72106.728,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2031,Forecast,45792.665,45792.665,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2032,Forecast,20414.65099,68959.90648,0.296036524,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2032,Forecast,5961.392316,44994.33698,0.132492058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2032,Forecast,8438.198482,15214.63243,0.554610735,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2032,Forecast,14290.81954,48379.86837,0.295387731,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2032,Forecast,6050.78495,18228.36563,0.331943361,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2032,Forecast,1073.519995,121249.0132,0.008853845,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2032,Forecast,160442.8539,160442.8539,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2032,Forecast,114457.3785,114457.3785,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2032,Forecast,72050.73167,72050.73167,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2032,Forecast,45891.34924,45891.34924,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2033,Forecast,20342.93013,68729.96325,0.295983428,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2033,Forecast,5943.372513,44858.33031,0.132492058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2033,Forecast,8377.749257,15113.02417,0.554339698,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2033,Forecast,14247.27492,48253.15053,0.29526103,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2033,Forecast,6066.605351,18287.5594,0.331734007,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2033,Forecast,1082.653499,121896.8038,0.008881722,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2033,Forecast,159602.9844,159602.9844,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2033,Forecast,114160.8232,114160.8232,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2033,Forecast,71994.79674,71994.79674,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2033,Forecast,45990.24615,45990.24615,1,,,,
sam_mi,dtmb_mi,DTMB MI,1,1. Materials & Processing,2034,Forecast,20271.6066,68501.23016,0.295930548,,,,
sam_mi,dtmb_mi,DTMB MI,2,2. Equipment Manufacturing,2034,Forecast,5925.407179,44722.73476,0.132492058,,,,
sam_mi,dtmb_mi,DTMB MI,3,3. Forging & Foundries,2034,Forecast,8317.760662,15012.15251,0.554068489,,,,
sam_mi,dtmb_mi,DTMB MI,4,4. Parts & Machining,2034,Forecast,14203.97158,48127.21364,0.295133886,,,,
sam_mi,dtmb_mi,DTMB MI,5,5. Component Systems,2034,Forecast,6082.719345,18347.37563,0.331530758,,,,
sam_mi,dtmb_mi,DTMB MI,6,6. Engineering & Design,2034,Forecast,1091.910516,122550.1354,0.008909909,,,,
sam_mi,dtmb_mi,DTMB MI,7,7. Core Automotive,2034,Forecast,158767.5114,158767.5114,1,,,,
sam_mi,dtmb_mi,DTMB MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2034,Forecast,113865.5923,113865.5923,1,,,,
sam_mi,dtmb_mi,DTMB MI,9,"9. Dealers, Maintenance, & Repair",2034,Forecast,71938.92316,71938.92316,1,,,,
sam_mi,dtmb_mi,DTMB MI,10,10. Logistics,2034,Forecast,46089.35619,46089.35619,1,,,,
sam_mi,moodys_mi,Moody's MI,1,1. Materials & Processing,2001,QCEW,30402.00345,96567,0.314828083,,,,
sam_mi,moodys_mi,Moody's MI,2,2. Equipment Manufacturing,2001,QCEW,8381.597087,69888,0.119928988,,,,
sam_mi,moodys_mi,Moody's MI,3,3. Forging & Foundries,2001,QCEW,13346.70693,22569,0.59137343,,,,
sam_mi,moodys_mi,Moody's MI,4,4. Parts & Machining,2001,QCEW,15908.56355,53878,0.29527012,,,,
sam_mi,moodys_mi,Moody's MI,5,5. Component Systems,2001,QCEW,4625.09372,16198,0.285534864,,,,
sam_mi,moodys_mi,Moody's MI,6,6. Engineering & Design,2001,QCEW,760.7010813,102457,0.007424589,,,,
sam_mi,moodys_mi,Moody's MI,7,7. Core Automotive,2001,QCEW,304333,304333,1,,,,
sam_mi,moodys_mi,Moody's MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2001,QCEW,107590.1765,107590.1765,1,,,,
sam_mi,moodys_mi,Moody's MI,9,"9. Dealers, Maintenance, & Repair",2001,QCEW,75615,75615,1,,,,
sam_mi,moodys_mi,Moody's MI,10,10. Logistics,2001,QCEW,36463,36463,1,,,,
sam_mi,moodys_mi,Moody's MI,1,1. Materials & Processing,2002,QCEW,28412.12142,90158,0.315136997,,,,
sam_mi,moodys_mi,Moody's MI,2,2. Equipment Manufacturing,2002,QCEW,7321.470104,61235,0.119563487,,,,
sam_mi,moodys_mi,Moody's MI,3,3. Forging & Foundries,2002,QCEW,12255.34878,20853,0.587701951,,,,
sam_mi,moodys_mi,Moody's MI,4,4. Parts & Machining,2002,QCEW,15193.47042,50874,0.298649023,,,,
sam_mi,moodys_mi,Moody's MI,5,5. Component Systems,2002,QCEW,4548.832473,15254,0.298205879,,,,
sam_mi,moodys_mi,Moody's MI,6,6. Engineering & Design,2002,QCEW,732.387828,102250,0.007162717,,,,
sam_mi,moodys_mi,Moody's MI,7,7. Core Automotive,2002,QCEW,283180,283180,1,,,,
sam_mi,moodys_mi,Moody's MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2002,QCEW,104826.7278,104826.7278,1,,,,
sam_mi,moodys_mi,Moody's MI,9,"9. Dealers, Maintenance, & Repair",2002,QCEW,76404,76404,1,,,,
sam_mi,moodys_mi,Moody's MI,10,10. Logistics,2002,QCEW,35744,35744,1,,,,
sam_mi,moodys_mi,Moody's MI,1,1. Materials & Processing,2003,QCEW,27749.57827,88475,0.313643157,,,,
sam_mi,moodys_mi,Moody's MI,2,2. Equipment Manufacturing,2003,QCEW,6925.564339,58385,0.118618898,,,,
sam_mi,moodys_mi,Moody's MI,3,3. Forging & Foundries,2003,QCEW,11732.46671,20120,0.583124588,,,,
sam_mi,moodys_mi,Moody's MI,4,4. Parts & Machining,2003,QCEW,14944.78079,49178,0.303891594,,,,
sam_mi,moodys_mi,Moody's MI,5,5. Component Systems,2003,QCEW,4342.599401,14725,0.294913372,,,,
sam_mi,moodys_mi,Moody's MI,6,6. Engineering & Design,2003,QCEW,709.2731274,99969,0.007094931,,,,
sam_mi,moodys_mi,Moody's MI,7,7. Core Automotive,2003,QCEW,261958,261958,1,,,,
sam_mi,moodys_mi,Moody's MI,8,"8. Motor Vehicle Parts, Materials, & Products Sales",2003,QCEW,102056.93,102056.93,1,,,,
