stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_bls_us,bls_us,BLS US,00-0000,All Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,58493.00398700693,155427.96599268573,155427.96599268573,274019.03681455605,167459.8846685799,283311.0,-12031.91867589418,-9291.96318544395,0.0,15511.2,283880.0,-0.07184955787893063,-0.032797749418285733,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,133662.53680846974,8116.437655222023,8116.437655222023,22360.944148030434,8710.64045604184,22592.069791041424,-594.2028008198167,-231.12564301098973,0.0,1641.2,22000.0,-0.06821574186404034,-0.010230388147200193,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,82774.29617887172,5562.187784059479,5562.187784059479,17298.50723921961,5838.9485177078195,17282.892972866797,-276.76073364834065,15.614266352811683,0.0,1571.1000000000001,17290.0,-0.04739907070750949,0.0009034521232831351,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,118089.0477492378,2354.9933319619613,2354.9933319619613,14043.858903146385,2440.5760370624857,13357.496734418071,-85.58270510052444,686.3621687283139,0.0,641.6,9290.0,-0.035066600589725154,0.05138404166401735,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,96321.63744708779,12615.320254030285,12615.320254030285,60101.7645424428,13246.332691503412,59605.6011011361,-631.0124374731276,496.1634413067004,0.0,275.6,63380.0,-0.047636764995180714,0.008324107670096854,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,81085.89646667191,328.29140839042117,328.29140839042117,5845.368459974757,351.7110858924985,5687.826633651573,-23.41967750207732,157.54182632318407,0.0,120.79999999999998,5450.0,-0.06658782859416497,0.027698071068323428,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,23-0000,Legal Occupations,Doctoral or professional degree,Unreported,Unreported,BA+,150054.97585891542,39.834438152369835,39.834438152369835,289.51187907457034,40.271505598243486,284.9611074355079,-0.43706744587365165,4.550771639062418,0.0,102.3,240.0,-0.010853019756299232,0.01596979910703198,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",Bachelor's degree,Unreported,Unreported,BA+,76767.27006149541,196.47781993682509,196.47781993682509,3295.9583453358055,198.1717542114366,3237.969500113006,-1.6939342746115074,57.98884522279968,0.0,119.6,3990.0,-0.00854780885072142,0.01790901527045757,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,29-0000,Healthcare Practitioners and Technical Occupations,Bachelor's degree,Unreported,Unreported,BA+,91314.19425910356,92.24872827106199,92.24872827106199,954.7512137967624,93.12047186834673,930.7118012344204,-0.871743597284734,24.039412562342022,0.0,415.0,430.0,-0.009361460265334576,0.025829061725077627,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,33-0000,Protective Service Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,104.79123378024995,104.79123378024995,159.83036899156824,124.42329924766194,180.89013044087415,-19.63206546741199,-21.05976144930591,0.0,322.0,110.0,-0.15778447916201596,-0.11642294357341688,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,37-0000,Building and Grounds Cleaning and Maintenance Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,35935.323740056265,401.9748333885475,401.9748333885475,720.8708567980475,441.235448267697,751.8030198303987,-39.2606148791495,-30.93216303235124,0.0,860.8,510.0,-0.08897883212531495,-0.041143972844548175,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,41-0000,Sales and Related Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,76876.60185299534,1008.1491661606651,1008.1491661606651,4441.346032341216,1107.1024739000154,4523.345761089712,-98.9533077393503,-81.99972874849573,0.0,1147.5,4280.0,-0.08938044135224917,-0.018128114249824957,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,49429.52484617276,4805.81220913007,4805.81220913007,11233.637301389334,5482.394427589174,12126.658231324538,-676.5822184591034,-893.0209299352045,0.0,2809.3999999999996,11660.0,-0.12340998580005916,-0.07364113945492666,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,62422.70307089981,4123.733149278074,4123.733149278074,5498.496572453667,4254.2189911244595,5628.245216826095,-130.48584184638548,-129.74864437242832,0.0,555.0,5700.0,-0.030672102709949106,-0.023053125685521703,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,62597.00381577444,8058.182402911806,8058.182402911806,9638.61487750853,8240.513688409237,9783.940407690501,-182.33128549743105,-145.32553018197177,0.0,878.5,11230.0,-0.022126203825605026,-0.014853476628674178,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45782.44070598738,100197.3424299492,100197.3424299492,109592.99429354053,108682.17650086265,118027.43706334029,-8484.83407091345,-8434.44276979976,0.0,1211.6999999999998,119140.0,-0.0780701522925988,-0.07146171245990332,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,53-0000,Transportation and Material Moving Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,42334.972992873554,7422.18914806273,7422.18914806273,8542.58178051204,8208.047319292958,9309.150527560687,-785.8581712302284,-766.5687470486464,0.0,2839.1,9180.0,-0.09574240262761086,-0.08234572475535137,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,00-0000,All Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,58486.397817108016,163191.49072424564,163191.49072424564,282105.6567445983,167459.8846685799,283311.0,-4268.393944334268,-1205.3432554017054,0.0,15511.2,283880.0,-0.02548905340990681,-0.004254488019885234,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,133657.6885843289,8519.818892511701,8519.818892511701,22803.13380167626,8710.64045604184,22592.069791041424,-190.82156353013852,211.06401063483645,0.0,1641.2,22000.0,-0.021906720234076662,0.009342393706597481,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,82772.19385235822,5838.12689556683,5838.12689556683,17606.421342077807,5838.9485177078195,17282.892972866797,-0.8216221409893478,323.5283692110097,0.0,1571.1000000000001,17290.0,-0.00014071405810440162,0.01871957256918339,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,118086.0829908616,2470.1303452186444,2470.1303452186444,14190.841622117518,2440.5760370624857,13357.496734418071,29.55430815615864,833.3448876994462,0.0,641.6,9290.0,0.012109562540706846,0.062387803962712436,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,96320.11392052508,13235.904062307218,13235.904062307218,60851.72269599088,13246.332691503412,59605.6011011361,-10.428629196194379,1246.1215948547833,0.0,275.6,63380.0,-0.000787284257391754,0.020906115731312236,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,81062.73973610687,343.36186469928373,343.36186469928373,5875.469905486013,351.7110858924985,5687.826633651573,-8.34922119321476,187.64327183444038,0.0,120.79999999999998,5450.0,-0.023738862743060432,0.03299032898159447,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,23-0000,Legal Occupations,Doctoral or professional degree,Unreported,Unreported,BA+,150083.78596435676,41.76887001360947,41.76887001360947,292.12654412514075,40.271505598243486,284.9611074355079,1.4973644153659862,7.165436689632827,0.0,102.3,240.0,0.03718173415973046,0.025145314580357254,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",Bachelor's degree,Unreported,Unreported,BA+,76779.99736510636,205.5482971268014,205.5482971268014,3313.47319585512,198.1717542114366,3237.969500113006,7.3765429153648086,75.50369574211436,0.0,119.6,3990.0,0.03722297834379822,0.02331822326908245,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,29-0000,Healthcare Practitioners and Technical Occupations,Bachelor's degree,Unreported,Unreported,BA+,91372.13914150943,96.65683261201559,96.65683261201559,961.5091612567733,93.12047186834673,930.7118012344204,3.5363607436688653,30.797360022352905,0.0,415.0,430.0,0.03797619011927426,0.03309011444950606,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,33-0000,Protective Service Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,110.03176735316076,110.03176735316076,165.22085382296888,124.42329924766194,180.89013044087415,-14.391531894501185,-15.669276617905268,0.0,322.0,110.0,-0.11566589201155279,-0.08662317053846637,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,37-0000,Building and Grounds Cleaning and Maintenance Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,35935.178125520084,422.05013939037417,422.05013939037417,741.8149784136018,441.235448267697,751.8030198303987,-19.185308877322825,-9.988041416796932,0.0,860.8,510.0,-0.04348088747775116,-0.01328544998269648,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,41-0000,Sales and Related Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,76878.12316428853,1057.8340777441301,1057.8340777441301,4500.384510050866,1107.1024739000154,4523.345761089712,-49.268396155885284,-22.961251038846058,0.0,1147.5,4280.0,-0.044502110073267535,-0.005076165354495142,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,49430.246453209525,5045.1634380297955,5045.1634380297955,11490.500805113803,5482.394427589174,12126.658231324538,-437.23098955937803,-636.1574262107351,0.0,2809.3999999999996,11660.0,-0.07975183021474905,-0.05245941743187485,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,62422.18322257064,4330.157462581055,4330.157462581055,5708.666357131506,4254.2189911244595,5628.245216826095,75.93847145659583,80.42114030541052,0.0,555.0,5700.0,0.017850155719539972,0.01428884798142501,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,62597.24963141183,8461.834699410289,8461.834699410289,10046.572980005129,8240.513688409237,9783.940407690501,221.32101100105137,262.6325723146274,0.0,878.5,11230.0,0.026857671665827372,0.02684323098576822,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45782.37092868295,105219.03543729865,105219.03543729865,114640.28526524513,108682.17650086265,118027.43706334029,-3463.141063564006,-3387.151798095161,0.0,1211.6999999999998,119140.0,-0.03186484826733772,-0.02869800346742615,2030
Core/OEM,sam_mi_dtmb_mi,dtmb_mi,DTMB MI,53-0000,Transportation and Material Moving Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,42334.97275093781,7794.067642382064,7794.067642382064,8917.512726229703,8208.047319292958,9309.150527560687,-413.97967691089434,-391.6378013309841,0.0,2839.1,9180.0,-0.05043582971772567,-0.042070197508516004,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,00-0000,All Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,58472.294070148906,168644.04154111847,168644.04154111847,288023.4745795137,167459.8846685799,283311.0,1184.1568725385587,4712.474579513713,0.0,15511.2,283880.0,0.007071286803296952,0.016633574338849228,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,133647.3302048135,8800.005315551603,8800.005315551603,23139.205537273578,8710.64045604184,22592.069791041424,89.36485950976385,547.1357462321539,0.0,1641.2,22000.0,0.010259275418465809,0.024218044264767327,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,82767.70096604881,6029.023710765466,6029.023710765466,17843.363127760786,5838.9485177078195,17282.892972866797,190.07519305764617,560.4701548939884,0.0,1571.1000000000001,17290.0,0.032552983209426116,0.03242918623484483,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,118079.73335019506,2547.1612801234382,2547.1612801234382,14313.731352215891,2440.5760370624857,13357.496734418071,106.58524306095251,956.2346177978197,0.0,641.6,9290.0,0.04367216650592051,0.07158786087021109,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,96316.85392624229,13657.087086592912,13657.087086592912,61459.208754547224,13246.332691503412,59605.6011011361,410.75439508949967,1853.607653411127,0.0,275.6,63380.0,0.03100891429013931,0.031097877031153652,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,81012.69742749835,351.9054795810475,351.9054795810475,5905.658606884942,351.7110858924985,5687.826633651573,0.19439368854898476,217.83197323336935,0.0,120.79999999999998,5450.0,0.0005527084483438823,0.03829792770837702,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,23-0000,Legal Occupations,Doctoral or professional degree,Unreported,Unreported,BA+,150145.5495650548,43.04250551006307,43.04250551006307,294.3797363251922,40.271505598243486,284.9611074355079,2.7709999118195867,9.418628889684271,0.0,102.3,240.0,0.06880795417642516,0.033052331156510135,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",Bachelor's degree,Unreported,Unreported,BA+,76807.47983730123,210.7757990416266,210.7757990416266,3330.860854951593,198.1717542114366,3237.969500113006,12.60404483019002,92.89135483858718,0.0,119.6,3990.0,0.06360162113084143,0.028688150038270976,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,29-0000,Healthcare Practitioners and Technical Occupations,Bachelor's degree,Unreported,Unreported,BA+,91496.65237576842,99.44582751530389,99.44582751530389,967.682002487731,93.12047186834673,930.7118012344204,6.3253556469571635,36.97020125331062,0.0,415.0,430.0,0.06792658499303914,0.03972250185747764,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,33-0000,Protective Service Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,113.72200264833594,113.72200264833594,169.12702354000186,124.42329924766194,180.89013044087415,-10.701296599326,-11.763106900872287,0.0,322.0,110.0,-0.08600717601954354,-0.06502901441998342,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,37-0000,Building and Grounds Cleaning and Maintenance Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,35934.867240774896,436.1448910104229,436.1448910104229,757.160851225568,441.235448267697,751.8030198303987,-5.090557257274099,5.357831395169228,0.0,860.8,510.0,-0.011537054144810379,0.0071266425564211165,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,41-0000,Sales and Related Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,76881.377537778,1091.6969515063984,1091.6969515063984,4547.716806571621,1107.1024739000154,4523.345761089712,-15.405522393617048,24.371045481909277,0.0,1147.5,4280.0,-0.013915172946319648,0.0053878360773460055,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,49431.78770412245,5212.19692549323,5212.19692549323,11682.752506667468,5482.394427589174,12126.658231324538,-270.1975020959435,-443.9057246570701,0.0,2809.3999999999996,11660.0,-0.049284579149618035,-0.0366057751599209,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,62421.073738619554,4475.821812970204,4475.821812970204,5859.724301439507,4254.2189911244595,5628.245216826095,221.60282184574407,231.47908461341194,0.0,555.0,5700.0,0.05209013036425067,0.04112810932995358,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,62597.77420815881,8747.101609052941,8747.101609052941,10338.040382649297,8240.513688409237,9783.940407690501,506.5879206437039,554.0999749587954,0.0,878.5,11230.0,0.06147528416295811,0.05663362120677416,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45782.222033626866,108771.9012368671,108771.9012368671,118230.01292038878,108682.17650086265,118027.43706334029,89.7247360044421,202.57585704849043,0.0,1211.6999999999998,119140.0,0.0008255699222561108,0.0017163454709244988,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,53-0000,Transportation and Material Moving Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,42334.972234658424,8057.009106888333,8057.009106888333,9184.849814584579,8208.047319292958,9309.150527560687,-151.03821240462548,-124.30071297610812,0.0,2839.1,9180.0,-0.01840123558371931,-0.013352530137750293,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),00-0000,All Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,58468.43468090173,174202.54179016873,174202.54179016873,295807.3917196175,167459.8846685799,283311.0,6742.657121588825,12496.391719617473,0.0,15511.2,283880.0,0.040264312464643265,0.044108388730467483,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,133644.4938713617,9088.78746034164,9088.78746034164,23695.292506399262,8710.64045604184,22592.069791041424,378.14700429980076,1103.2227153578388,0.0,1641.2,22000.0,0.04341207815982256,0.04883229936706847,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,82766.47043756278,6226.562339582109,6226.562339582109,18261.139278452436,5838.9485177078195,17282.892972866797,387.6138218742899,978.2463055856388,0.0,1571.1000000000001,17290.0,0.0663841821346379,0.05660199985739843,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,118077.99103439141,2629.560677592864,2629.560677592864,14615.477777240525,2440.5760370624857,13357.496734418071,188.98464053037833,1257.9810428224537,0.0,641.6,9290.0,0.07743444074696526,0.09417790382692229,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,96315.96009981638,14101.272705050878,14101.272705050878,62794.49970229457,13246.332691503412,59605.6011011361,854.9400135474662,3188.898601158471,0.0,275.6,63380.0,0.06454163831290828,0.05349998225414574,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,80998.85822265956,362.6764123895715,362.6764123895715,6019.960070067721,351.7110858924985,5687.826633651573,10.965326497073022,332.13343641614847,0.0,120.79999999999998,5450.0,0.031177085218248156,0.058393734163961236,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),23-0000,Legal Occupations,Doctoral or professional degree,Unreported,Unreported,BA+,150162.51176509255,44.426715342250475,44.426715342250475,300.4492600726056,40.271505598243486,284.9611074355079,4.155209744006989,15.488152637097699,0.0,102.3,240.0,0.10317989561801298,0.054351812345489844,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",Bachelor's degree,Unreported,Unreported,BA+,76815.07491678887,217.25931700092784,217.25931700092784,3395.5075741275746,198.1717542114366,3237.969500113006,19.087562789491244,157.5380740145688,0.0,119.6,3990.0,0.09631828140919636,0.04865335328485049,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),29-0000,Healthcare Practitioners and Technical Occupations,Bachelor's degree,Unreported,Unreported,BA+,91530.91698707784,102.59904464736178,102.59904464736178,987.0204820224494,93.12047186834673,930.7118012344204,9.478572779015053,56.30868078802905,0.0,415.0,430.0,0.10178828123224948,0.060500662732916675,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),33-0000,Protective Service Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,38370.0,117.47419148375675,117.47419148375675,173.91204748112992,124.42329924766194,180.89013044087415,-6.9491077639051895,-6.978082959744228,0.0,322.0,110.0,-0.05585053447323509,-0.0385763609254795,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),37-0000,Building and Grounds Cleaning and Maintenance Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,35934.78216770893,450.51829136705106,450.51829136705106,777.5184845608429,441.235448267697,751.8030198303987,9.282843099354068,25.715464730444182,0.0,860.8,510.0,0.02103829856780269,0.03420505644716006,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),41-0000,Sales and Related Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,76882.26961349336,1127.2604835882776,1127.2604835882776,4647.705883033533,1107.1024739000154,4523.345761089712,20.158009688262155,124.36012194382056,0.0,1147.5,4280.0,0.018207898693651248,0.02749295068565821,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),43-0000,Office and Administrative Support Occupations,High school diploma or equivalent,Unreported,Short-term on-the-job training,HS or less,49432.20961463591,5383.5567058654215,5383.5567058654215,11974.733430216087,5482.394427589174,12126.658231324538,-98.83772172375211,-151.924801108451,0.0,2809.3999999999996,11660.0,-0.018028203375220302,-0.012528167134785075,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),47-0000,Construction and Extraction Occupations,High school diploma or equivalent,Unreported,Apprenticeship,HS or less,62420.77022140103,4623.623187811296,4623.623187811296,6033.323754685109,4254.2189911244595,5628.245216826095,369.40419668683626,405.0785378590135,0.0,555.0,5700.0,0.08683243562626208,0.0719724394111327,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),49-0000,"Installation, Maintenance, and Repair Occupations",High school diploma or equivalent,Unreported,Long-term on-the-job training,HS or less,62597.91770173412,9036.123731044989,9036.123731044989,10656.720058956038,8240.513688409237,9783.940407690501,795.6100426357516,872.7796512655368,0.0,878.5,11230.0,0.09654859790534946,0.08920533189056458,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),51-0000,Production Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,45782.18130735075,112367.55868144245,112367.55868144245,122001.98416510766,108682.17650086265,118027.43706334029,3685.3821805797925,3974.54710176737,0.0,1211.6999999999998,119140.0,0.033909720059300985,0.03367477258388996,2030
Core/OEM,sam_mi_moodys_mi_detail,moodys_mi_detail,Moody's MI (detail),53-0000,Transportation and Material Moving Occupations,No formal educational credential,Unreported,Short-term on-the-job training,HS or less,42334.972093438686,8323.281845617903,8323.281845617903,9472.147244899992,8208.047319292958,9309.150527560687,115.23452632494445,162.99671733930518,0.0,2839.1,9180.0,0.01403921320654262,0.017509300860130774,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,00-0000,All Occupations,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,58471.298490470894,174633.45045742442,174633.45045742442,298073.6387209139,167459.8846685799,283311.0,7173.565788844513,14762.638720913907,0.0,15511.2,283880.0,0.042837517791450334,0.052107538079756544,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,11-0000,Management Occupations,Bachelor's degree,5 years or more,Unreported,BA+,133646.59861128728,9112.211030245615,9112.211030245615,23939.16681205055,8710.64045604184,22592.069791041424,401.5705742037753,1347.0970210091255,0.0,1641.2,22000.0,0.046101153667207045,0.05962698564003632,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,13-0000,Business and Financial Operations Occupations,Bachelor's degree,Unreported,Unreported,BA+,82767.38357975936,6242.840489847811,6242.840489847811,18459.050977073206,5838.9485177078195,17282.892972866797,403.8919721399916,1176.1580042064088,0.0,1571.1000000000001,17290.0,0.0691720385811085,0.06805330600917989,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,15-0000,Computer and Mathematical Occupations,Bachelor's degree,Unreported,Unreported,BA+,118079.28409428801,2637.2218454471786,2637.2218454471786,14804.038087969324,2440.5760370624857,13357.496734418071,196.64580838469283,1446.5413535512525,0.0,641.6,9290.0,0.08057352256124693,0.10829434454016897,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,17-0000,Architecture and Engineering Occupations,Bachelor's degree,Unreported,Unreported,BA+,96316.6234242715,14140.580780023383,14140.580780023383,63568.717167542505,13246.332691503412,59605.6011011361,894.2480885199711,3963.116066406408,0.0,275.6,63380.0,0.06750910681063961,0.0664889874977013,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,19-0000,"Life, Physical, and Social Science Occupations",Bachelor's degree,Unreported,Unreported,BA+,81009.1334611567,364.1893510220895,364.1893510220895,6106.8563595246715,351.7110858924985,5687.826633651573,12.478265129591023,419.02972587309887,0.0,120.79999999999998,5450.0,0.0354787370376066,0.07367132524643823,2030
Core/OEM,sam_mi_moodys_us,moodys_us,Moody's US,23-0000,Legal Occupations,Doctoral or professional degree,Unreported,Unreported,BA+,150149.92266758654,44.56225032919221,44.56225032919221,304.4488513944294,40.271505598243486,284.9611074355079,4.290744730948724,19.4877439589215,0.0,102.3,240.0,0.1065454262811538,0.06838738147216088,2030
