segment_id,segment_name,year,methodology,occcd,soctitle,employment,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped
2,2. Equipment Manufacturing,2030,bea_moody,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",18.122401486796388,0.010157309280209841,0.0137828668363019,0.0077402709094818,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",149.22793197703967,0.010157309280209841,0.0137828668363019,0.0077402709094818,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",143.1278842228802,0.010157309280209841,0.0137828668363019,0.0077402709094818,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.6175859598504454,0.0019447147995387,0.0021204410517387,0.0018275639647387,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.4697085027450294,0.0019447147995387,0.0021204410517387,0.0018275639647387,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",28.571126448392253,0.0019447147995387,0.0021204410517387,0.0018275639647387,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",27.403213488557515,0.0019447147995387,0.0021204410517387,0.0018275639647387,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2.0643569277166836,0.00110974155511894,0.0014843087362171,0.0008600301010535,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",1.9799714130622332,0.00110974155511894,0.0014843087362171,0.0008600301010535,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",16.303967195528987,0.00110974155511894,0.0014843087362171,0.0008600301010535,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",15.637503637685953,0.00110974155511894,0.0014843087362171,0.0008600301010535,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4041,Machinists,161.3344145290094,0.08672894772691088,0.1316793893129771,0.0567619866695334,High school diploma or equivalent,,Long-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4041,Machinists,154.73948541635679,0.08672894772691088,0.1316793893129771,0.0567619866695334,High school diploma or equivalent,,Long-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4041,Machinists,1274.1938986782836,0.08672894772691088,0.1316793893129771,0.0567619866695334,High school diploma or equivalent,,Long-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4041,Machinists,1222.1081830416688,0.08672894772691088,0.1316793893129771,0.0567619866695334,High school diploma or equivalent,,Long-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4061,"Model Makers, Metal and Plastic",0.8710919295664101,0.00046827508343618,0.0008481764206955,0.0002150075252633,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4061,"Model Makers, Metal and Plastic",0.8354839686557435,0.00046827508343618,0.0008481764206955,0.0002150075252633,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4061,"Model Makers, Metal and Plastic",6.879747418315611,0.00046827508343618,0.0008481764206955,0.0002150075252633,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4061,"Model Makers, Metal and Plastic",6.598521328586393,0.00046827508343618,0.0008481764206955,0.0002150075252633,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4071,Foundry Mold and Coremakers,5.1377394163426064,0.00276190752342146,0.0059372349448685,0.0006450225757901,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4071,Foundry Mold and Coremakers,4.927722059853745,0.00276190752342146,0.0059372349448685,0.0006450225757901,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4071,Foundry Mold and Coremakers,40.577059993145845,0.00276190752342146,0.0059372349448685,0.0006450225757901,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4071,Foundry Mold and Coremakers,38.91837585538223,0.00276190752342146,0.0059372349448685,0.0006450225757901,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",22.972462962682986,0.012349364797742401,0.0178117048346055,0.008707804773167,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",22.033408730365487,0.012349364797742401,0.0178117048346055,0.008707804773167,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",181.4329089681002,0.012349364797742401,0.0178117048346055,0.008707804773167,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",174.01640594337314,0.012349364797742401,0.0178117048346055,0.008707804773167,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",19.1829518568303,0.01031222776427364,0.0053011026293469,0.0136529778542248,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",18.398802932147674,0.01031222776427364,0.0053011026293469,0.0136529778542248,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",151.50394468513957,0.01031222776427364,0.0053011026293469,0.0136529778542248,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",145.31085948132477,0.01031222776427364,0.0053011026293469,0.0136529778542248,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4111,Tool and Die Makers,53.89904212668198,0.02897464388352822,0.0553435114503816,0.0113953988389593,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,bea_moody,51-4111,Tool and Die Makers,51.695790185036074,0.02897464388352822,0.0553435114503816,0.0113953988389593,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4111,Tool and Die Makers,425.6861799939966,0.02897464388352822,0.0553435114503816,0.0113953988389593,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4111,Tool and Die Makers,408.2852417658327,0.02897464388352822,0.0553435114503816,0.0113953988389593,Postsecondary nondegree award,,Long-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,bea_bls,51-4121,"Welders, Cutters, Solderers, and Brazers",104.14572653450558,0.055985880625414694,0.0349872773536895,0.0699849494732315,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4121,"Welders, Cutters, Solderers, and Brazers",99.88852148692864,0.055985880625414694,0.0349872773536895,0.0699849494732315,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4121,"Welders, Cutters, Solderers, and Brazers",822.5266116413311,0.055985880625414694,0.0349872773536895,0.0699849494732315,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4121,"Welders, Cutters, Solderers, and Brazers",788.9038739701349,0.055985880625414694,0.0349872773536895,0.0699849494732315,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",8.441667148107953,0.00453800827897504,0.0036047497879558,0.0051601806063212,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",8.096593862926323,0.00453800827897504,0.0036047497879558,0.0051601806063212,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",66.67096295724293,0.00453800827897504,0.0036047497879558,0.0051601806063212,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",63.94562827983445,0.00453800827897504,0.0036047497879558,0.0051601806063212,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",1.5088229516055187,0.00081110175582178,0.0010602205258693,0.0006450225757901,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",1.4471462136421347,0.00081110175582178,0.0010602205258693,0.0006450225757901,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",11.916446994486858,0.00081110175582178,0.0010602205258693,0.0006450225757901,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",11.429333792801103,0.00081110175582178,0.0010602205258693,0.0006450225757901,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4192,"Layout Workers, Metal and Plastic",1.8999628358605731,0.00102136780894194,0.0019083969465648,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4192,"Layout Workers, Metal and Plastic",1.8222973219294343,0.00102136780894194,0.0019083969465648,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4192,"Layout Workers, Metal and Plastic",15.00560844526899,0.00102136780894194,0.0019083969465648,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4192,"Layout Workers, Metal and Plastic",14.392218399024543,0.00102136780894194,0.0019083969465648,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4194,"Tool Grinders, Filers, and Sharpeners",3.477752603137581,0.00186954422963746,0.0040288379983036,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4194,"Tool Grinders, Filers, and Sharpeners",3.3355911681084076,0.00186954422963746,0.0040288379983036,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4194,"Tool Grinders, Filers, and Sharpeners",27.466744531642565,0.00186954422963746,0.0040288379983036,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4194,"Tool Grinders, Filers, and Sharpeners",26.343975817538176,0.00186954422963746,0.0040288379983036,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-4199,"Metal Workers and Plastic Workers, All Other",1.1110679522221438,0.00059727959859422,0.0008481764206955,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-4199,"Metal Workers and Plastic Workers, All Other",1.065650398840019,0.00059727959859422,0.0008481764206955,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-4199,"Metal Workers and Plastic Workers, All Other",8.77504040208279,0.00059727959859422,0.0008481764206955,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-4199,"Metal Workers and Plastic Workers, All Other",8.416339689768291,0.00059727959859422,0.0008481764206955,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",0.9532889754944281,0.00051246195652466,0.0006361323155216,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",0.9143210142221073,0.00051246195652466,0.0006361323155216,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",7.528926793445316,0.00051246195652466,0.0006361323155216,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",7.221163947916816,0.00051246195652466,0.0006361323155216,0.0004300150505267,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-9022,"Grinding and Polishing Workers, Hand",0.9088828949661847,0.00048859046792668,0.0010602205258693,0.0001075037626316,No formal educational credential,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-9022,"Grinding and Polishing Workers, Hand",0.8717301381814462,0.00048859046792668,0.0010602205258693,0.0001075037626316,No formal educational credential,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-9022,"Grinding and Polishing Workers, Hand",7.178214535068909,0.00048859046792668,0.0010602205258693,0.0001075037626316,No formal educational credential,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-9022,"Grinding and Polishing Workers, Hand",6.884787889846357,0.00048859046792668,0.0010602205258693,0.0001075037626316,No formal educational credential,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",38.937483584416434,0.020931721159858842,0.0171755725190839,0.0234358202537088,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",37.345821044133515,0.020931721159858842,0.0171755725190839,0.0234358202537088,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",307.5221375302305,0.020931721159858842,0.0171755725190839,0.0234358202537088,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",294.95143645877005,0.020931721159858842,0.0171755725190839,0.0234358202537088,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",17.35195583664088,0.009327934620205258,0.0044529262086513,0.0125779402279079,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",16.642653242754754,0.009327934620205258,0.0044529262086513,0.0125779402279079,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",137.04302533175465,0.009327934620205258,0.0044529262086513,0.0125779402279079,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",131.4410647080102,0.009327934620205258,0.0044529262086513,0.0125779402279079,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-9161,Computer Numerically Controlled Tool Operators,56.20815831414729,0.03021596129062138,0.0332909245122985,0.0281659858095033,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-9161,Computer Numerically Controlled Tool Operators,53.91051573914725,0.03021596129062138,0.0332909245122985,0.0281659858095033,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-9161,Computer Numerically Controlled Tool Operators,443.92321742954334,0.03021596129062138,0.0332909245122985,0.0281659858095033,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-9161,Computer Numerically Controlled Tool Operators,425.7767967854713,0.03021596129062138,0.0332909245122985,0.0281659858095033,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-9162,Computer Numerically Controlled Tool Programmers,19.39266796823238,0.010424965382694239,0.0159033078880407,0.0067727370457966,Postsecondary nondegree award,,Moderate-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,bea_moody,51-9162,Computer Numerically Controlled Tool Programmers,18.599946397146226,0.010424965382694239,0.0159033078880407,0.0067727370457966,Postsecondary nondegree award,,Moderate-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,lightcast_bls,51-9162,Computer Numerically Controlled Tool Programmers,153.1602496364618,0.010424965382694239,0.0159033078880407,0.0067727370457966,Postsecondary nondegree award,,Moderate-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,lightcast_moody,51-9162,Computer Numerically Controlled Tool Programmers,146.89945901607612,0.010424965382694239,0.0159033078880407,0.0067727370457966,Postsecondary nondegree award,,Moderate-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,bea_bls,51-9198,Helpers--Production Workers,8.757225101563385,0.00470764356311416,0.0040288379983036,0.0051601806063212,High school diploma or equivalent,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-9198,Helpers--Production Workers,8.399252632162147,0.00470764356311416,0.0040288379983036,0.0051601806063212,High school diploma or equivalent,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-9198,Helpers--Production Workers,69.1631901745179,0.00470764356311416,0.0040288379983036,0.0051601806063212,High school diploma or equivalent,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-9198,Helpers--Production Workers,66.33597976353741,0.00470764356311416,0.0040288379983036,0.0051601806063212,High school diploma or equivalent,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,51-9199,"Production Workers, All Other",13.732470151420214,0.00738219858051262,0.0063613231552162,0.0080627821973769,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,51-9199,"Production Workers, All Other",13.171122670446465,0.00738219858051262,0.0063613231552162,0.0080627821973769,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,51-9199,"Production Workers, All Other",108.45689515038352,0.00738219858051262,0.0063613231552162,0.0080627821973769,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,51-9199,"Production Workers, All Other",104.0234607998559,0.00738219858051262,0.0063613231552162,0.0080627821973769,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,53-1047,"First-Line Supervisors of Transportation and Material-Moving Workers, Except Aircraft Cargo Handling Supervisors",2.8730971567401857,0.00154449807778892,0.0006361323155216,0.0021500752526338,High school diploma or equivalent,Less than 5 years,,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,53-1047,"First-Line Supervisors of Transportation and Material-Moving Workers, Except Aircraft Cargo Handling Supervisors",2.755652455696204,0.00154449807778892,0.0006361323155216,0.0021500752526338,High school diploma or equivalent,Less than 5 years,,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,53-1047,"First-Line Supervisors of Transportation and Material-Moving Workers, Except Aircraft Cargo Handling Supervisors",22.691270663581875,0.00154449807778892,0.0006361323155216,0.0021500752526338,High school diploma or equivalent,Less than 5 years,,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,53-1047,"First-Line Supervisors of Transportation and Material-Moving Workers, Except Aircraft Cargo Handling Supervisors",21.76371083737116,0.00154449807778892,0.0006361323155216,0.0021500752526338,High school diploma or equivalent,Less than 5 years,,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,53-3032,Heavy and Tractor-Trailer Truck Drivers,7.279578000229247,0.00391330108767544,0.0038167938931297,0.0039776392173726,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,bea_moody,53-3032,Heavy and Tractor-Trailer Truck Drivers,6.982007881530826,0.00391330108767544,0.0038167938931297,0.0039776392173726,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,lightcast_bls,53-3032,Heavy and Tractor-Trailer Truck Drivers,57.4929651551618,0.00391330108767544,0.0038167938931297,0.0039776392173726,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,lightcast_moody,53-3032,Heavy and Tractor-Trailer Truck Drivers,55.14280303518633,0.00391330108767544,0.0038167938931297,0.0039776392173726,Postsecondary nondegree award,,Short-term on-the-job training,SC or associate's
2,2. Equipment Manufacturing,2030,bea_bls,53-3033,Light Truck Drivers,3.0554368686110727,0.0016425188961342002,0.0023324851569126,0.0011825413889486,High school diploma or equivalent,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,53-3033,Light Truck Drivers,2.930538596810222,0.0016425188961342002,0.0023324851569126,0.0011825413889486,High school diploma or equivalent,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,53-3033,Light Truck Drivers,24.131361105729074,0.0016425188961342002,0.0023324851569126,0.0011825413889486,High school diploma or equivalent,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,53-3033,Light Truck Drivers,23.144934146864145,0.0016425188961342002,0.0023324851569126,0.0011825413889486,High school diploma or equivalent,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,53-7051,Industrial Truck and Tractor Operators,8.537094424292649,0.004589307360278339,0.0021204410517387,0.0062352182326381,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,53-7051,Industrial Truck and Tractor Operators,8.188120321522353,0.004589307360278339,0.0021204410517387,0.0062352182326381,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,53-7051,Industrial Truck and Tractor Operators,67.42463261561679,0.004589307360278339,0.0021204410517387,0.0062352182326381,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,53-7051,Industrial Truck and Tractor Operators,64.6684898927839,0.004589307360278339,0.0021204410517387,0.0062352182326381,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",40.352778985207664,0.02169254507453136,0.0156912637828668,0.0256933992689744,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",38.70326286874306,0.02169254507453136,0.0156912637828668,0.0256933992689744,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",318.69991859932384,0.02169254507453136,0.0156912637828668,0.0256933992689744,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",305.6722990582199,0.02169254507453136,0.0156912637828668,0.0256933992689744,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_bls,53-7065,Stockers and Order Fillers,8.777070446948382,0.00471831187543638,0.0021204410517387,0.0064502257579015,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,bea_moody,53-7065,Stockers and Order Fillers,8.41828675170663,0.00471831187543638,0.0021204410517387,0.0064502257579015,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_bls,53-7065,Stockers and Order Fillers,69.31992559938398,0.00471831187543638,0.0021204410517387,0.0064502257579015,No formal educational credential,,Short-term on-the-job training,HS or less
2,2. Equipment Manufacturing,2030,lightcast_moody,53-7065,Stockers and Order Fillers,66.4863082539658,0.00471831187543638,0.0021204410517387,0.0064502257579015,No formal educational credential,,Short-term on-the-job training,HS or less
3,3.Forging and foundries,2030,bea_bls,11-1011,Chief Executives,2.3597956257536947,0.00145470342366032,0.0018844221105527,0.0011682242990654,Bachelor's degree,5 years or more,,BA+
3,3.Forging and foundries,2030,bea_moody,11-1011,Chief Executives,2.15377537502928,0.00145470342366032,0.0018844221105527,0.0011682242990654,Bachelor's degree,5 years or more,,BA+
3,3.Forging and foundries,2030,lightcast_bls,11-1011,Chief Executives,14.235207110306975,0.00145470342366032,0.0018844221105527,0.0011682242990654,Bachelor's degree,5 years or more,,BA+
3,3.Forging and foundries,2030,lightcast_moody,11-1011,Chief Executives,12.992412647103103,0.00145470342366032,0.0018844221105527,0.0011682242990654,Bachelor's degree,5 years or more,,BA+
