segment_id,segment_label_us,stage,occcd,Occupation Title,Occupation Type,Display Level,2024 Employment,2024 Percent of Industry,2024 Percent of Occupation,Projected 2034 Employment,Projected 2034 Percent of Industry,Projected 2034 Percent of Occupation,"Employment Change, 2024-2034","Employment Percent Change, 2024-2034",segment_share_2024,segment_share_2034,segment_label_raw,soctitle,empl_2021,empl_2024,occ_level,is_total_all,pct_seg_major_2021,pct_seg_detailed_2021,pct_seg_major_2024,pct_seg_detailed_2024,level_change_2021_2024,pct_change_2021_2024,ep_title,ep_type,ep_employment_2024,ep_employment_2034,ep_change_numeric,ep_change_percent,ep_openings_annual_avg,ep_median_annual_wage_2024,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,segment_label_mi,segment_name,share_diff_2024,share_diff_pct_points
6.0,6. Engineering & Design,OEM,49-0000,"Installation, maintenance, and repair occupations",Summary,1.0,34.8,3.8,0.5,36.5,3.8,0.5,1.7,14.9,0.0124668625062692,0.0124035749481768,6. Engineering & Design,"Installation, Maintenance, and Repair Occupations",2710.0,1820.0,major,False,0.0224226377627006,,0.0144823744728256,,-890.0,-32.84132841328413,"  Installation, maintenance, and repair occupations",Summary,6492.9,6794.3,301.4,4.6,608.1,58230.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,-0.0020155119665564002,-0.20155119665564003
6.0,6. Engineering & Design,OEM,51-0000,Production occupations,Summary,1.0,87.6,12.0,1.0,90.4,11.8,1.0,2.7,9.6,0.0313821021709536,0.0307200869949366,6. Engineering & Design,Production Occupations,8020.0,10440.0,major,False,0.0663577693198742,,0.0830747195034614,,2420.0,30.17456359102244,  Production occupations,Summary,9001.2,8901.6,-99.6,-1.1,963.4,45960.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,-0.0516926173325078,-5.169261733250781
6.0,6. Engineering & Design,OEM,53-0000,Transportation and material moving occupations,Summary,1.0,22.4,4.3,0.1,23.6,4.3,0.1,1.1,15.5,0.0080246471304721,0.008019845719917,6. Engineering & Design,Transportation and Material Moving Occupations,1460.0,1270.0,major,False,0.012080092669204,,0.0101058327365321,,-190.0,-13.013698630136982,  Transportation and material moving occupations,Summary,14204.6,14784.4,579.9,4.1,1830.0,42740.0,—,—,—,,6. Engineering & Design,6. Engineering & Design,-0.00208118560606,-0.208118560606
7.0,7. Core Automotive,OEM,00-0000,"Total, all occupations",Summary,0.0,1018.8,300.0,0.6,916.5,300.0,0.5,-102.3,-13.599999999999998,1.0,1.0,7. Core Automotive,Total all occupations,170720.0,175740.0,major,True,,,,,5020.0,2.9404873477038462,"Total, all occupations",Summary,169956.1,175167.9,5211.8,3.1,18863.3,49500.0,—,—,—,,7. Core Automotive,7. Core Automotive,,
7.0,7. Core Automotive,OEM,11-0000,Management occupations,Summary,1.0,44.0,12.6,0.3,39.7,12.8,0.2,-4.4,-9.4,0.0431880643894778,0.043316966721222,7. Core Automotive,Management Occupations,7820.0,9050.0,major,False,0.0458033151760089,,0.0514965289632411,,1230.0,15.728900255754484,  Management occupations,Summary,13607.6,14441.0,833.4,6.1,1147.9,122090.0,—,—,—,,7. Core Automotive,7. Core Automotive,-0.008308464573763295,-0.8308464573763296
7.0,7. Core Automotive,OEM,13-0000,Business and financial operations occupations,Summary,1.0,38.1,10.8,0.3,35.5,11.1,0.2,-2.8,-4.300000000000001,0.037396937573616,0.03873431533006,7. Core Automotive,Business and Financial Operations Occupations,5460.0,6070.0,major,False,0.031980319803198,,0.0345396608626379,,610.0,11.172161172161177,  Business and financial operations occupations,Summary,11262.0,11848.9,586.9,5.2,942.5,80920.0,—,—,—,,7. Core Automotive,7. Core Automotive,0.0028572767109781017,0.28572767109781017
7.0,7. Core Automotive,OEM,15-0000,Computer and mathematical occupations,Summary,1.0,17.4,5.0,0.3,16.799999999999997,5.1,0.3,-0.6,-11.400000000000002,0.0170789163722025,0.0183306055646481,7. Core Automotive,Computer and Mathematical Occupations,1750.0,2540.0,major,False,0.010250102501025,,0.0144531694548765,,790.0,45.14285714285715,  Computer and mathematical occupations,Summary,5416.7,5962.3,545.6,10.1,355.4,105850.0,—,—,—,,7. Core Automotive,7. Core Automotive,0.0026257469173260016,0.2625746917326002
7.0,7. Core Automotive,OEM,17-0000,Architecture and engineering occupations,Summary,1.0,63.5,16.7,2.4,59.4,17.6,2.1,-4.199999999999999,1.6000000000000014,0.06232822928936,0.0648117839607201,7. Core Automotive,Architecture and Engineering Occupations,12430.0,13610.0,major,False,0.0728050137644233,,0.0774439512916809,,1180.0,9.493161705551078,  Architecture and engineering occupations,Summary,2648.4,2788.3,139.9,5.3,186.5,97310.0,—,—,—,,7. Core Automotive,7. Core Automotive,-0.015115722002320899,-1.51157220023209
7.0,7. Core Automotive,OEM,19-0000,"Life, physical, and social science occupations",Summary,1.0,2.3,0.7,0.1,2.3,0.7,0.1,-0.1,8.099999999999998,0.0022575579112681,0.0025095471903982,7. Core Automotive,"Life, Physical, and Social Science Occupations",270.0,370.0,major,False,0.0015814443858724,,0.0021053829520883,,100.0,37.037037037037045,"  Life, physical, and social science occupations",Summary,1609.5,1690.4,80.9,5.0,144.7,78980.0,—,—,—,,7. Core Automotive,7. Core Automotive,0.00015217495917979997,0.015217495917979997
7.0,7. Core Automotive,OEM,23-0000,Legal occupations,Summary,1.0,0.4,0.1,0.0,0.4,0.1,0.0,0.0,-17.8,0.000392618767177,0.0004364429896344,7. Core Automotive,Legal Occupations,80.0,40.0,major,False,0.0004685761143325,,0.0002276089677933,,-40.0,-50.0,  Legal occupations,Summary,1418.2,1456.5,38.3,2.7,83.8,99990.0,—,—,—,,7. Core Automotive,7. Core Automotive,0.0001650097993837,0.01650097993837
7.0,7. Core Automotive,OEM,27-0000,"Arts, design, entertainment, sports, and media occupations",Summary,1.0,1.9,0.6000000000000001,0.0,1.9,0.6000000000000001,0.0,-0.2,-14.5,0.001864939144091,0.0020731042007637,7. Core Automotive,"Arts, Design, Entertainment, Sports, and Media Occupations",80.0,190.0,major,False,0.0004685761143325,,0.0010811425970183,,110.0,137.5,"  Arts, design, entertainment, sports, and media occupations",Summary,3021.1,3104.6,83.5,2.8,289.4,60140.0,—,—,—,,7. Core Automotive,7. Core Automotive,0.0007837965470726999,0.07837965470726999
7.0,7. Core Automotive,OEM,29-0000,Healthcare practitioners and technical occupations,Summary,1.0,0.3,0.1,0.0,0.3,0.1,0.0,0.0,-14.099999999999998,0.0002944640753828,0.0003273322422258,7. Core Automotive,Healthcare Practitioners and Technical Occupations,130.0,110.0,major,False,0.0007614361857904,,0.0006259246614316,,-20.0,-15.384615384615383,  Healthcare practitioners and technical occupations,Summary,10067.5,10794.4,726.9,7.2,634.9,83090.0,—,—,—,,7. Core Automotive,7. Core Automotive,-0.00033146058604879993,-0.03314605860487999
7.0,7. Core Automotive,OEM,33-0000,Protective service occupations,Summary,1.0,0.8999999999999999,0.4,0.0,0.7,0.3,0.0,-0.1,-32.9,0.0008833922261484,0.0007637752318603,7. Core Automotive,Protective Service Occupations,70.0,140.0,major,False,0.000410004100041,,0.0007966313872766,,70.0,100.0,  Protective service occupations,Summary,3787.4,3816.6,29.1,0.8,423.6,50580.0,—,—,—,,7. Core Automotive,7. Core Automotive,8.67608388718e-05,0.00867608388718
7.0,7. Core Automotive,OEM,37-0000,Building and grounds cleaning and maintenance occupations,Summary,1.0,2.2,0.7,0.0,2.0,0.8,0.0,-0.3,-11.8,0.0021594032194738,0.0021822149481723,7. Core Automotive,Building and Grounds Cleaning and Maintenance Occupations,280.0,460.0,major,False,0.001640016400164,,0.0026175031296233,,180.0,64.28571428571428,  Building and grounds cleaning and maintenance occupations,Summary,5715.9,5832.9,117.1,2.0,788.7,36790.0,—,—,—,,7. Core Automotive,7. Core Automotive,-0.00045809991014950004,-0.04580999101495001
7.0,7. Core Automotive,OEM,41-0000,Sales and related occupations,Summary,1.0,12.3,4.5,0.0,11.3,4.4,0.0,-1.0,-18.700000000000003,0.0120730270906949,0.012329514457174,7. Core Automotive,Sales and Related Occupations,1370.0,1250.0,major,False,0.0080243659579452,,0.0071127802435415,,-120.0,-8.75912408759124,  Sales and related occupations,Summary,14532.6,14234.8,-297.8,-2.0,1786.8,37460.0,—,—,—,,7. Core Automotive,7. Core Automotive,0.004960246847153399,0.49602468471533995
7.0,7. Core Automotive,OEM,43-0000,Office and administrative support occupations,Summary,1.0,46.9,13.9,0.3,37.5,12.8,0.2,-9.4,-35.9,0.0460345504515115,0.0409165302782324,7. Core Automotive,Office and Administrative Support Occupations,6150.0,5790.0,major,False,0.0360217887893164,,0.0329463980880846,,-360.0,-5.853658536585371,  Office and administrative support occupations,Summary,19325.2,18563.3,-761.9,-3.9,1996.8,46320.0,—,—,—,,7. Core Automotive,7. Core Automotive,0.013088152363426905,1.3088152363426906
7.0,7. Core Automotive,OEM,47-0000,Construction and extraction occupations,Summary,1.0,15.3,5.5,0.3,14.9,5.6,0.2,-0.4,-11.099999999999998,0.0150176678445229,0.0162575013638843,7. Core Automotive,Construction and Extraction Occupations,4590.0,4490.0,major,False,0.0268845545598313,,0.0255491066348014,,-100.0,-2.178649237472763,  Construction and extraction occupations,Summary,7574.7,7968.8,394.1,5.2,649.3,58360.0,—,—,—,,7. Core Automotive,7. Core Automotive,-0.010531438790278501,-1.0531438790278502
7.0,7. Core Automotive,OEM,49-0000,"Installation, maintenance, and repair occupations",Summary,1.0,59.5,17.7,1.0,57.5,18.8,0.9,-2.3,2.6,0.0584020416175893,0.0627386797599563,7. Core Automotive,"Installation, Maintenance, and Repair Occupations",8760.0,8670.0,major,False,0.0513090845194166,,0.0493342437692045,,-90.0,-1.0273972602739767,"  Installation, maintenance, and repair occupations",Summary,6492.9,6794.3,301.4,4.6,608.1,58230.0,—,—,—,,7. Core Automotive,7. Core Automotive,0.009067797848384802,0.9067797848384802
7.0,7. Core Automotive,OEM,51-0000,Production occupations,Summary,1.0,656.2,194.5,7.399999999999999,586.8,193.0,6.6,-69.5,-15.900000000000002,0.6440910875539851,0.6402618657937806,7. Core Automotive,Production Occupations,113290.0,114300.0,major,False,0.6635623499092134,,0.6503926254694435,,1010.0,0.8915173448671654,  Production occupations,Summary,9001.2,8901.6,-99.6,-1.1,963.4,45960.0,—,—,—,,7. Core Automotive,7. Core Automotive,-0.0063015379154583995,-0.63015379154584
7.0,7. Core Automotive,OEM,53-0000,Transportation and material moving occupations,Summary,1.0,57.2,16.2,0.5,49.7,16.1,0.4,-7.399999999999999,-15.3,0.0561444837063211,0.054228041462084,7. Core Automotive,Transportation and Material Moving Occupations,8200.0,8660.0,major,False,0.0480290517190886,,0.0492773415272561,,460.0,5.609756097560981,  Transportation and material moving occupations,Summary,14204.6,14784.4,579.9,4.1,1830.0,42740.0,—,—,—,,7. Core Automotive,7. Core Automotive,0.006867142179064999,0.6867142179064999
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,00-0000,"Total, all occupations",Summary,0.0,4805.4,600.0,2.8,4792.1,600.0,2.7,-13.299999999999985,2.0,1.0,1.0,"8. Motor Vehicle Parts, Materia",Total all occupations,103330.0,113190.0,major,True,,,,,9860.0,9.542243298170906,"Total, all occupations",Summary,169956.1,175167.9,5211.8,3.1,18863.3,49500.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",,
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,11-0000,Management occupations,Summary,1.0,382.4,46.3,2.9,395.5,47.0,2.8,13.3,11.0,0.0795771423814875,0.0825316667014461,"8. Motor Vehicle Parts, Materia",Management Occupations,7570.0,8460.0,major,False,0.073260427755734,,0.0747812251392203,,890.0,11.756935270805812,  Management occupations,Summary,13607.6,14441.0,833.4,6.1,1147.9,122090.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",0.004795917242267203,0.4795917242267203
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,13-0000,Business and financial operations occupations,Summary,1.0,202.1,23.0,1.8,213.9,23.7,1.8,11.9,18.6,0.0420568527073708,0.0446359633563573,"8. Motor Vehicle Parts, Materia",Business and Financial Operations Occupations,3740.0,4920.0,major,False,0.0361947159585793,,0.0434897905064969,,1180.0,31.550802139037422,  Business and financial operations occupations,Summary,11262.0,11848.9,586.9,5.2,942.5,80920.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",-0.0014329377991261008,-0.14329377991261008
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,15-0000,Computer and mathematical occupations,Summary,1.0,65.7,7.3,1.2,68.30000000000001,7.3,1.1,2.5,-0.6999999999999993,0.0136721188662754,0.0142526241105152,"8. Motor Vehicle Parts, Materia",Computer and Mathematical Occupations,1340.0,1460.0,major,False,0.0129681602632342,,0.0129055069389198,,120.0,8.955223880597018,  Computer and mathematical occupations,Summary,5416.7,5962.3,545.6,10.1,355.4,105850.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",0.0007666119273556007,0.07666119273556007
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,17-0000,Architecture and engineering occupations,Summary,1.0,48.0,5.8,1.8,52.4,6.2,2.0,4.3,43.9,0.0099887626420277,0.0109346633000146,"8. Motor Vehicle Parts, Materia",Architecture and Engineering Occupations,3200.0,5360.0,major,False,0.0309687409271266,,0.0473791213648015,,2160.0,67.5,  Architecture and engineering occupations,Summary,2648.4,2788.3,139.9,5.3,186.5,97310.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",-0.0373903587227738,-3.7390358722773795
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,19-0000,"Life, physical, and social science occupations",Summary,1.0,7.1000000000000005,1.0,0.4,7.7,1.0,0.4,0.5,39.8,0.0014775044741332,0.0016068112101166,"8. Motor Vehicle Parts, Materia","Life, Physical, and Social Science Occupations",50.0,90.0,major,False,0.0004838865769863,,0.0007955449482895,,40.0,80.0,"  Life, physical, and social science occupations",Summary,1609.5,1690.4,80.9,5.0,144.7,78980.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",0.0006819595258437001,0.06819595258437
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,23-0000,Legal occupations,Summary,1.0,2.0,0.2,0.1,2.2,0.2,0.1,0.0,15.2,0.0004161984434178,0.0004590889171761,"8. Motor Vehicle Parts, Materia",Legal Occupations,30.0,90.0,major,False,0.0002903319461918,,0.0007955449482895,,60.0,200.0,  Legal occupations,Summary,1418.2,1456.5,38.3,2.7,83.8,99990.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",-0.0003793465048717,-0.03793465048717
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,25-0000,Educational instruction and library occupations,Summary,1.0,0.4,0.1,0.0,0.4,0.1,0.0,0.0,3.1,8.323968868356434e-05,8.347071221385197e-05,,,,,,,,,,,,,,,,,,,,,,,,,,"8. Motor Vehicle Parts, Materials, & Products Sales",,
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,27-0000,"Arts, design, entertainment, sports, and media occupations",Summary,1.0,28.9,3.7,1.0,30.1,3.7,1.0,1.2,6.4,0.0060140675073875,0.0062811710940923,"8. Motor Vehicle Parts, Materia","Arts, Design, Entertainment, Sports, and Media Occupations",230.0,260.0,major,False,0.0022258782541372,,0.0022982409617254,,30.0,13.043478260869556,"  Arts, design, entertainment, sports, and media occupations",Summary,3021.1,3104.6,83.5,2.8,289.4,60140.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",0.0037158265456621,0.37158265456621
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,29-0000,Healthcare practitioners and technical occupations,Summary,1.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,3.3,4.161984434178217e-05,4.173535610692598e-05,,,,,,,,,,,,,,,,,,,,,,,,,,"8. Motor Vehicle Parts, Materials, & Products Sales",,
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,33-0000,Protective service occupations,Summary,1.0,2.6,0.3,0.0,2.4,0.3,0.0,-0.1,-27.4,0.0005410579764431,0.0005008242732831,"8. Motor Vehicle Parts, Materia",Protective Service Occupations,30.0,40.0,major,False,0.0002903319461918,,0.0003535755325731,,10.0,33.33333333333333,  Protective service occupations,Summary,3787.4,3816.6,29.1,0.8,423.6,50580.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",0.00018748244387000005,0.018748244387000006
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,35-0000,Food preparation and serving related occupations,Summary,1.0,93.1,9.5,0.7,80.5,9.6,0.6,-12.6,0.7000000000000011,0.0193740375410996,0.0167984808330377,"8. Motor Vehicle Parts, Materia",Food Preparation and Serving Related Occupations,2370.0,2150.0,major,False,0.0229362237491532,,0.0190046848758065,,-220.0,-9.282700421940929,  Food preparation and serving related occupations,Summary,13805.3,14295.3,489.9,3.5,2625.8,34130.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",0.00036935266529309826,0.036935266529309826
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,37-0000,Building and grounds cleaning and maintenance occupations,Summary,1.0,21.3,2.7,0.3,21.0,2.8,0.3,-0.3999999999999999,6.4,0.0044325134223998,0.0043822123912272,"8. Motor Vehicle Parts, Materia",Building and Grounds Cleaning and Maintenance Occupations,250.0,250.0,major,False,0.0024194328849317,,0.0022098470785821,,0.0,0.0,  Building and grounds cleaning and maintenance occupations,Summary,5715.9,5832.9,117.1,2.0,788.7,36790.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",0.0022226663438177,0.22226663438177
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,39-0000,Personal care and service occupations,Summary,1.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,6.199999999999999,8.323968868356434e-05,8.347071221385197e-05,,,,,,,,,,,,,,,,,,,,,,,,,,"8. Motor Vehicle Parts, Materials, & Products Sales",,
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,41-0000,Sales and related occupations,Summary,1.0,1660.4,197.0,11.4,1576.7,196.0,11.0,-83.39999999999999,-3.1000000000000014,0.3455279477254755,0.3290206798689509,"8. Motor Vehicle Parts, Materia",Sales and Related Occupations,39430.0,40610.0,major,False,0.3815929546114391,,0.3589675594448864,,1180.0,2.9926451940147203,  Sales and related occupations,Summary,14532.6,14234.8,-297.8,-2.0,1786.8,37460.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",-0.013439611719410882,-1.3439611719410882
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,43-0000,Office and administrative support occupations,Summary,1.0,548.4,68.8,2.9,515.8,63.1,2.8,-32.6,-49.0,0.1141216131851667,0.107635483399762,"8. Motor Vehicle Parts, Materia",Office and Administrative Support Occupations,11040.0,9200.0,major,False,0.106842156198587,,0.0813223724918235,,-1840.0,-16.666666666666664,  Office and administrative support occupations,Summary,19325.2,18563.3,-761.9,-3.9,1996.8,46320.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",0.032799240693343196,3.2799240693343195
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,45-0000,"Farming, fishing, and forestry occupations",Summary,1.0,26.200000000000003,4.7,2.5,27.5,4.9,2.7,1.2,18.4,0.0054521996087734,0.0057386114647023,,,,,,,,,,,,,,,,,,,,,,,,,,"8. Motor Vehicle Parts, Materials, & Products Sales",,
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,47-0000,Construction and extraction occupations,Summary,1.0,31.0,2.6,0.3,32.5,2.6,0.3,1.4,17.0,0.0064510758729762,0.0067819953673754,"8. Motor Vehicle Parts, Materia",Construction and Extraction Occupations,180.0,420.0,major,False,0.0017419916771508,,0.003712543092018,,240.0,133.33333333333334,  Construction and extraction occupations,Summary,7574.7,7968.8,394.1,5.2,649.3,58360.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",0.0027385327809581997,0.27385327809582
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,49-0000,"Installation, maintenance, and repair occupations",Summary,1.0,496.4,74.1,7.7,533.3000000000001,77.1,7.9,36.9,20.5,0.1033004536563033,0.1112873270591181,"8. Motor Vehicle Parts, Materia","Installation, Maintenance, and Repair Occupations",11260.0,12640.0,major,False,0.108971257137327,,0.1117298682931141,,1380.0,12.25577264653641,"  Installation, maintenance, and repair occupations",Summary,6492.9,6794.3,301.4,4.6,608.1,58230.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",-0.008429414636810795,-0.8429414636810795
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,51-0000,Production occupations,Summary,1.0,227.4,25.3,2.6,234.6,25.1,2.6,6.9,0.1999999999999993,0.0473217630166063,0.0489555727134241,"8. Motor Vehicle Parts, Materia",Production Occupations,7840.0,7680.0,major,False,0.0758734152714603,,0.067886502254044,,-160.0,-2.0408163265306145,  Production occupations,Summary,9001.2,8901.6,-99.6,-1.1,963.4,45960.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",-0.020564739237437693,-2.0564739237437695
8.0,"8. Motor Vehicle Parts, Materials, & Products Sales",Downstream,53-0000,Transportation and material moving occupations,Summary,1.0,960.8,127.0,6.8,996.6,128.6,6.8,35.9,7.6,0.1999417322179215,0.2079672794808121,"8. Motor Vehicle Parts, Materia",Transportation and Material Moving Occupations,14770.0,19500.0,major,False,0.1429400948417691,,0.1723680721294086,,4730.0,32.02437373053486,  Transportation and material moving occupations,Summary,14204.6,14784.4,579.9,4.1,1830.0,42740.0,—,—,—,,"8. Motor Vehicle Parts, Materials, & Products Sales","8. Motor Vehicle Parts, Materials, & Products Sales",0.02757366008851289,2.7573660088512892
9.0,"9. Dealers, Maintenance, & Repair",Downstream,00-0000,"Total, all occupations",Summary,0.0,2323.3,200.0,1.4,2374.5,200.0,1.4,51.2,4.2,1.0,1.0,"9. Dealers, Maintenance, & Repa",Total all occupations,65940.0,69710.0,major,True,,,,,3770.0,5.717318774643609,"Total, all occupations",Summary,169956.1,175167.9,5211.8,3.1,18863.3,49500.0,—,—,—,,"9. Dealers, Maintenance, & Repair","9. Dealers, Maintenance, & Repair",,
9.0,"9. Dealers, Maintenance, & Repair",Downstream,11-0000,Management occupations,Summary,1.0,155.3,13.3,1.2,157.89999999999998,13.2,1.1,2.6,3.8,0.0668445745276115,0.0664982101495051,"9. Dealers, Maintenance, & Repa",Management Occupations,3220.0,4310.0,major,False,0.0488470873786407,,0.0618364418938307,,1090.0,33.85093167701862,  Management occupations,Summary,13607.6,14441.0,833.4,6.1,1147.9,122090.0,—,—,—,,"9. Dealers, Maintenance, & Repair","9. Dealers, Maintenance, & Repair",0.005008132633780797,0.5008132633780797
9.0,"9. Dealers, Maintenance, & Repair",Downstream,13-0000,Business and financial operations occupations,Summary,1.0,73.1,6.199999999999999,0.7,75.1,6.3,0.7,2.0,5.3,0.0314638660525975,0.031627711097073,"9. Dealers, Maintenance, & Repa",Business and Financial Operations Occupations,1570.0,1710.0,major,False,0.0238167475728155,,0.0245337159253945,,140.0,8.917197452229297,  Business and financial operations occupations,Summary,11262.0,11848.9,586.9,5.2,942.5,80920.0,—,—,—,,"9. Dealers, Maintenance, & Repair","9. Dealers, Maintenance, & Repair",0.006930150127203001,0.6930150127203001
9.0,"9. Dealers, Maintenance, & Repair",Downstream,15-0000,Computer and mathematical occupations,Summary,1.0,4.9,0.4,0.1,4.9,0.4,0.1,0.0,-2.1,0.0021090689966857,0.0020635923352284,"9. Dealers, Maintenance, & Repa",Computer and Mathematical Occupations,110.0,180.0,major,False,0.0016686893203883,,0.0025824964131994,,70.0,63.63636363636365,  Computer and mathematical occupations,Summary,5416.7,5962.3,545.6,10.1,355.4,105850.0,—,—,—,,"9. Dealers, Maintenance, & Repair","9. Dealers, Maintenance, & Repair",-0.00047342741651370005,-0.04734274165137001
9.0,"9. Dealers, Maintenance, & Repair",Downstream,17-0000,Architecture and engineering occupations,Summary,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,13.9,0.0002152111221107,0.0002105706464518,"9. Dealers, Maintenance, & Repa",Architecture and Engineering Occupations,,40.0,major,False,,,0.000573888091822,,,,  Architecture and engineering occupations,Summary,2648.4,2788.3,139.9,5.3,186.5,97310.0,—,—,—,,"9. Dealers, Maintenance, & Repair","9. Dealers, Maintenance, & Repair",-0.0003586769697113,-0.03586769697113
9.0,"9. Dealers, Maintenance, & Repair",Downstream,19-0000,"Life, physical, and social science occupations",Summary,1.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,12.2,4.3042224422158136e-05,8.422825858075385e-05,,,,,,,,,,,,,,,,,,,,,,,,,,"9. Dealers, Maintenance, & Repair",,
9.0,"9. Dealers, Maintenance, & Repair",Downstream,23-0000,Legal occupations,Summary,1.0,2.1,0.2,0.1,2.1,0.2,0.1,0.1,3.3,0.0009038867128653,0.0008843967150979,"9. Dealers, Maintenance, & Repa",Legal Occupations,40.0,70.0,major,False,0.0006067961165048,,0.0010043041606886,,30.0,75.0,  Legal occupations,Summary,1418.2,1456.5,38.3,2.7,83.8,99990.0,—,—,—,,"9. Dealers, Maintenance, & Repair","9. Dealers, Maintenance, & Repair",-0.00010041744782329992,-0.010041744782329992
9.0,"9. Dealers, Maintenance, & Repair",Downstream,27-0000,"Arts, design, entertainment, sports, and media occupations",Summary,1.0,2.8000000000000003,0.3,0.1,2.9,0.3,0.1,0.1,6.300000000000001,0.0012051822838204,0.0012213097494209,"9. Dealers, Maintenance, & Repa","Arts, Design, Entertainment, Sports, and Media Occupations",130.0,80.0,major,False,0.0019720873786407,,0.0011477761836441,,-50.0,-38.46153846153846,"  Arts, design, entertainment, sports, and media occupations",Summary,3021.1,3104.6,83.5,2.8,289.4,60140.0,—,—,—,,"9. Dealers, Maintenance, & Repair","9. Dealers, Maintenance, & Repair",5.740610017630006e-05,0.005740610017630006
9.0,"9. Dealers, Maintenance, & Repair",Downstream,33-0000,Protective service occupations,Summary,1.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,-9.9,0.0003012955709551,0.0002947989050326,"9. Dealers, Maintenance, & Repa",Protective Service Occupations,40.0,,major,False,0.0006067961165048,,,,,,  Protective service occupations,Summary,3787.4,3816.6,29.1,0.8,423.6,50580.0,—,—,—,,"9. Dealers, Maintenance, & Repair","9. Dealers, Maintenance, & Repair",,
9.0,"9. Dealers, Maintenance, & Repair",Downstream,35-0000,Food preparation and serving related occupations,Summary,1.0,0.6000000000000001,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,6.3,0.0002582533465329,0.0002526847757422,,,,,,,,,,,,,,,,,,,,,,,,,,"9. Dealers, Maintenance, & Repair",,
