segment_id,segment_name,year,employment_qcew,value_type,forecast_source,applied_yoy_pct,adjustment_source
3,3. Forging & Foundries,2030,1622.1833174874812,Forecast,BLS,-1.1022418158305736,BEA
3,3. Forging & Foundries,2030,1480.5597759644763,Forecast,Moody,-2.431109909192716,BEA
3,3. Forging & Foundries,2030,9785.64213074332,Forecast,BLS,-1.1022418158305736,Lightcast
3,3. Forging & Foundries,2030,8931.313720573804,Forecast,Moody,-2.431109909192716,Lightcast
3,3. Forging & Foundries,2031,1604.3029346327066,Forecast,BLS,-1.1022418158305736,BEA
3,3. Forging & Foundries,2031,1443.1587951852666,Forecast,Moody,-2.5261378423472105,BEA
3,3. Forging & Foundries,2031,9677.780691230731,Forecast,BLS,-1.1022418158305736,Lightcast
3,3. Forging & Foundries,2031,8705.696424859641,Forecast,Moody,-2.5261378423472105,Lightcast
3,3. Forging & Foundries,2032,1586.619636834588,Forecast,BLS,-1.1022418158305736,BEA
3,3. Forging & Foundries,2032,1401.9904456691745,Forecast,Moody,-2.852655553459538,BEA
3,3. Forging & Foundries,2032,9571.108145607612,Forecast,BLS,-1.1022418158305736,Lightcast
3,3. Forging & Foundries,2032,8457.352892328554,Forecast,Moody,-2.852655553459538,Lightcast
3,3. Forging & Foundries,2033,1569.131251739218,Forecast,BLS,-1.1022418158305736,BEA
3,3. Forging & Foundries,2033,1357.769647368848,Forecast,Moody,-3.1541440554696267,BEA
3,3. Forging & Foundries,2033,9465.611389388358,Forecast,BLS,-1.1022418158305736,Lightcast
3,3. Forging & Foundries,2033,8190.595798825084,Forecast,Moody,-3.1541440554696267,Lightcast
3,3. Forging & Foundries,2034,1551.8356309372823,Forecast,BLS,-1.1022418158305736,BEA
3,3. Forging & Foundries,2034,1313.3402334390976,Forecast,Moody,-3.2722350227704533,BEA
3,3. Forging & Foundries,2034,9361.277462530496,Forecast,BLS,-1.1022418158305736,Lightcast
3,3. Forging & Foundries,2034,7922.580254522364,Forecast,Moody,-3.2722350227704533,Lightcast
3,3. Forging & Foundries,2035,1271.4954526219028,Forecast,Moody,-3.186134084053796,BEA
3,3. Forging & Foundries,2035,7670.156224696511,Forecast,Moody,-3.186134084053796,Lightcast
3,3. Forging & Foundries,2036,1233.3066581940668,Forecast,Moody,-3.003455053581861,BEA
3,3. Forging & Foundries,2036,7439.78652994824,Forecast,Moody,-3.003455053581861,Lightcast
3,3. Forging & Foundries,2037,1196.9828859232343,Forecast,Moody,-2.94523442563924,BEA
3,3. Forging & Foundries,2037,7220.667375874133,Forecast,Moody,-2.94523442563924,Lightcast
3,3. Forging & Foundries,2038,1161.5754663556845,Forecast,Moody,-2.95805562334669,BEA
3,3. Forging & Foundries,2038,7007.076018518929,Forecast,Moody,-2.95805562334669,Lightcast
3,3. Forging & Foundries,2039,1127.933746177033,Forecast,Moody,-2.8962147663292703,BEA
3,3. Forging & Foundries,2039,6804.136048182667,Forecast,Moody,-2.8962147663292703,Lightcast
3,3. Forging & Foundries,2040,1094.8782134517169,Forecast,Moody,-2.9306271611566697,BEA
3,3. Forging & Foundries,2040,6604.732189072573,Forecast,Moody,-2.9306271611566697,Lightcast
3,3. Forging & Foundries,2041,1062.7750395330231,Forecast,Moody,-2.932122817339202,BEA
3,3. Forging & Foundries,2041,6411.07332953263,Forecast,Moody,-2.932122817339202,Lightcast
3,3. Forging & Foundries,2042,1031.0519342948653,Forecast,Moody,-2.9849313408882026,BEA
3,3. Forging & Foundries,2042,6219.707192432086,Forecast,Moody,-2.9849313408882026,Lightcast
3,3. Forging & Foundries,2043,999.3007433485574,Forecast,Moody,-3.079494823703765,BEA
3,3. Forging & Foundries,2043,6028.1716313916095,Forecast,Moody,-3.079494823703765,Lightcast
3,3. Forging & Foundries,2044,968.4995132862092,Forecast,Moody,-3.082278309844592,BEA
3,3. Forging & Foundries,2044,5842.366604717021,Forecast,Moody,-3.082278309844592,Lightcast
3,3. Forging & Foundries,2045,939.0591201989652,Forecast,Moody,-3.039794308966663,BEA
3,3. Forging & Foundries,2045,5664.770677157864,Forecast,Moody,-3.039794308966663,Lightcast
3,3. Forging & Foundries,2046,910.785982447189,Forecast,Moody,-3.01079422409376,BEA
3,3. Forging & Foundries,2046,5494.216088801838,Forecast,Moody,-3.01079422409376,Lightcast
3,3. Forging & Foundries,2047,883.1561900381492,Forecast,Moody,-3.0336207343465293,BEA
3,3. Forging & Foundries,2047,5327.542410342142,Forecast,Moody,-3.0336207343465293,Lightcast
3,3. Forging & Foundries,2048,855.8951877592152,Forecast,Moody,-3.0867702209907413,BEA
3,3. Forging & Foundries,2048,5163.0934177090485,Forecast,Moody,-3.0867702209907413,Lightcast
3,3. Forging & Foundries,2049,829.5826075236033,Forecast,Moody,-3.0742759875189587,BEA
3,3. Forging & Foundries,2049,5004.365676555247,Forecast,Moody,-3.0742759875189587,Lightcast
3,3. Forging & Foundries,2050,804.7627264367904,Forecast,Moody,-2.991851668744956,BEA
3,3. Forging & Foundries,2050,4854.642478551129,Forecast,Moody,-2.991851668744956,Lightcast
3,3. Forging & Foundries,2051,781.1516144603991,Forecast,Moody,-2.933922161247853,BEA
3,3. Forging & Foundries,2051,4712.211047023566,Forecast,Moody,-2.933922161247853,Lightcast
3,3. Forging & Foundries,2052,758.3322305177655,Forecast,Moody,-2.921249027744324,BEA
3,3. Forging & Foundries,2052,4574.555627627129,Forecast,Moody,-2.921249027744324,Lightcast
3,3. Forging & Foundries,2053,735.8400409235945,Forecast,Moody,-2.9660073367597835,BEA
3,3. Forging & Foundries,2053,4438.873972087551,Forecast,Moody,-2.9660073367597835,Lightcast
3,3. Forging & Foundries,2054,713.4827719374689,Forecast,Moody,-3.038332754774227,BEA
3,3. Forging & Foundries,2054,4304.006210250467,Forecast,Moody,-3.038332754774227,Lightcast
3,3. Forging & Foundries,2055,691.5508095737614,Forecast,Moody,-3.0739301951399587,BEA
3,3. Forging & Foundries,2055,4171.704063752879,Forecast,Moody,-3.0739301951399587,Lightcast
4,4. Parts & Machining,2001,2588.359843235,QCEW,,,BEA
4,4. Parts & Machining,2001,21927.42,QCEW,,,Lightcast
4,4. Parts & Machining,2002,2469.40101547,QCEW,,,BEA
4,4. Parts & Machining,2002,20911.01,QCEW,,,Lightcast
4,4. Parts & Machining,2003,2405.676824084,QCEW,,,BEA
4,4. Parts & Machining,2003,20511.93,QCEW,,,Lightcast
4,4. Parts & Machining,2004,2412.689953655,QCEW,,,BEA
4,4. Parts & Machining,2004,20588.15,QCEW,,,Lightcast
4,4. Parts & Machining,2005,2483.124449475,QCEW,,,BEA
4,4. Parts & Machining,2005,21456.32,QCEW,,,Lightcast
4,4. Parts & Machining,2006,2427.602797372,QCEW,,,BEA
4,4. Parts & Machining,2006,21276.03,QCEW,,,Lightcast
4,4. Parts & Machining,2007,2321.659168466,QCEW,,,BEA
4,4. Parts & Machining,2007,20597.18,QCEW,,,Lightcast
4,4. Parts & Machining,2008,2239.808070523,QCEW,,,BEA
4,4. Parts & Machining,2008,20079.93,QCEW,,,Lightcast
4,4. Parts & Machining,2009,1758.127703042,QCEW,,,BEA
4,4. Parts & Machining,2009,15785.95,QCEW,,,Lightcast
4,4. Parts & Machining,2010,1903.19401939,QCEW,,,BEA
4,4. Parts & Machining,2010,17077.25,QCEW,,,Lightcast
4,4. Parts & Machining,2011,2119.862165676,QCEW,,,BEA
4,4. Parts & Machining,2011,19246.91,QCEW,,,Lightcast
4,4. Parts & Machining,2012,2268.222700737,QCEW,,,BEA
4,4. Parts & Machining,2012,20537.52,QCEW,,,Lightcast
4,4. Parts & Machining,2013,2305.258247345,QCEW,,,BEA
4,4. Parts & Machining,2013,20863.15,QCEW,,,Lightcast
4,4. Parts & Machining,2014,2407.854251039,QCEW,,,BEA
4,4. Parts & Machining,2014,21819.07,QCEW,,,Lightcast
4,4. Parts & Machining,2015,2500.028316464,QCEW,,,BEA
4,4. Parts & Machining,2015,22781.73,QCEW,,,Lightcast
4,4. Parts & Machining,2016,2470.460455067,QCEW,,,BEA
4,4. Parts & Machining,2016,22624.47,QCEW,,,Lightcast
4,4. Parts & Machining,2017,2441.025215881,QCEW,,,BEA
4,4. Parts & Machining,2017,22360.12,QCEW,,,Lightcast
4,4. Parts & Machining,2018,2506.596558618,QCEW,,,BEA
4,4. Parts & Machining,2018,22784.16,QCEW,,,Lightcast
4,4. Parts & Machining,2019,2436.887998593,QCEW,,,BEA
4,4. Parts & Machining,2019,22134.31,QCEW,,,Lightcast
4,4. Parts & Machining,2020,2092.302473926,QCEW,,,BEA
4,4. Parts & Machining,2020,19111.87,QCEW,,,Lightcast
4,4. Parts & Machining,2021,2161.38113958,QCEW,,,BEA
4,4. Parts & Machining,2021,19832.3,QCEW,,,Lightcast
4,4. Parts & Machining,2022,2211.587985038,QCEW,,,BEA
4,4. Parts & Machining,2022,20363.77,QCEW,,,Lightcast
4,4. Parts & Machining,2023,2288.470633163,QCEW,,,BEA
4,4. Parts & Machining,2023,21241.28,QCEW,,,Lightcast
4,4. Parts & Machining,2024,2259.292160319,QCEW,,,BEA
4,4. Parts & Machining,2024,21044.0,QCEW,,,Lightcast
4,4. Parts & Machining,2025,2256.7230795033383,Forecast,BLS,-0.1137117571947454,BEA
4,4. Parts & Machining,2025,2219.801867399937,Forecast,Moody,-1.7479055437207316,BEA
4,4. Parts & Machining,2025,21020.070497815937,Forecast,BLS,-0.1137117571947454,Lightcast
4,4. Parts & Machining,2025,20676.17075737941,Forecast,Moody,-1.7479055437207316,Lightcast
4,4. Parts & Machining,2026,2254.156920034616,Forecast,BLS,-0.1137117571947454,BEA
4,4. Parts & Machining,2026,2213.5877583328424,Forecast,Moody,-0.2799398071672432,BEA
4,4. Parts & Machining,2026,20996.168206289298,Forecast,BLS,-0.1137117571947454,Lightcast
4,4. Parts & Machining,2026,20618.28992483163,Forecast,Moody,-0.2799398071672432,Lightcast
4,4. Parts & Machining,2027,2251.593678590917,Forecast,BLS,-0.1137117571947454,BEA
4,4. Parts & Machining,2027,2202.990289528754,Forecast,Moody,-0.4787462690013147,BEA
4,4. Parts & Machining,2027,20972.29309447836,Forecast,BLS,-0.1137117571947454,Lightcast
4,4. Parts & Machining,2027,20519.580631084627,Forecast,Moody,-0.4787462690013147,Lightcast
4,4. Parts & Machining,2028,2249.033351854106,Forecast,BLS,-0.1137117571947454,BEA
4,4. Parts & Machining,2028,2193.188897242825,Forecast,Moody,-0.4449130952830973,BEA
4,4. Parts & Machining,2028,20948.4451314766,Forecast,BLS,-0.1137117571947454,Lightcast
4,4. Parts & Machining,2028,20428.28632975976,Forecast,Moody,-0.4449130952830973,Lightcast
4,4. Parts & Machining,2029,2246.475936509817,Forecast,BLS,-0.1137117571947454,BEA
4,4. Parts & Machining,2029,2178.5265395151578,Forecast,Moody,-0.6685405778818436,BEA
4,4. Parts & Machining,2029,20924.624286412614,Forecast,BLS,-0.1137117571947454,Lightcast
4,4. Parts & Machining,2029,20291.714946279422,Forecast,Moody,-0.6685405778818436,Lightcast
4,4. Parts & Machining,2030,2243.921429247455,Forecast,BLS,-0.1137117571947454,BEA
4,4. Parts & Machining,2030,2163.7391541466973,Forecast,Moody,-0.6787792161463146,BEA
4,4. Parts & Machining,2030,20900.83052845014,Forecast,BLS,-0.1137117571947454,Lightcast
4,4. Parts & Machining,2030,20153.979002624423,Forecast,Moody,-0.6787792161463146,Lightcast
4,4. Parts & Machining,2031,2241.369826760188,Forecast,BLS,-0.1137117571947454,BEA
4,4. Parts & Machining,2031,2144.1793945102345,Forecast,Moody,-0.9039795577474196,BEA
4,4. Parts & Machining,2031,20877.063826787944,Forecast,BLS,-0.1137117571947454,Lightcast
4,4. Parts & Machining,2031,19971.79115236799,Forecast,Moody,-0.9039795577474196,Lightcast
4,4. Parts & Machining,2032,2238.821125744946,Forecast,BLS,-0.1137117571947454,BEA
4,4. Parts & Machining,2032,2115.6141619671266,Forecast,Moody,-1.3322221366478908,BEA
4,4. Parts & Machining,2032,20853.324150659835,Forecast,BLS,-0.1137117571947454,Lightcast
4,4. Parts & Machining,2032,19705.72252955106,Forecast,Moody,-1.3322221366478908,Lightcast
4,4. Parts & Machining,2033,2236.2753229024142,Forecast,BLS,-0.1137117571947454,BEA
4,4. Parts & Machining,2033,2079.5465597121115,Forecast,Moody,-1.7048289288004634,BEA
4,4. Parts & Machining,2033,20829.611469334603,Forecast,BLS,-0.1137117571947454,Lightcast
4,4. Parts & Machining,2033,19369.773671238127,Forecast,Moody,-1.7048289288004634,Lightcast
4,4. Parts & Machining,2034,2233.7324149370293,Forecast,BLS,-0.1137117571947454,BEA
4,4. Parts & Machining,2034,2040.852852788061,Forecast,Moody,-1.860679999846081,BEA
4,4. Parts & Machining,2034,20805.925752115985,Forecast,BLS,-0.1137117571947454,Lightcast
4,4. Parts & Machining,2034,19009.364166521947,Forecast,Moody,-1.860679999846081,Lightcast
4,4. Parts & Machining,2035,2003.9987252931523,Forecast,Moody,-1.8058199269271733,BEA
4,4. Parts & Machining,2035,18666.08928042074,Forecast,Moody,-1.8058199269271733,Lightcast
4,4. Parts & Machining,2036,1971.5866957258488,Forecast,Moody,-1.6173677736527676,BEA
4,4. Parts & Machining,2036,18364.18996779796,Forecast,Moody,-1.6173677736527676,Lightcast
4,4. Parts & Machining,2037,1941.031483143517,Forecast,Moody,-1.54977778296897,BEA
4,4. Parts & Machining,2037,18079.58583165481,Forecast,Moody,-1.54977778296897,Lightcast
4,4. Parts & Machining,2038,1911.1015594694936,Forecast,Moody,-1.5419597226497193,BEA
4,4. Parts & Machining,2038,17800.805900108808,Forecast,Moody,-1.5419597226497193,Lightcast
4,4. Parts & Machining,2039,1882.166274291721,Forecast,Moody,-1.5140631869823298,BEA
4,4. Parts & Machining,2039,17531.290450989083,Forecast,Moody,-1.5140631869823298,Lightcast
4,4. Parts & Machining,2040,1852.3729496754747,Forecast,Moody,-1.5829273440497658,BEA
4,4. Parts & Machining,2040,17253.78286067559,Forecast,Moody,-1.5829273440497658,Lightcast
4,4. Parts & Machining,2041,1822.641393966048,Forecast,Moody,-1.6050523580921148,BEA
4,4. Parts & Machining,2041,16976.85061201022,Forecast,Moody,-1.6050523580921148,Lightcast
4,4. Parts & Machining,2042,1793.0089057584516,Forecast,Moody,-1.6257991454433285,BEA
4,4. Parts & Machining,2042,16700.84111983697,Forecast,Moody,-1.6257991454433285,Lightcast
4,4. Parts & Machining,2043,1763.4462320533837,Forecast,Moody,-1.6487745046956654,BEA
4,4. Parts & Machining,2043,16425.48190938337,Forecast,Moody,-1.6487745046956654,Lightcast
4,4. Parts & Machining,2044,1734.8330590186304,Forecast,Moody,-1.6225713330332538,BEA
4,4. Parts & Machining,2044,16158.966748609151,Forecast,Moody,-1.6225713330332538,Lightcast
4,4. Parts & Machining,2045,1707.033665015714,Forecast,Moody,-1.6024247323625491,BEA
4,4. Parts & Machining,2045,15900.031468935198,Forecast,Moody,-1.6024247323625491,Lightcast
4,4. Parts & Machining,2046,1680.0323188727125,Forecast,Moody,-1.5817699847620232,BEA
4,4. Parts & Machining,2046,15648.529543591863,Forecast,Moody,-1.5817699847620232,Lightcast
4,4. Parts & Machining,2047,1653.2474033602846,Forecast,Moody,-1.594309538664113,BEA
4,4. Parts & Machining,2047,15399.043544417707,Forecast,Moody,-1.594309538664113,Lightcast
4,4. Parts & Machining,2048,1626.003628719464,Forecast,Moody,-1.6478945973510537,BEA
4,4. Parts & Machining,2048,15145.283537805512,Forecast,Moody,-1.6478945973510537,Lightcast
4,4. Parts & Machining,2049,1599.24415952018,Forecast,Moody,-1.6457201402654813,BEA
4,4. Parts & Machining,2049,14896.034556323531,Forecast,Moody,-1.6457201402654813,Lightcast
4,4. Parts & Machining,2050,1573.8613311687411,Forecast,Moody,-1.5871765546453225,BEA
4,4. Parts & Machining,2050,14659.608188273702,Forecast,Moody,-1.5871765546453225,Lightcast
4,4. Parts & Machining,2051,1549.377233611258,Forecast,Moody,-1.5556705710090268,BEA
4,4. Parts & Machining,2051,14431.552977863495,Forecast,Moody,-1.5556705710090268,Lightcast
4,4. Parts & Machining,2052,1525.109892907069,Forecast,Moody,-1.566264185231842,BEA
4,4. Parts & Machining,2052,14205.51673219846,Forecast,Moody,-1.566264185231842,Lightcast
4,4. Parts & Machining,2053,1500.2801853023973,Forecast,Moody,-1.6280602283251078,BEA
4,4. Parts & Machining,2053,13974.242364053467,Forecast,Moody,-1.6280602283251078,Lightcast
4,4. Parts & Machining,2054,1474.5946793158353,Forecast,Moody,-1.7120472721156943,BEA
4,4. Parts & Machining,2054,13734.996728860857,Forecast,Moody,-1.7120472721156943,Lightcast
4,4. Parts & Machining,2055,1448.56517469691,Forecast,Moody,-1.7651972426078553,BEA
4,4. Parts & Machining,2055,13492.546945330729,Forecast,Moody,-1.7651972426078553,Lightcast
5,5. Component Systems,2001,1102.143751894,QCEW,,,BEA
5,5. Component Systems,2001,5635.46,QCEW,,,Lightcast
5,5. Component Systems,2002,1051.884203642,QCEW,,,BEA
5,5. Component Systems,2002,5451.93,QCEW,,,Lightcast
5,5. Component Systems,2003,992.329500589,QCEW,,,BEA
5,5. Component Systems,2003,5183.17,QCEW,,,Lightcast
5,5. Component Systems,2004,1033.0513117720002,QCEW,,,BEA
5,5. Component Systems,2004,5361.4,QCEW,,,Lightcast
5,5. Component Systems,2005,1040.710275723,QCEW,,,BEA
5,5. Component Systems,2005,5340.84,QCEW,,,Lightcast
5,5. Component Systems,2006,1010.618139094,QCEW,,,BEA
5,5. Component Systems,2006,5205.4400000000005,QCEW,,,Lightcast
5,5. Component Systems,2007,974.867799595,QCEW,,,BEA
5,5. Component Systems,2007,5041.9800000000005,QCEW,,,Lightcast
5,5. Component Systems,2008,1024.542376609,QCEW,,,BEA
5,5. Component Systems,2008,5257.77,QCEW,,,Lightcast
5,5. Component Systems,2009,890.411307353,QCEW,,,BEA
5,5. Component Systems,2009,4558.69,QCEW,,,Lightcast
5,5. Component Systems,2010,856.097663245,QCEW,,,BEA
5,5. Component Systems,2010,4425.67,QCEW,,,Lightcast
5,5. Component Systems,2011,946.426010468,QCEW,,,BEA
5,5. Component Systems,2011,5097.8,QCEW,,,Lightcast
5,5. Component Systems,2012,981.206092022,QCEW,,,BEA
5,5. Component Systems,2012,5311.21,QCEW,,,Lightcast
5,5. Component Systems,2013,960.787099751,QCEW,,,BEA
5,5. Component Systems,2013,5180.95,QCEW,,,Lightcast
5,5. Component Systems,2014,990.798404587,QCEW,,,BEA
5,5. Component Systems,2014,5312.68,QCEW,,,Lightcast
5,5. Component Systems,2015,1059.533999468,QCEW,,,BEA
5,5. Component Systems,2015,5771.22,QCEW,,,Lightcast
5,5. Component Systems,2016,1033.787138826,QCEW,,,BEA
5,5. Component Systems,2016,5688.89,QCEW,,,Lightcast
5,5. Component Systems,2017,1037.40970107,QCEW,,,BEA
5,5. Component Systems,2017,5774.27,QCEW,,,Lightcast
5,5. Component Systems,2018,1079.763610932,QCEW,,,BEA
5,5. Component Systems,2018,6049.1900000000005,QCEW,,,Lightcast
5,5. Component Systems,2019,1139.732288841,QCEW,,,BEA
5,5. Component Systems,2019,6458.639999999999,QCEW,,,Lightcast
5,5. Component Systems,2020,1044.5324331850002,QCEW,,,BEA
5,5. Component Systems,2020,6013.7,QCEW,,,Lightcast
5,5. Component Systems,2021,1095.156412386,QCEW,,,BEA
5,5. Component Systems,2021,6184.49,QCEW,,,Lightcast
5,5. Component Systems,2022,1139.265913107,QCEW,,,BEA
5,5. Component Systems,2022,6522.13,QCEW,,,Lightcast
5,5. Component Systems,2023,1196.26568673,QCEW,,,BEA
5,5. Component Systems,2023,6881.83,QCEW,,,Lightcast
5,5. Component Systems,2024,1178.535164647,QCEW,,,BEA
5,5. Component Systems,2024,6667.8,QCEW,,,Lightcast
5,5. Component Systems,2025,1188.346376234308,Forecast,BLS,0.8324920529839686,BEA
5,5. Component Systems,2025,1166.3243328854155,Forecast,Moody,-1.036102453951134,BEA
5,5. Component Systems,2025,6723.3089051088655,Forecast,BLS,0.8324920529839686,Lightcast
5,5. Component Systems,2025,6598.714760575446,Forecast,Moody,-1.036102453951134,Lightcast
5,5. Component Systems,2026,1198.239265378381,Forecast,BLS,0.8324920529839686,BEA
5,5. Component Systems,2026,1161.2994888089756,Forecast,Moody,-0.4308273380534551,BEA
5,5. Component Systems,2026,6779.27991744146,Forecast,BLS,0.8324920529839686,Lightcast
5,5. Component Systems,2026,6570.285693426719,Forecast,Moody,-0.4308273380534551,Lightcast
5,5. Component Systems,2027,1208.2145120383898,Forecast,BLS,0.8324920529839686,BEA
5,5. Component Systems,2027,1162.2583951338297,Forecast,Moody,0.0825718373334892,BEA
5,5. Component Systems,2027,6835.716884003698,Forecast,BLS,0.8324920529839686,Lightcast
5,5. Component Systems,2027,6575.710899041841,Forecast,Moody,0.0825718373334892,Lightcast
5,5. Component Systems,2028,1218.2728018341083,Forecast,BLS,0.8324920529839686,BEA
5,5. Component Systems,2028,1161.3653236884809,Forecast,Moody,-0.0768393198180449,BEA
5,5. Component Systems,2028,6892.623683827513,Forecast,BLS,0.8324920529839686,Lightcast
5,5. Component Systems,2028,6570.658167513816,Forecast,Moody,-0.0768393198180449,Lightcast
5,5. Component Systems,2029,1228.4148260930424,Forecast,BLS,0.8324920529839686,BEA
5,5. Component Systems,2029,1157.848572371587,Forecast,Moody,-0.3028118065144967,BEA
5,5. Component Systems,2029,6950.004228237468,Forecast,BLS,0.8324920529839686,Lightcast
5,5. Component Systems,2029,6550.761438816875,Forecast,Moody,-0.3028118065144967,Lightcast
5,5. Component Systems,2030,1238.6412818979438,Forecast,BLS,0.8324920529839686,BEA
5,5. Component Systems,2030,1154.529641688849,Forecast,Moody,-0.2866463509938527,BEA
5,5. Component Systems,2030,7007.862461119595,Forecast,BLS,0.8324920529839686,Lightcast
5,5. Component Systems,2030,6531.983920190193,Forecast,Moody,-0.2866463509938527,Lightcast
5,5. Component Systems,2031,1248.952872134723,Forecast,BLS,0.8324920529839686,BEA
5,5. Component Systems,2031,1149.9927332915522,Forecast,Moody,-0.3929659519750716,BEA
5,5. Component Systems,2031,7066.202359192462,Forecast,BLS,0.8324920529839686,Lightcast
5,5. Component Systems,2031,6506.315447395359,Forecast,Moody,-0.3929659519750716,Lightcast
5,5. Component Systems,2032,1259.3503055407596,Forecast,BLS,0.8324920529839686,BEA
5,5. Component Systems,2032,1142.250919726054,Forecast,Moody,-0.6732054335108042,BEA
5,5. Component Systems,2032,7125.0279322805045,Forecast,BLS,0.8324920529839686,Lightcast
5,5. Component Systems,2032,6462.514578282141,Forecast,Moody,-0.6732054335108042,Lightcast
5,5. Component Systems,2033,1269.8342967536155,Forecast,BLS,0.8324920529839686,BEA
5,5. Component Systems,2033,1131.9107734077384,Forecast,Moody,-0.905242984684629,BEA
5,5. Component Systems,2033,7184.343223589628,Forecast,BLS,0.8324920529839686,Lightcast
5,5. Component Systems,2033,6404.013118428021,Forecast,Moody,-0.905242984684629,Lightcast
5,5. Component Systems,2034,1280.4055663601544,Forecast,BLS,0.8324920529839686,BEA
5,5. Component Systems,2034,1120.455001111458,Forecast,Moody,-1.0120737928654493,BEA
5,5. Component Systems,2034,7244.152309985104,Forecast,BLS,0.8324920529839686,Lightcast
5,5. Component Systems,2034,6339.199779964745,Forecast,Moody,-1.0120737928654493,Lightcast
5,5. Component Systems,2035,1109.7186421006172,Forecast,Moody,-0.9582142076380158,BEA
5,5. Component Systems,2035,6278.456667022565,Forecast,Moody,-0.9582142076380158,Lightcast
5,5. Component Systems,2036,1100.6756585526095,Forecast,Moody,-0.8148897571811524,BEA
5,5. Component Systems,2036,6227.294166733941,Forecast,Moody,-0.8148897571811524,Lightcast
5,5. Component Systems,2037,1092.2595780947554,Forecast,Moody,-0.76462856178007,BEA
5,5. Component Systems,2037,6179.6784969090295,Forecast,Moody,-0.76462856178007,Lightcast
5,5. Component Systems,2038,1083.865204836598,Forecast,Moody,-0.7685328127586442,BEA
5,5. Component Systems,2038,6132.185639937293,Forecast,Moody,-0.7685328127586442,Lightcast
5,5. Component Systems,2039,1075.9455427535486,Forecast,Moody,-0.7306869938908359,BEA
5,5. Component Systems,2039,6087.378557025029,Forecast,Moody,-0.7306869938908359,Lightcast
5,5. Component Systems,2040,1067.6462808407666,Forecast,Moody,-0.7713459076694967,BEA
5,5. Component Systems,2040,6040.423811641066,Forecast,Moody,-0.7713459076694967,Lightcast
5,5. Component Systems,2041,1059.36331017781,Forecast,Moody,-0.7758159993245837,BEA
5,5. Component Systems,2041,5993.561237283343,Forecast,Moody,-0.7758159993245837,Lightcast
5,5. Component Systems,2042,1051.0860668413954,Forecast,Moody,-0.7813413261428953,BEA
5,5. Component Systems,2042,5946.731066428767,Forecast,Moody,-0.7813413261428953,Lightcast
5,5. Component Systems,2043,1042.762841899235,Forecast,Moody,-0.7918690205049052,BEA
5,5. Component Systems,2043,5899.640745380976,Forecast,Moody,-0.7918690205049052,Lightcast
5,5. Component Systems,2044,1034.5707004232768,Forecast,Moody,-0.785618852800446,BEA
5,5. Component Systems,2044,5853.292055437767,Forecast,Moody,-0.785618852800446,Lightcast
5,5. Component Systems,2045,1026.1560240323136,Forecast,Moody,-0.813349574612989,BEA
5,5. Component Systems,2045,5805.684329404008,Forecast,Moody,-0.813349574612989,Lightcast
5,5. Component Systems,2046,1017.5071971156892,Forecast,Moody,-0.8428374159553581,BEA
5,5. Component Systems,2046,5756.751849623534,Forecast,Moody,-0.8428374159553581,Lightcast
5,5. Component Systems,2047,1008.5902465733092,Forecast,Moody,-0.8763525769308651,BEA
5,5. Component Systems,2047,5706.302406441843,Forecast,Moody,-0.8763525769308651,Lightcast
5,5. Component Systems,2048,999.2257316992294,Forecast,Moody,-0.928475652614696,BEA
5,5. Component Systems,2048,5653.320777933464,Forecast,Moody,-0.928475652614696,Lightcast
5,5. Component Systems,2049,989.7220540295796,Forecast,Moody,-0.9511041767797912,BEA
5,5. Component Systems,2049,5599.551807887779,Forecast,Moody,-0.9511041767797912,Lightcast
5,5. Component Systems,2050,980.3706027735066,Forecast,Moody,-0.9448563076875248,BEA
5,5. Component Systems,2050,5546.644089428721,Forecast,Moody,-0.9448563076875248,Lightcast
5,5. Component Systems,2051,971.0701489525512,Forecast,Moody,-0.9486671463469064,BEA
5,5. Component Systems,2051,5494.024899227518,Forecast,Moody,-0.9486671463469064,Lightcast
5,5. Component Systems,2052,961.564047442444,Forecast,Moody,-0.9789304635057648,BEA
5,5. Component Systems,2052,5440.242215816388,Forecast,Moody,-0.9789304635057648,Lightcast
5,5. Component Systems,2053,951.3808489147598,Forecast,Moody,-1.0590244669368851,BEA
5,5. Component Systems,2053,5382.628719690263,Forecast,Moody,-1.0590244669368851,Lightcast
5,5. Component Systems,2054,940.4146702369164,Forecast,Moody,-1.1526591785353384,BEA
5,5. Component Systems,2054,5320.585355706274,Forecast,Moody,-1.1526591785353384,Lightcast
5,5. Component Systems,2055,928.8902775982722,Forecast,Moody,-1.225458619838509,BEA
5,5. Component Systems,2055,5255.383783838906,Forecast,Moody,-1.225458619838509,Lightcast
6,6. Engineering & Design,2001,227.217147131,QCEW,,,BEA
6,6. Engineering & Design,2001,4495.570000000001,QCEW,,,Lightcast
6,6. Engineering & Design,2002,226.75808675,QCEW,,,BEA
6,6. Engineering & Design,2002,4217.700000000001,QCEW,,,Lightcast
6,6. Engineering & Design,2003,221.699551827,QCEW,,,BEA
6,6. Engineering & Design,2003,4026.81,QCEW,,,Lightcast
6,6. Engineering & Design,2004,218.080293171,QCEW,,,BEA
6,6. Engineering & Design,2004,3967.61,QCEW,,,Lightcast
6,6. Engineering & Design,2005,217.237573631,QCEW,,,BEA
6,6. Engineering & Design,2005,3951.89,QCEW,,,Lightcast
6,6. Engineering & Design,2006,211.81090333,QCEW,,,BEA
