segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,ep_employment_2024,ep_employment_2034,ep_openings_ratio,empl_2021,ep_openings_annual_avg,openings
1,1. Materials & Processing,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,17.513108750374773,17.513108750374773,59.932561345665704,0.0008351902266250532,0.0008360039013515056,0.0010340775558166,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,170.0,3.2,1.4632362402401902
2,2. Equipment Manufacturing,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,32.802914510618386,32.802914510618386,248.81509387330013,0.005273208815943319,0.0053011026293469255,0.0041926467426359,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,70.0,3.2,2.740713483915897
4,4. Parts & Machining,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,25.887962421558175,25.887962421558175,87.52987834381288,0.001747760736523681,0.001743172574084808,0.0022037633497202,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,,3.2,2.1629629177280987
5,5. Component Systems,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,40.284905453311616,40.284905453311616,123.01486058979475,0.0067516111509624156,0.006845052893590525,0.0024691358024691,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,40.0,3.2,3.3658406645064542
6,6. Engineering & Design,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,20.412693890158437,20.412693890158437,2385.902857032354,0.01973037081098796,0.019740048740861167,0.0034322221089475,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,3650.0,3.2,1.7054992284205486
7,7. Core Automotive,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,653.540208691058,653.540208691058,653.540208691058,0.003775402599787613,0.003780068728522327,0.0031642116748499,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,610.0,3.2,54.60388166609363
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,496.72556773879836,496.72556773879836,496.72556773879836,0.004296741689299023,0.0042449421965317265,0.0003756182049623,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,80.0,3.2,41.50187511133564
0,0. All Segments,2025,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,1287.1673614558777,1287.1673614558777,4055.4610276147837,0.002783817007445407,0.0027668978479522452,0.0029369775115843525,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,,,,4620.0,22.400000000000002,107.54400931224046
1,1. Materials & Processing,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,17.26708433110873,17.26708433110873,59.17801778840369,0.0008343352904681272,0.0008360039013515056,0.0010340775558166,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,170.0,3.2,1.4426806751840195
2,2. Equipment Manufacturing,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,32.50503741856654,32.50503741856654,245.60251426435093,0.005245122840162233,0.0053011026293469255,0.0041926467426359,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,70.0,3.2,2.715825580663523
4,4. Parts & Machining,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,25.73859613280292,25.73859613280292,87.1262273488219,0.0017522388352662,0.001743172574084808,0.0022037633497202,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,,3.2,2.150483227805988
5,5. Component Systems,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,39.59948413638901,39.59948413638901,120.91456297592055,0.006659142600711649,0.006845052893590525,0.0024691358024691,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,40.0,3.2,3.3085730871134427
6,6. Engineering & Design,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,20.45305399690159,20.45305399690159,2398.967982900292,0.01972004904886167,0.019740048740861167,0.0034322221089475,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,3650.0,3.2,1.708871352221543
7,7. Core Automotive,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,653.0324505300943,653.0324505300943,653.0324505300943,0.0037695097211264605,0.003780068728522327,0.0031642116748499,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,610.0,3.2,54.56145800773634
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,503.90961004606606,503.90961004606606,503.90961004606606,0.004348846479307997,0.0042449421965317265,0.0003756182049623,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,80.0,3.2,42.10210841115958
0,0. All Segments,2026,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,1292.505316591929,1292.505316591929,4068.7313658539492,0.002800521260136869,0.0027668978479522452,0.0029369775115843525,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,,,,4620.0,22.400000000000002,107.99000034188444
1,1. Materials & Processing,2027,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,17.024986525832208,17.024986525832208,58.433433835552954,0.0008334393268192594,0.0008360039013515056,0.0010340775558166,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,170.0,3.2,1.4224531823149629
2,2. Equipment Manufacturing,2027,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,32.209563388178104,32.209563388178104,242.4294512264405,0.005216852946744205,0.0053011026293469255,0.0041926467426359,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,70.0,3.2,2.691138455409137
4,4. Parts & Machining,2027,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,25.58872368198136,25.58872368198136,86.71996304846755,0.0017566061000388654,0.001743172574084808,0.0022037633497202,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,,3.2,2.1379612475806886
5,5. Component Systems,2027,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,38.92507488615998,38.92507488615998,118.84677548942233,0.006567642472785582,0.006845052893590525,0.0024691358024691,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,40.0,3.2,3.252225577955926
6,6. Engineering & Design,2027,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,20.49331639558621,20.49331639558621,2412.087935182513,0.019709086330703708,0.019740048740861167,0.0034322221089475,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,3650.0,3.2,1.7122353124249576
7,7. Core Automotive,2027,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,652.897784691024,652.897784691024,652.897784691024,0.003763262428771023,0.003780068728522327,0.0031642116748499,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,610.0,3.2,54.550206553819244
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2027,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,511.16391314409907,511.16391314409907,511.16391314409907,0.0044012534199330084,0.0042449421965317265,0.0003756182049623,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,80.0,3.2,42.70821206425894
0,0. All Segments,2027,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,1298.303362712861,1298.303362712861,4082.5792566175196,0.002817327031397691,0.0027668978479522452,0.0029369775115843525,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,,,,4620.0,22.400000000000002,108.47443239376386
1,1. Materials & Processing,2028,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,16.78674255288464,16.78674255288464,57.69864985679288,0.0008325025726210356,0.0008360039013515056,0.0010340775558166,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,170.0,3.2,1.4025476806587691
2,2. Equipment Manufacturing,2028,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,31.91648969365604,31.91648969365604,239.29564939156577,0.0051884071454299605,0.0053011026293469255,0.0041926467426359,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,70.0,3.2,2.6666518804099044
4,4. Parts & Machining,2028,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,25.438367049531976,25.438367049531976,86.31114707824464,0.0017608617787289922,0.001743172574084808,0.0022037633497202,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,,3.2,2.1253988135379203
5,5. Component Systems,2028,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,38.26151639200199,38.26151639200199,116.8110681161337,0.006477105901670293,0.006845052893590525,0.0024691358024691,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,40.0,3.2,3.1967846593839786
6,6. Engineering & Design,2028,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,20.533483243949483,20.533483243949483,2425.263220706542,0.0196974854288788,0.019740048740861167,0.0034322221089475,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,3650.0,3.2,1.7155912893117065
7,7. Core Automotive,2028,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,653.1457273503576,653.1457273503576,653.1457273503576,0.003756666882475302,0.003780068728522327,0.0031642116748499,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,610.0,3.2,54.57092238958602
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2028,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,518.4886238128641,518.4886238128641,518.4886238128641,0.004453959303466311,0.0042449421965317265,0.0003756182049623,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,80.0,3.2,43.320198334234085
0,0. All Segments,2028,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,1304.5709500952457,1304.5709500952457,4097.014086312501,0.0028342261044237474,0.0027668978479522452,0.0029369775115843525,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,,,,4620.0,22.400000000000002,108.99809504712239
1,1. Materials & Processing,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,16.552281039609102,16.552281039609102,56.97350927765009,0.0008315252677260069,0.0008360039013515056,0.0010340775558166,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,170.0,3.2,1.3829582069647295
2,2. Equipment Manufacturing,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,31.625812063275,31.625812063275,236.20083920088499,0.005159793220570381,0.0053011026293469255,0.0041926467426359,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,70.0,3.2,2.6423654987592693
4,4. Parts & Machining,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,25.2875480433989,25.2875480433989,85.89984082352044,0.0017650051375814554,0.001743172574084808,0.0022037633497202,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,,3.2,2.1127977477513444
5,5. Component Systems,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,37.60864917607377,37.60864917607377,114.8070145757511,0.006387527929714348,0.006845052893590525,0.0024691358024691,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,40.0,3.2,3.1422370068782266
6,6. Engineering & Design,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,20.57355656272304,20.57355656272304,2438.494334447647,0.01968524901486236,0.019740048740861167,0.0034322221089475,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,3650.0,3.2,1.7189394517157635
7,7. Core Automotive,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,653.7860418475225,653.7860418475225,653.7860418475225,0.003749729254904345,0.003780068728522327,0.0031642116748499,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,610.0,3.2,54.62442125096795
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,525.8838822749625,525.8838822749625,525.8838822749625,0.00450696086150466,0.0042449421965317265,0.0003756182049623,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,80.0,3.2,43.93807893681149
0,0. All Segments,2029,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,1311.3177710075647,1311.3177710075647,4112.045462447938,0.002851209143510113,0.0027668978479522452,0.0029369775115843525,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,,,,4620.0,22.400000000000002,109.56179809984877
1,1. Materials & Processing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,16.32153199752482,16.32153199752482,56.25785852025067,0.0008305076548048309,0.0008360039013515056,0.0010340775558166,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,170.0,3.2,1.3636789136313168
2,2. Equipment Manufacturing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,31.337524786958156,31.337524786958156,233.14473804077116,0.005131018740289219,0.0053011026293469255,0.0041926467426359,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,70.0,3.2,2.6182788333750944
4,4. Parts & Machining,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,25.136288297042224,25.136288297042224,85.48610541305354,0.001769035461393363,0.001743172574084808,0.0022037633497202,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,,3.2,2.100159857716322
5,5. Component Systems,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,36.96631558939555,36.96631558939555,112.83419234538461,0.0062989035104118185,0.006845052893590525,0.0024691358024691,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,40.0,3.2,3.0885694487223443
6,6. Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,20.613538237288,20.613538237288,2451.781759429606,0.019672379662177084,0.019740048740861167,0.0034322221089475,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,3650.0,3.2,1.7222799571624443
7,7. Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,654.8287509298258,654.8287509298258,654.8287509298258,0.0037424557275714376,0.003780068728522327,0.0031642116748499,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,610.0,3.2,54.71154054766169
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,533.3498221304922,533.3498221304922,533.3498221304922,0.004560254765324537,0.0042449421965317265,0.0003756182049623,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,80.0,3.2,44.56186503440144
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,1318.5537719685267,1318.5537719685267,4127.683226809384,0.0028682656813012273,0.0027668978479522452,0.0029369775115843525,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,,,,4620.0,22.400000000000002,110.16637259267065
1,1. Materials & Processing,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,16.094426797818702,16.094426797818702,55.551546945036826,0.0008294499792566648,0.0008360039013515056,0.0010340775558166,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,170.0,3.2,1.344704066658482
2,2. Equipment Manufacturing,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,31.051620817893657,31.051620817893657,230.12705131366403,0.0051020910652174924,0.0053011026293469255,0.0041926467426359,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,70.0,3.2,2.59439129548981
4,4. Parts & Machining,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,24.984609267553143,24.984609267553143,85.07000171276925,0.0017729520537066274,0.001743172574084808,0.0022037633497202,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,,3.2,2.08748693619243
5,5. Component Systems,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,36.334359807371264,36.334359807371264,110.89218268114453,0.006211227511643914,0.006845052893590525,0.0024691358024691,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,40.0,3.2,3.035768965628931
6,6. Engineering & Design,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,20.65343001928727,20.65343001928727,2465.125966619899,0.019658879849298625,0.019740048740861167,0.0034322221089475,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,3650.0,3.2,1.7256129520031143
7,7. Core Automotive,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,656.284149274679,656.284149274679,656.284149274679,0.0037348524868917135,0.003780068728522327,0.0031642116748499,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,610.0,3.2,54.83314040937266
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,540.886570289685,540.886570289685,540.886570289685,0.004613837626245356,0.0042449421965317265,0.0003756182049623,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,80.0,3.2,45.19156723046977
0,0. All Segments,2031,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,1326.289166274288,1326.289166274288,4143.937468836877,0.0028853841102034006,0.0027668978479522452,0.0029369775115843525,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,,,,4620.0,22.400000000000002,110.8126718558152
1,1. Materials & Processing,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,15.870898147156039,15.870898147156039,54.85442679344028,0.0008283524891218222,0.0008360039013515056,0.0010340775558166,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,170.0,3.2,1.3260280436266145
2,2. Equipment Manufacturing,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,30.768091868503543,30.768091868503543,227.1474734472831,0.00507301735681799,0.0053011026293469255,0.0041926467426359,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,70.0,3.2,2.570702192668704
4,4. Parts & Machining,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,24.83253223387184,24.83253223387184,84.65159031978557,0.0017767542369984046,0.001743172574084808,0.0022037633497202,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,,3.2,2.0747807610545665
5,5. Component Systems,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,35.71262782477133,35.71262782477133,108.98057063780864,0.0061244947188786964,0.006845052893590525,0.0024691358024691,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,40.0,3.2,2.983822690320321
6,6. Engineering & Design,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,20.69323352819529,20.69323352819529,2478.5274148192348,0.019644751962530217,0.019740048740861167,0.0034322221089475,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,3650.0,3.2,1.728938571546343
7,7. Core Automotive,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,658.1628162969281,658.1628162969281,658.1628162969281,0.003726925720352895,0.003780068728522327,0.0031642116748499,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,610.0,3.2,54.99010475587912
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,548.4942469032226,548.4942469032226,548.4942469032226,0.0046677059959800635,0.0042449421965317265,0.0003756182049623,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,80.0,3.2,45.82719556371573
0,0. All Segments,2032,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,1334.5344468026487,1334.5344468026487,4160.818539217703,0.0029025516782757166,0.0027668978479522452,0.0029369775115843525,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,,,,4620.0,22.400000000000002,111.5015725788114
1,1. Materials & Processing,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,15.650880063810517,15.650880063810517,54.16635313150611,0.000827215434996711,0.0008360039013515056,0.0010340775558166,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,170.0,3.2,1.3076453317021843
2,2. Equipment Manufacturing,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,30.486928501063375,30.486928501063375,224.2056888455793,0.005043804585317847,0.0053011026293469255,0.0041926467426359,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,70.0,3.2,2.5472107363812744
4,4. Parts & Machining,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,24.680078295105954,24.680078295105954,84.2309315566845,0.0017804413528693598,0.001743172574084808,0.0022037633497202,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,,3.2,2.062043095152456
5,5. Component Systems,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,35.100967450193906,35.100967450193906,107.09894508661392,0.0060386998383283735,0.006845052893590525,0.0024691358024691,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,40.0,3.2,2.93271790706581
6,6. Engineering & Design,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,20.732950252845317,20.732950252845317,2491.986550545311,0.01962999829884627,0.019740048740861167,0.0034322221089475,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,3650.0,3.2,1.73225694018551
7,7. Core Automotive,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,660.4756292495177,660.4756292495177,660.4756292495177,0.003718681612803677,0.003780068728522327,0.0031642116748499,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,610.0,3.2,55.183342391604626
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,556.172965290143,556.172965290143,556.172965290143,0.004721856366972611,0.0042449421965317265,0.0003756182049623,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,80.0,3.2,46.468759502048506
0,0. All Segments,2033,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,1343.3003991026799,1343.3003991026799,4178.337063705356,0.0029197544899081376,0.0027668978479522452,0.0029369775115843525,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,,,,4620.0,22.400000000000002,112.23397590414037
1,1. Materials & Processing,2034,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,15.434307854113412,15.434307854113412,53.487183794459,0.0008260390699510609,0.0008360039013515056,0.0010340775558166,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,170.0,3.2,1.2895505256700504
2,2. Equipment Manufacturing,2034,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,30.208120213255775,30.208120213255775,221.3013727846271,0.00501445953726655,0.0053011026293469255,0.0041926467426359,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,70.0,3.2,2.523916049149308
4,4. Parts & Machining,2034,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,24.52726836894765,24.52726836894765,83.8080854660239,0.00178401276222973,0.001743172574084808,0.0022037633497202,Associate's degree,,,SC or associate's,SC/Associate or Employer Training,68730,38.3,38.3,0.08355091383812012,,3.2,2.049275686178394
