adjustment_source,forecast_source,projection_label,stage,year,value_type,employment_auto,employment_raw,auto_share_ratio
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2027,Forecast,231918.4986,231918.4986,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2027,Forecast,56105.59328,318928.3451,0.175919118
sam_mi,moodys_mi_detail,Moody's MI (detail),Core Automotive,2028,Forecast,171430.8052,171430.8052,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2028,Forecast,231175.8031,231175.8031,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2028,Forecast,55579.07693,318957.6696,0.174252204
sam_mi,moodys_mi_detail,Moody's MI (detail),Core Automotive,2029,Forecast,173128.8848,173128.8848,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2029,Forecast,230624.7571,230624.7571,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Upstream,2029,Forecast,54943.94083,318397.0807,0.17256421
sam_mi,moodys_mi_detail,Moody's MI (detail),Core Automotive,2030,Forecast,175004.8843,175004.8843,1
sam_mi,moodys_mi_detail,Moody's MI (detail),Downstream,2030,Forecast,230376.8168,230376.8168,1
