stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2041,Chemical Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,121860,0.34474563326367014,0.34474563326367014,40.30193252647966,0.33534541199858003,39.059951259134515,0.009400221265090103,1.241981267345146,0.017355615404578358,1.1,470.0,0.028031459291680744,0.03179679511388785,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2051,Civil Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,99590,37.28491494776991,37.28491494776991,4358.73287865923,36.636486260849296,4267.299675060962,0.6484286869206173,91.43320359826794,2.3266102399983346,23.6,4000.0,0.017698986805226052,0.021426478232270327,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2061,Computer Hardware Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,155020,5.405318735257957,5.405318735257957,631.9000733676281,5.281690238978254,615.1942323314407,0.12362849627970274,16.705841036187394,0.3191582670315628,4.7,70.0,0.023406994860724496,0.027155392814520066,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2071,Electrical Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,111910,365.54075809588767,365.54075809588767,4744.281469627959,393.2550802946203,4594.87481470937,-27.714322198732646,149.4066549185883,21.50780422289105,23.4,4000.0,-0.07047416190521817,0.032515935894553503,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2072,"Electronics Engineers, Except Computer",Bachelor's degree,Unreported,Unreported,BA+,BA+,127590,218.50961962045312,218.50961962045312,2329.215530749614,235.94442841228778,2298.0296897725148,-17.434808791834648,31.185840977099502,12.599947717112626,11.4,2060.0,-0.07389370840056106,0.013570686713010498,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2081,Environmental Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,104170,60.82398650789723,60.82398650789723,365.91218719332153,62.077277458445195,362.19297277378445,-1.2532909505479668,3.7192144195370815,4.539103470738599,6.0,800.0,-0.020189206129198004,0.010268599059374899,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Bachelor's degree,Unreported,Unreported,BA+,BA+,109660,63.62386291115425,63.62386291115425,386.9974558235994,82.07106700292401,401.5490652418312,-18.44720409176977,-14.55160941823182,3.9193344709129923,3.0,220.0,-0.22477110101556907,-0.03623868333367474,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2112,Industrial Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,101140,5722.174945305062,5722.174945305062,13768.663873246609,5985.500304100416,13769.146079375681,-263.32535879535436,-0.48220612907061877,389.3581979794452,50.4,12460.0,-0.0439938761033829,-3.502077226073579e-05,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2131,Materials Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,108310,83.48540108225984,83.48540108225984,421.73542603126003,92.0679617751721,421.2271114758633,-8.582560692912256,0.508314555396737,5.295057151094705,3.0,180.0,-0.09321984029439771,0.0012067470054710947,2030
Core/OEM,sam_mi_bls_us,bls_us,BLS US,17-2141,Mechanical Engineers,Bachelor's degree,Unreported,Unreported,BA+,BA+,102320,3623.18719150691,3623.18719150691,16753.10374549205,3777.0703830788384,16391.610737784893,-153.88319157192814,361.4930077071581,214.0678575690389,36.2,18210.0,-0.04074141489693181,0.022053537842615278,2030
