stage_clean,methodology,projection_method,projection_label,occcd,soctitle,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_avg_annual_salary,employment,employment_auto,employment_raw,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,openings,ep_openings_annual_avg,empl_2021,employment_auto_pct_change,employment_raw_pct_change,year
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3022,Civil Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,64200,12.704767962258973,12.704767962258973,1511.109737158366,12.994634714946523,1513.5731112916426,-0.2898667526875496,-2.463374133276602,5.377313431677477,5.5,650.0,-0.02230664878591337,-0.0016275223937973005,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3023,Electrical and Electronic Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,77180,168.02851535754542,168.02851535754542,927.4901224340971,174.89355595511034,910.6610670507765,-6.865040597564925,16.829055383320565,16.543825013777074,16.8,960.0,-0.03925267892275553,0.018480042676933955,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,70760,84.4014427709637,84.4014427709637,84.4014427709637,89.21752577318385,89.21752577318385,-4.816083002220154,-4.816083002220154,1.2298242374620072,1.3,130.0,-0.05398135579845598,-0.05398135579845598,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3025,Environmental Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,58890,0.8317855811430858,0.8317855811430858,98.93288052383762,0.83836352999645,97.64987814783629,-0.006577948853364268,1.2830023760013347,1.091369205028836,1.1,170.0,-0.007846177246512764,0.013138801607708542,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3026,Industrial Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,64790,1571.1892095166531,1571.1892095166531,2456.8321957086,1603.3800045622554,2455.321333199341,-32.190795045602215,1.5108625092588,12.584828073100233,12.6,2800.0,-0.020076834533302505,0.000615342069011436,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3027,Mechanical Engineering Technologists and Technicians,Associate's degree,Unreported,Unreported,SC or associate's,68730,675.4422891671138,675.4422891671138,3106.610510359432,674.6340894490174,3027.1538946627998,0.8081997180963398,79.45661569663218,6.440675958754266,6.4,4260.0,0.0011979823295861127,0.026247960447839405,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",Associate's degree,Unreported,Unreported,SC or associate's,77390,2.1157255896067046,2.1157255896067046,251.64517361569796,2.095908824991332,244.12469536961478,0.01981676461537285,7.520478246083172,5.753893354978403,5.7,660.0,0.009454974557614551,0.030805888911389568,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,17-3031,Surveying and Mapping Technicians,High school diploma or equivalent,Unreported,Moderate-term on-the-job training,HS or less,51940,7.783233332932992,7.783233332932992,925.7406125723041,7.7129444759682695,898.3788789602021,0.07028885696472287,27.361733612102057,7.669259582328944,7.6,1000.0,0.009113102938018872,0.03045678638813388,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-1012,Food Scientists and Technologists,Bachelor's degree,Unreported,Unreported,BA+,85310,0.5161527500275495,0.5161527500275495,61.391396422561385,0.50301811799787,58.58992688870177,0.01313463202967946,2.801469533859617,1.2313339775878254,1.2,40.0,0.02611164798985447,0.04781486652443392,2030
Core/OEM,sam_mi_moodys_mi,moodys_mi,Moody's MI,19-1021,Biochemists and Biophysicists,Doctoral or professional degree,Unreported,Unreported,BA+,103650,6.494833033731334,6.494833033731334,772.4978108725865,6.371562827973742,742.1390739236399,0.12327020575759207,30.358736948946557,2.956106108712845,2.9,190.0,0.019346934038912075,0.040907072563154415,2030
