adjustment_source,forecast_source,projection_label,stage,year,value_type,employment_auto,employment_raw,auto_share_ratio
sam_mi,moodys_mi,Moody's MI,OEM,2027,Forecast,174532.28437228122,295877.0579786149,0.5898810998211829
sam_mi,moodys_mi,Moody's MI,Upstream,2027,Forecast,55294.5564696663,199094.070045939,0.27773080562825214
sam_mi,moodys_mi,Moody's MI,Downstream,2028,Forecast,230770.76271406419,230770.76271406419,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2028,Forecast,174905.53586427515,296988.61830367014,0.5889300972653257
sam_mi,moodys_mi,Moody's MI,Upstream,2028,Forecast,54615.47138984744,197131.33179389665,0.27705119674709355
sam_mi,moodys_mi,Moody's MI,Downstream,2029,Forecast,230562.46354818725,230562.46354818725,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2029,Forecast,175400.6582769558,298229.7256694685,0.5881394213243331
sam_mi,moodys_mi,Moody's MI,Upstream,2029,Forecast,53953.25224807069,195205.9364266107,0.27639145220542444
sam_mi,moodys_mi,Moody's MI,Downstream,2030,Forecast,230375.99699999997,230375.99699999997,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2030,Forecast,176020.85362319316,299603.677,0.5875123275713107
sam_mi,moodys_mi,Moody's MI,Upstream,2030,Forecast,53307.346433736064,193316.873,0.27575113132383466
sam_mi,moodys_mi,Moody's MI,Downstream,2031,Forecast,230211.04257522838,230211.04257522838,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2031,Forecast,176769.48465279397,301113.9313018142,0.5870518308088953
sam_mi,moodys_mi,Moody's MI,Upstream,2031,Forecast,52677.22218018154,191463.16518033625,0.2751297991473486
sam_mi,moodys_mi,Moody's MI,Downstream,2032,Forecast,230067.28817557608,230067.28817557608,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2032,Forecast,177650.08093259012,302764.1157638283,0.5867606882156616
sam_mi,moodys_mi,Moody's MI,Upstream,2032,Forecast,52062.367732019666,189643.86992376225,0.27452702664709905
sam_mi,moodys_mi,Moody's MI,Downstream,2033,Forecast,229944.42991479012,229944.42991479012,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2033,Forecast,178666.34518355608,304558.03211445664,0.5866413830662364
sam_mi,moodys_mi,Moody's MI,Upstream,2033,Forecast,51462.29054661601,187858.0762086971,0.27394239090069794
sam_mi,moodys_mi,Moody's MI,Downstream,2034,Forecast,229842.17193932587,229842.17193932587,1.0
sam_mi,moodys_mi,Moody's MI,OEM,2034,Forecast,179822.1598853335,306499.66324644553,0.5866961091593268
sam_mi,moodys_mi,Moody's MI,Upstream,2034,Forecast,50876.51652829049,186104.90381896094,0.2733754752522917
sam_mi,moodys_us,Moody's US,Downstream,2024,QCEW,231829.0,231829.0,1.0
sam_mi,moodys_us,Moody's US,OEM,2024,QCEW,174114.02550542576,293289.0,0.5936602651494797
sam_mi,moodys_us,Moody's US,Upstream,2024,QCEW,57438.86459823029,205217.0,0.279893306101494
sam_mi,moodys_us,Moody's US,Downstream,2025,Forecast,232043.68352531528,232043.68352531528,1.0
sam_mi,moodys_us,Moody's US,OEM,2025,Forecast,175375.6414240017,296072.90915862046,0.5923393731712365
sam_mi,moodys_us,Moody's US,Upstream,2025,Forecast,56867.336244000224,203497.71985792022,0.2794495008774759
sam_mi,moodys_us,Moody's US,Downstream,2026,Forecast,232289.30319513436,232289.30319513436,1.0
sam_mi,moodys_us,Moody's US,OEM,2026,Forecast,176752.89052780293,298994.4954920102,0.5911576741135228
sam_mi,moodys_us,Moody's US,Upstream,2026,Forecast,56307.271288686105,201807.51449709834,0.27901474050162645
sam_mi,moodys_us,Moody's US,Downstream,2027,Forecast,232565.46498575024,232565.46498575024,1.0
sam_mi,moodys_us,Moody's US,OEM,2027,Forecast,178250.63459611204,302058.9510176786,0.5901186970144764
sam_mi,moodys_us,Moody's US,Upstream,2027,Forecast,55758.38174093659,200145.76221113183,0.27858887005620236
sam_mi,moodys_us,Moody's US,Downstream,2028,Forecast,232871.78536697663,232871.78536697663,1.0
sam_mi,moodys_us,Moody's US,OEM,2028,Forecast,179873.96774050168,305271.7052238158,0.5892258098686992
sam_mi,moodys_us,Moody's US,Upstream,2028,Forecast,55220.38783042229,198511.85688227921,0.2781717359239095
sam_mi,moodys_us,Moody's US,Downstream,2029,Forecast,233207.89109335668,233207.89109335668,1.0
sam_mi,moodys_us,Moody's US,OEM,2029,Forecast,181628.22723975993,308638.4359871565,0.5884822046186046
sam_mi,moodys_us,Moody's US,Upstream,2029,Forecast,54693.01775959062,196905.2075513137,0.2777631858483863
sam_mi,moodys_us,Moody's US,Downstream,2030,Forecast,233573.41900000005,233573.41900000005,1.0
sam_mi,moodys_us,Moody's US,OEM,2030,Forecast,183519.00488258788,312165.08099999995,0.5878908822687567
sam_mi,moodys_us,Moody's US,Upstream,2030,Forecast,54176.00746313955,195325.238,0.2773630689913177
sam_mi,moodys_us,Moody's US,Downstream,2031,Forecast,233968.01580294935,233968.01580294935,1.0
sam_mi,moodys_us,Moody's US,OEM,2031,Forecast,185552.15884184456,315857.84973018395,0.587454638218899
sam_mi,moodys_us,Moody's US,Upstream,2031,Forecast,53669.1003749664,193771.38634581023,0.27697123598624057
sam_mi,moodys_us,Moody's US,Downstream,2032,Forecast,234391.33790397973,234391.33790397973,1.0
sam_mi,moodys_us,Moody's US,OEM,2032,Forecast,187733.8261052268,319723.23593892617,0.5871760479150407
sam_mi,moodys_us,Moody's US,Upstream,2032,Forecast,53172.047202355876,192243.10464850563,0.2765875389891088
sam_mi,moodys_us,Moody's US,Downstream,2033,Forecast,234843.0511997376,234843.0511997376,1.0
sam_mi,moodys_us,Moody's US,OEM,2033,Forecast,190070.43548843893,323768.0307826112,0.5870574529208494
sam_mi,moodys_us,Moody's US,Upstream,2033,Forecast,52684.60570717864,190739.85852822373,0.2762118317256847
sam_mi,moodys_us,Moody's US,Downstream,2034,Forecast,235322.8308951255,235322.8308951255,1.0
