projection_method,projection_label,year,segment_id,segment_name,value_type,employment_raw,employment_auto,auto_share_ratio
moodys_mi_detail,Moody's MI (detail),2010,2,Equipment Manufacturing,Moody's detailed,40.393973054129916,4.785788817034611,0.11847779396746683
moodys_mi_detail,Moody's MI (detail),2010,3,Forging & Foundries,Moody's detailed,14.04723900387928,7.9333763444614664,0.5647641036270963
moodys_mi_detail,Moody's MI (detail),2010,4,Parts & Machining,Moody's detailed,40.21296098491839,12.387082847870424,0.30803707422878207
moodys_mi_detail,Moody's MI (detail),2010,5,Component Systems,Moody's detailed,13.63780492483555,3.876697940417019,0.2842611374618827
moodys_mi_detail,Moody's MI (detail),2010,6,Engineering & Design,Moody's detailed,88.42703454666051,0.7404766476525396,0.008373871762733494
moodys_mi_detail,Moody's MI (detail),2010,7,Core Automotive,Moody's detailed,118.82198745885854,76.26883061611254,0.6418747257743034
moodys_mi_detail,Moody's MI (detail),2010,8,"Motor Vehicle Parts, Materials, & Products Sales",Moody's detailed,92.49487265784921,26.218999372222235,0.28346435449681395
moodys_mi_detail,Moody's MI (detail),2010,9,"Dealers, Maintenance, & Repair",Moody's detailed,57.94913830089345,1.9450259153837128,0.033564363033051776
moodys_mi_detail,Moody's MI (detail),2010,10,Logistics,Moody's detailed,34.69208749135336,4.869354066959105,0.1403592121163865
moodys_mi_detail,Moody's MI (detail),2011,1,Materials & Processing - Coatings & Surface Treatments,Moody's detailed,15.76781825582627,4.50391889507602,0.2856399548752919
moodys_mi_detail,Moody's MI (detail),2011,1,Materials & Processing - Metals,Moody's detailed,10.217325528462728,3.8919381126045614,0.3809155440690096
moodys_mi_detail,Moody's MI (detail),2011,1,Materials & Processing - Non-Metals,Moody's detailed,41.591776390632525,11.605437946787031,0.2790320335873141
moodys_mi_detail,Moody's MI (detail),2011,2,Equipment Manufacturing,Moody's detailed,45.02394294253449,5.2959108348506945,0.11762432360955229
moodys_mi_detail,Moody's MI (detail),2011,3,Forging & Foundries,Moody's detailed,16.42268615925164,9.20824001579739,0.5607024287320971
moodys_mi_detail,Moody's MI (detail),2011,4,Parts & Machining,Moody's detailed,45.14929125196202,14.006026353977788,0.31021586309772115
moodys_mi_detail,Moody's MI (detail),2011,5,Component Systems,Moody's detailed,14.624749824764699,4.384475274513469,0.2997983095128953
moodys_mi_detail,Moody's MI (detail),2011,6,Engineering & Design,Moody's detailed,94.12820426255328,0.7985499469975708,0.008483641574316693
moodys_mi_detail,Moody's MI (detail),2011,7,Core Automotive,Moody's detailed,131.77998416625437,85.22122549917292,0.6466932443371471
moodys_mi_detail,Moody's MI (detail),2011,8,"Motor Vehicle Parts, Materials, & Products Sales",Moody's detailed,95.70431120777452,27.479003773760336,0.28712399083154455
