segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,empl_2021,ep_openings_annual_avg,openings
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1141,"Compensation, Benefits, and Job Analysis Specialists",0.5930998369279836,0.5930998369279836,70.54351101502205,0.0005660204975639183,0.0005686433793663047,0.0007136303394841,Bachelor's degree,Less than 5 years,,BA+,50.0,8.5,8.590457878456222
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1141,"Compensation, Benefits, and Job Analysis Specialists",53.607230790437086,53.607230790437086,53.607230790437086,0.0003063742812545119,0.0002863688430698021,0.0002182214948172,Bachelor's degree,Less than 5 years,,BA+,70.0,8.5,9.193155985730192
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1141,"Compensation, Benefits, and Job Analysis Specialists",54.20033062736507,54.20033062736507,124.15074180545913,0.00011790262297877817,0.00010823070050490372,0.00012544495884728228,Bachelor's degree,Less than 5 years,,BA+,120.0,17.0,17.783613864186414
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1151,Training and Development Specialists,28.61484247956178,28.61484247956178,106.73807768755202,0.0023875864226683874,0.0023300324540234153,0.0022561692126909,Bachelor's degree,Less than 5 years,,BA+,280.0,43.9,41.51816818785978
10,Logistics,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1151,Training and Development Specialists,55.12317703511281,55.12317703511281,55.12317703511281,0.001321143207027693,0.0012776831345826026,0.0018145291944786,Bachelor's degree,Less than 5 years,,BA+,50.0,43.9,40.392862177225815
2,Equipment Manufacturing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1151,Training and Development Specialists,5.405816754703408,5.405816754703408,40.2181646361635,0.0008851160793176677,0.000848176420695504,0.0021500752526338,Bachelor's degree,Less than 5 years,,BA+,50.0,43.9,44.80597535519825
4,Parts & Machining,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1151,Training and Development Specialists,62.103138008774245,62.103138008774245,211.20681540417362,0.004370679238837945,0.004067402672864619,0.0018647228343787,Bachelor's degree,Less than 5 years,,BA+,,43.9,44.87595113134439
5,Component Systems,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1151,Training and Development Specialists,23.236041166099806,23.236041166099806,70.92456731157422,0.003959322938616204,0.003733665214685714,0.0041152263374485,Bachelor's degree,Less than 5 years,,BA+,110.0,43.9,45.63312606900636
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1151,Training and Development Specialists,2.0012494032214105,2.0012494032214105,238.0293342368561,0.0019098777514896196,0.0018683996750609158,0.0030584157406463,Bachelor's degree,Less than 5 years,,BA+,90.0,43.9,45.562287697081835
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1151,Training and Development Specialists,224.36171248039375,224.36171248039375,224.36171248039375,0.001282264675654059,0.0012600229095074088,0.0025095471903982,Bachelor's degree,Less than 5 years,,BA+,90.0,43.9,45.16301428486128
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1151,Training and Development Specialists,251.10267439531708,251.10267439531708,251.10267439531708,0.002146981436916681,0.002077312138728313,0.0016068112101166,Bachelor's degree,Less than 5 years,,BA+,170.0,43.9,46.008084528436896
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1151,Training and Development Specialists,651.9486517231843,651.9486517231843,1197.7045231871432,0.001418191645621299,0.0013772247567624893,0.0014422560873637023,Bachelor's degree,Less than 5 years,,BA+,840.0,351.2,353.9594694310146
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,17.051072830916702,17.051072830916702,63.60331138577586,0.0014227200450991266,0.0014146625613713092,0.002867215041128,Bachelor's degree,,,BA+,280.0,87.2,80.93933062564462
10,Logistics,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,43.938192192667614,43.938192192667614,43.938192192667614,0.0010530714531828188,0.0010647359454855022,0.0007128507549737,Bachelor's degree,,,BA+,,87.2,76.74423872040943
2,Equipment Manufacturing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,18.570683231043493,18.570683231043493,138.1620631040287,0.0030406525188650065,0.0029686174724342144,0.0053751881315846,Bachelor's degree,,,BA+,150.0,87.2,87.35472847107141
3,Forging & Foundries,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,18.81029673089078,18.81029673089078,35.00977375726546,0.0025182208052464392,0.0025125628140703076,0.0031152647975077,Bachelor's degree,,,BA+,,87.2,72.34983204863477
4,Parts & Machining,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,33.970018844037284,33.970018844037284,115.5287756675871,0.0023907335581591807,0.002324230098779711,0.0038142057975928,Bachelor's degree,,,BA+,40.0,87.2,85.32689111143611
5,Component Systems,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,61.46445684948446,61.46445684948446,187.61113289171928,0.0104732829561688,0.010578718108276238,0.0083676268861454,Bachelor's degree,,,BA+,130.0,87.2,84.62456037376391
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,8.635312196173096,8.635312196173096,1027.0871834733923,0.008241047124906154,0.008285946385052869,0.0088014408536378,Bachelor's degree,,,BA+,880.0,87.2,88.0566134421836
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,217.55973114292087,217.55973114292087,217.55973114292087,0.0012433902157603647,0.0012027491408934084,0.0018548827059465,Bachelor's degree,,,BA+,140.0,87.2,91.13139915016552
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,606.6398434804083,606.6398434804083,606.6398434804083,0.005186900083732311,0.005057803468208032,0.0058012144988627,Bachelor's degree,,,BA+,350.0,87.2,90.67874877067212
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,146.49115609670852,146.49115609670852,146.49115609670852,0.0020432262319209386,0.0020405188747995066,0.0016424510423246,Bachelor's degree,,,BA+,90.0,87.2,89.9452090277274
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1161,Market Research Analysts and Marketing Specialists,1173.1307635952512,1173.1307635952512,2581.631163192474,0.0025519252839233315,0.0024810353656421103,0.0025892085504609368,Bachelor's degree,,,BA+,2060.0,872.0,847.1515517417089
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1199,"Business Operations Specialists, All Other",23.59539954547568,23.59539954547568,88.0147284246865,0.001968770425084525,0.001997170674877213,0.0023971797884841,Bachelor's degree,,,BA+,100.0,108.2,98.44273934972153
10,Logistics,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1199,"Business Operations Specialists, All Other",107.41669920091867,107.41669920091867,107.41669920091867,0.002574467766620816,0.002555366269165205,0.0021385522649212,Bachelor's degree,,,BA+,,108.2,97.0007149228709
2,Equipment Manufacturing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1199,"Business Operations Specialists, All Other",7.862972236540818,7.862972236540818,58.49889596491357,0.001287436010799912,0.0012722646310432061,0.0035476241668458,Bachelor's degree,,,BA+,140.0,108.2,107.0860352029006
5,Component Systems,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1199,"Business Operations Specialists, All Other",14.335119345807646,14.335119345807646,43.75582439768248,0.0024426435832134445,0.002489110143123809,0.0079561042524005,Bachelor's degree,,,BA+,50.0,108.2,104.08146492640061
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1199,"Business Operations Specialists, All Other",4.577438456052829,4.577438456052829,544.4422001828285,0.004368444958412349,0.0043866774979691376,0.013355082067489,Bachelor's degree,,,BA+,780.0,108.2,109.40159083383085
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1199,"Business Operations Specialists, All Other",494.7983071367775,494.7983071367775,494.7983071367775,0.002827855001643211,0.0028636884306987203,0.0030551009274413,Bachelor's degree,,,BA+,320.0,108.2,108.01343958241836
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1199,"Business Operations Specialists, All Other",130.45058136097313,130.45058136097313,130.45058136097313,0.0011153803012709837,0.0010838150289017069,0.0032344900982867,Bachelor's degree,,,BA+,170.0,108.2,112.91149654996002
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-1199,"Business Operations Specialists, All Other",783.0365172825462,783.0365172825462,1467.3772366687804,0.0017033486365702593,0.0017130300305756786,0.0016995738096686895,Bachelor's degree,,,BA+,1560.0,757.4,736.9374813681029
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,74.51990136589225,74.51990136589225,277.971511705597,0.006217846729258548,0.00615794291420484,0.0071915393654524,Bachelor's degree,,,BA+,590.0,124.2,115.74506494566323
10,Logistics,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,337.25851798068965,337.25851798068965,337.25851798068965,0.008083111750953586,0.008091993185689915,0.0039530814593999,Bachelor's degree,,,BA+,120.0,124.2,110.39719632049028
2,Equipment Manufacturing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,75.21221852965519,75.21221852965519,559.5634341184289,0.012314798485137425,0.012086513994910958,0.0094603311115889,Bachelor's degree,,,BA+,520.0,124.2,123.76710316227566
3,Forging & Foundries,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,62.823979460993016,62.823979460993016,116.9281558354396,0.008410534634854517,0.008165829145728625,0.0077881619937694,Bachelor's degree,,,BA+,100.0,124.2,105.89832066430499
4,Parts & Machining,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,120.8076325853596,120.8076325853596,410.85517049502926,0.008502169593417219,0.008328491187294238,0.0086455331412103,Bachelor's degree,,,BA+,370.0,124.2,120.61530231518277
5,Component Systems,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,98.09933410885894,98.09933410885894,299.43365892186637,0.01671571077980556,0.01680149346608586,0.0112482853223593,Bachelor's degree,,,BA+,200.0,124.2,121.12358175367963
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,13.563835339675235,13.563835339675235,1613.2875244855416,0.012944547190577384,0.012997562956945609,0.0133210996703707,Bachelor's degree,,,BA+,1270.0,124.2,125.58904109851093
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,676.941853636551,676.941853636551,676.941853636551,0.0038688358044413787,0.003894616265750228,0.0041462084015275,Bachelor's degree,,,BA+,660.0,124.2,124.725824596417
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,986.4312647850937,986.4312647850937,986.4312647850937,0.008434197761484838,0.008218930635838152,0.0082218651530644,Bachelor's degree,,,BA+,920.0,124.2,129.23887302057835
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,492.28654610799055,492.28654610799055,492.28654610799055,0.006866303819498652,0.006850313365398621,0.0046325542219414,Bachelor's degree,,,BA+,200.0,124.2,128.23892966238333
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2011,Accountants and Auditors,2937.945083900759,2937.945083900759,5770.957638072227,0.0063909468364869585,0.006357153188024691,0.00639431863136271,Bachelor's degree,,,BA+,4950.0,1242.0,1205.3392375394862
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2031,Budget Analysts,0.3384528754446029,0.3384528754446029,40.25570850037394,0.00032300002973083654,0.00032493907392360275,0.0007476127366024,Bachelor's degree,,,BA+,50.0,3.1,3.1287260130540018
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2031,Budget Analysts,0.3384528754446029,0.3384528754446029,40.25570850037394,7.362405599326936e-07,7.236912342939537e-07,7.393145938404314e-07,Bachelor's degree,,,BA+,50.0,3.1,3.1287260130540018
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2051,Financial and Investment Analysts,10.278432876170742,10.278432876170742,38.34024833883352,0.0008576194958606486,0.0008321544478655053,0.0006580493537015,Bachelor's degree,,,BA+,60.0,25.1,23.874867002162034
2,Equipment Manufacturing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2051,Financial and Investment Analysts,5.2419814910276274,5.2419814910276274,38.99926397661214,0.000858290673866676,0.000848176420695504,0.0009675338636852,Bachelor's degree,,,BA+,,25.1,24.84158487608977
4,Parts & Machining,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2051,Financial and Investment Analysts,15.053699452797836,15.053699452797836,51.196187880679624,0.001059445525228593,0.0009684292078249046,0.0014409221902017,Bachelor's degree,,,BA+,,25.1,26.121725054397707
5,Component Systems,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2051,Financial and Investment Analysts,14.791650097985205,14.791650097985205,45.14931676719422,0.002520434488572893,0.002489110143123809,0.0027434842249657,Bachelor's degree,,,BA+,30.0,25.1,24.91352436082375
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2051,Financial and Investment Analysts,3.794599622026149,3.794599622026149,451.3310636207498,0.0036213484347592116,0.0036555645816409308,0.0025486797838719,Bachelor's degree,,,BA+,710.0,25.1,25.246128546871212
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2051,Financial and Investment Analysts,384.77013390783435,384.77013390783435,384.77013390783435,0.002199025606919508,0.0021764032073310156,0.0010911074740861,Bachelor's degree,,,BA+,310.0,25.1,25.63798055326603
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2051,Financial and Investment Analysts,97.73461032608267,97.73461032608267,97.73461032608267,0.000835651769220257,0.000812861271676305,0.0004799565952296,Bachelor's degree,,,BA+,50.0,25.1,26.165300559517345
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,13-2051,Financial and Investment Analysts,531.6651077739245,531.6651077739245,1107.5208248179863,0.0011565374237992518,0.0011215239933536987,0.0011822821205114589,Bachelor's degree,,,BA+,1160.0,175.70000000000002,176.80111095312785
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1211,Computer Systems Analysts,15.709481364858098,15.709481364858098,58.59895414594831,0.001310779342597718,0.001248231671798208,0.0009400705052878,Bachelor's degree,,,BA+,50.0,34.2,33.14645059287244
2,Equipment Manufacturing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1211,Computer Systems Analysts,7.862972236540788,7.862972236540788,58.498895964913345,0.001287436010799907,0.0012722646310432061,0.0015050526768436,Bachelor's degree,,,BA+,,34.2,33.84789652439174
4,Parts & Machining,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1211,Computer Systems Analysts,11.79841737415486,11.79841737415486,40.125285779479476,0.0008303460907414677,0.0007747433662599035,0.0019494829632141,Bachelor's degree,,,BA+,40.0,34.2,34.86942339626004
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1211,Computer Systems Analysts,5.472171578107161,5.472171578107161,650.8620841910057,0.005222326978605189,0.005199025182778244,0.0076800217487341,Bachelor's degree,,,BA+,920.0,34.2,34.87975779508275
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1211,Computer Systems Analysts,306.7749504248029,306.7749504248029,306.7749504248029,0.0017532701010187955,0.0017754868270332125,0.0015275504637206,Bachelor's degree,,,BA+,150.0,34.2,34.141031734923345
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1211,Computer Systems Analysts,141.4415134780937,141.4415134780937,141.4415134780937,0.0012093551157037418,0.0011741329479768073,0.0008973101562989,Bachelor's degree,,,BA+,50.0,34.2,35.71953352179546
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1211,Computer Systems Analysts,489.05950645655753,489.05950645655753,1256.3016839842435,0.0010638569532050476,0.0010441070802417337,0.0010775590635417312,Bachelor's degree,,,BA+,1210.0,205.20000000000002,206.6040935653258
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1212,Information Security Analysts,1.4146856115752506,1.4146856115752506,168.2632228325323,0.0013500948810032608,0.0012185215272136102,0.0060148842899378,Bachelor's degree,Less than 5 years,,BA+,220.0,16.0,17.999327638769465
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1212,Information Security Analysts,64.32867694852537,64.32867694852537,64.32867694852537,0.00036764913750541927,0.0003436426116838024,0.0003273322422258,Bachelor's degree,Less than 5 years,,BA+,30.0,16.0,17.304764208431525
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1212,Information Security Analysts,48.35359652673957,48.35359652673957,48.35359652673957,0.0004134335661739365,0.0003612716763005023,0.0002086767805346,Bachelor's degree,Less than 5 years,,BA+,,16.0,18.566707846165173
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1212,Information Security Analysts,114.0969590868402,114.0969590868402,280.94549630779727,0.00024819647028959053,0.0002209947629417351,0.00026808997530623627,Bachelor's degree,Less than 5 years,,BA+,250.0,48.0,53.870799693366166
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,17.39142317885917,17.39142317885917,64.87287426754312,0.0014511184495383024,0.0014978780061579095,0.0015981198589894,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,160.0,40.8,36.48069606004218
10,Logistics,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,49.495866986946055,49.495866986946055,49.495866986946055,0.0011862728522359417,0.0012776831345826026,0.0005832415267967,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,,40.8,33.708153752922364
2,Equipment Manufacturing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,23.556933657773083,23.556933657773083,175.25874056814556,0.0038570713189219996,0.004028837998303619,0.0033326166415824,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,150.0,40.8,38.2028187290517
3,Forging & Foundries,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,25.480924270192567,25.480924270192567,47.42516328094154,0.0034112483472273853,0.003768844221105511,0.0017523364485981,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,40.0,40.8,30.570988167272525
4,Parts & Machining,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,39.849474146916336,39.849474146916336,135.52423919242253,0.002804516404757665,0.0029052876234747136,0.0019494829632141,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,120.0,40.8,37.46678210174813
5,Component Systems,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,43.46644720073181,43.46644720073181,132.67487943604584,0.007406498388937668,0.008089607965152429,0.0042524005486968,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,130.0,40.8,36.61641051812808
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,4.316029290606982,4.316029290606982,513.3500986614856,0.004118971030616626,0.0043866774979691376,0.0047915179936792,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,300.0,40.8,38.897206185388875
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,239.73974290894134,239.73974290894134,239.73974290894134,0.001370152689084082,0.0014891179839633107,0.0015275504637206,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,240.0,40.8,37.95064704247801
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,389.8774369434034,389.8774369434034,389.8774369434034,0.0033335352632379274,0.0034320809248554215,0.0028380042152709,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,130.0,40.8,40.1837810544039
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,113.32023061473329,113.32023061473329,113.32023061473329,0.0015805655028519206,0.001603264830199605,0.0006317119393556,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,90.0,40.8,41.43364181257448
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1232,Computer User Support Specialists,946.494509199104,946.494509199104,1861.5392728606082,0.0020589207478605882,0.0021581822344093854,0.001990667463149775,"Some college, no degree",,Moderate-term on-the-job training,SC or associate's,1360.0,408.0,371.51112542401023
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1241,Computer Network Architects,1.1340520154234097,1.1340520154234097,134.88456050839065,0.0010822742581722614,0.0010560519902518088,0.0032962925204743,Bachelor's degree,5 years or more,,BA+,230.0,11.2,11.654006808675476
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1241,Computer Network Architects,64.32867694853198,64.32867694853198,64.32867694853198,0.00036764913750545706,0.0003436426116838024,0.0002182214948172,Bachelor's degree,5 years or more,,BA+,,11.2,12.11333494590331
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1241,Computer Network Architects,45.05440605736466,45.05440605736466,45.05440605736466,0.00038522478380370595,0.0003612716763005023,0.0004173535610692,Bachelor's degree,5 years or more,,BA+,,11.2,12.109924352594842
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1241,Computer Network Architects,110.51713502132004,110.51713502132004,244.26764351428727,0.00024040923648046165,0.00022063291732458813,0.0002544304513147813,Bachelor's degree,5 years or more,,BA+,230.0,33.599999999999994,35.877266107173625
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1242,Database Administrators,0.4114207480646145,0.4114207480646145,48.934533894381815,0.0003926363860321358,0.00040617384240450343,0.0010194719135487,Bachelor's degree,,,BA+,70.0,3.8,3.729644209719273
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1242,Database Administrators,0.4114207480646145,0.4114207480646145,48.934533894381815,8.949684399197788e-07,9.04614042867442e-07,8.821367312867964e-07,Bachelor's degree,,,BA+,70.0,3.8,3.729644209719273
1,Materials & Processing - Non-Metals,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,10.376021074296418,10.376021074296418,38.704268398715605,0.0008657621322223184,0.0009153698926520059,0.001316098707403,Bachelor's degree,,,BA+,110.0,14.3,12.48287244980642
10,Logistics,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,35.15055375413334,35.15055375413334,35.15055375413334,0.0008424571625462371,0.0008517887563884017,0.0005184369127081,Bachelor's degree,,,BA+,,14.3,12.585351074562288
2,Equipment Manufacturing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,11.94723532403308,11.94723532403308,88.88497317096225,0.0019561688027055386,0.00212044105173871,0.0019350677273704,Bachelor's degree,,,BA+,90.0,14.3,12.902490330949535
3,Forging & Foundries,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,13.571869523479403,13.571869523479403,25.259999258801642,0.0018169284987402444,0.0018844221105527054,0.0019470404984423,Bachelor's degree,,,BA+,,14.3,11.414051970973933
4,Parts & Machining,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,18.668199186475274,18.668199186475274,63.4887547703171,0.0013138258907189368,0.0013558008909548063,0.0021190032208848,Bachelor's degree,,,BA+,50.0,14.3,13.182425306969789
5,Component Systems,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,16.90009128455862,16.90009128455862,51.58502058569982,0.0028797039310329365,0.0031113876789047113,0.0030178326474622,Bachelor's degree,,,BA+,,14.3,12.97358188638423
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,2.5620118106705267,2.5620118106705267,304.726619590351,0.002445037259412448,0.002599512591389122,0.0050973595677439,Bachelor's degree,,,BA+,500.0,14.3,13.656355350978918
7,Core Automotive,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,144.3477802043029,144.3477802043029,144.3477802043029,0.0008249716830862058,0.0009163802978235065,0.0009819967266775,Bachelor's degree,,,BA+,240.0,14.3,13.014230634126271
8,"Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,121.90620499885804,121.90620499885804,121.90620499885804,0.0010423240604974968,0.0010838150289017069,0.0012103253271008,Bachelor's degree,,,BA+,170.0,14.3,13.945263767258886
9,"Dealers, Maintenance, & Repair",2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,41.207356587174814,41.207356587174814,41.207356587174814,0.00057475109194614,0.0005830053927998018,0.000336913034323,Bachelor's degree,,,BA+,,14.3,14.522085243133754
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1244,Network and Computer Systems Administrators,416.63732374798246,416.63732374798246,915.2615313193165,0.0009063161189637487,0.0009664287029069359,0.0008668264179211931,Bachelor's degree,,,BA+,1160.0,143.0,130.67870801514403
2,Equipment Manufacturing,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1251,Computer Programmers,9.484077157916532,9.484077157916532,70.55958310597454,0.00155286602762803,0.001696352841391008,0.0011825413889486,Bachelor's degree,,,BA+,120.0,5.5,4.924224763058394
6,Engineering & Design,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1251,Computer Programmers,2.956680042202337,2.956680042202337,351.6686030556476,0.002821686003646434,0.003005686433793625,0.0020389438270975,Bachelor's degree,,,BA+,400.0,5.5,5.242433348235271
0,0. All Segments,2030,sam_mi_moodys_mi,moodys_mi,Moody's MI,15-1251,Computer Programmers,12.44075720011887,12.44075720011887,422.22818616162215,2.7062526902660018e-05,2.9554386969312217e-05,2.5343641289950238e-05,Bachelor's degree,,,BA+,520.0,11.0,10.166658111293664
