adjustment_source,forecast_source,projection_label,segment_id,segment_name,year,value_type,employment_auto,employment_raw,auto_share_ratio
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Coatings & Surface Treatments,2027,Forecast,4854.020613605728,15438.519657623925,0.3144097181110685
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Metals,2027,Forecast,3298.7008676072414,8963.967518013438,0.3679956292766986
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Non-Metals,2027,Forecast,12867.871802606483,47472.10903851692,0.2710617257844184
sam_mi,dtmb_mi,DTMB MI,2,Equipment Manufacturing,2027,Forecast,6188.130353134689,47120.106695549825,0.131326747477826
sam_mi,dtmb_mi,DTMB MI,3,Forging & Foundries,2027,Forecast,8831.443317165129,16013.63041797054,0.5514953877825517
sam_mi,dtmb_mi,DTMB MI,4,Parts & Machining,2027,Forecast,14798.341936801278,50039.33732227177,0.295734170928254
sam_mi,dtmb_mi,DTMB MI,5,Component Systems,2027,Forecast,6025.724698403346,18446.631475730668,0.32665718433910806
sam_mi,dtmb_mi,DTMB MI,6,Engineering & Design,2027,Forecast,1057.486707212061,122096.37828524888,0.008661081696801007
sam_mi,dtmb_mi,DTMB MI,7,Core Automotive,2027,Forecast,170378.10887422127,170378.10887422127,1.0
sam_mi,dtmb_mi,DTMB MI,8,"Motor Vehicle Parts, Materials, & Products Sales",2027,Forecast,114442.4358591397,114442.4358591397,1.0
sam_mi,dtmb_mi,DTMB MI,9,"Dealers, Maintenance, & Repair",2027,Forecast,69436.11513798672,69436.11513798672,1.0
sam_mi,dtmb_mi,DTMB MI,10,Logistics,2027,Forecast,47192.79435647988,47192.79435647988,1.0
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Coatings & Surface Treatments,2028,Forecast,4845.589126839516,15395.80315269244,0.31473441682658254
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Metals,2028,Forecast,3271.194400815285,8889.220796575411,0.36799562927669865
sam_mi,dtmb_mi,DTMB MI,1,Materials & Processing - Non-Metals,2028,Forecast,12828.953129952952,47348.991109568546,0.2709445931015921
sam_mi,dtmb_mi,DTMB MI,2,Equipment Manufacturing,2028,Forecast,6169.425177779213,46977.674360060555,0.131326747477826
sam_mi,dtmb_mi,DTMB MI,3,Forging & Foundries,2028,Forecast,8768.512954745476,15907.392938068511,0.5512225032023479
sam_mi,dtmb_mi,DTMB MI,4,Parts & Machining,2028,Forecast,14752.81218326102,49906.41490707351,0.29560953658424427
sam_mi,dtmb_mi,DTMB MI,5,Component Systems,2028,Forecast,6039.167497101946,18502.33480357133,0.32640029278554955
sam_mi,dtmb_mi,DTMB MI,6,Engineering & Design,2028,Forecast,1066.1995769700475,122736.62891621148,0.008686889858266428
sam_mi,dtmb_mi,DTMB MI,7,Core Automotive,2028,Forecast,169486.231355338,169486.231355338,1.0
sam_mi,dtmb_mi,DTMB MI,8,"Motor Vehicle Parts, Materials, & Products Sales",2028,Forecast,114145.92074786354,114145.92074786354,1.0
sam_mi,dtmb_mi,DTMB MI,9,"Dealers, Maintenance, & Repair",2028,Forecast,69381.60733546724,69381.60733546724,1.0
sam_mi,dtmb_mi,DTMB MI,10,Logistics,2028,Forecast,47294.49591103171,47294.49591103171,1.0
