stage,year,employment_yoy_pct,wages_yoy_pct,gdp_yoy_pct
OEM,1983,3.227660477500153,12.274886385814735,31.039617297162426
OEM,1984,8.295652371159884,19.631093140216834,13.877611789784936
OEM,1985,5.7378352042204765,14.251859390713365,3.286846971322013
OEM,1986,0.8006551391181335,3.3636710608475004,8.921260748227846
OEM,1987,-0.27013188308007907,-3.4576329682297455,-6.009009100917251
OEM,1988,-0.7093981645313494,7.708535338117044,1.8639529270628243
OEM,1989,-0.22415858640746156,2.7233911209564323,-1.7096312570048695
OEM,1990,-5.896594894133841,-1.9712157167014996,-9.913810180253387
OEM,1991,-3.620766624691602,-1.2715487673030879,-4.849725721693244
OEM,1992,2.792097870166816,6.811767983553758,11.177626070322605
OEM,1993,-0.36659960741802083,4.683158322767727,15.456675863528318
OEM,1994,5.4934554268744415,16.471240803163386,20.29060031532402
OEM,1995,3.1547204732478074,11.880771943935224,-5.4304474937134195
OEM,1996,-0.49045999141887725,-6.415915855623306,-0.9324904590636156
OEM,1997,1.3010701451179627,4.815808308263789,-0.0116634263774849
OEM,1998,2.631736384084651,8.778430455643143,6.518282043999885
OEM,1999,3.357045639022834,6.143259212721457,15.194860898697202
OEM,2000,1.833060484481988,6.112276931279715,4.444898314856783
OEM,2001,-7.419399572499522,-7.55706132911387,-9.1564490439129
OEM,2002,-5.5856740201569455,-3.3344759979859466,6.87051903531946
OEM,2003,-6.076013543993124,2.4043345693597016,3.4224720951040726
OEM,2004,-3.8522763922287915,-3.5622610468797897,-9.854880514380357
OEM,2005,-4.888859810274171,-3.3917971296651195,0.32537849218697
OEM,2006,-6.197404203698414,-2.4329609529630947,-9.737262414244187
OEM,2007,-6.91917807350059,-1.1694956101303706,5.984515090413477
OEM,2008,-11.734045585696883,-11.735692849903552,-24.137052987335874
OEM,2009,-21.828448815170244,-23.840792634358536,-31.568494357742804
OEM,2010,2.920623943934505,0.6349038775287965,43.34836000379955
OEM,2011,9.003259095134219,15.0251071502157,8.708502263057289
OEM,2012,7.010986764829218,5.580651709962207,14.291809729589694
OEM,2013,5.807191218493777,6.4452258678522,8.56940312982113
OEM,2014,5.291536977827154,6.37917873047177,2.0121767810544777
OEM,2015,3.793418636492253,7.2534276470302625,6.33456929318643
OEM,2016,3.379963631886826,2.341846322075427,5.949226649594527
OEM,2017,2.1156586027632263,2.722074118915589,-0.20935997773228204
OEM,2018,2.1125908325627014,4.652154362187787,0.17791252705901947
OEM,2019,-0.8083316070767583,1.0416852250730984,-4.354659720397225
OEM,2020,-9.190105743615266,-7.131799808584318,-8.080303496723324
OEM,2021,6.681898472326446,7.504007030893342,3.7822794342288106
OEM,2022,3.4077056365329095,9.505590097470007,10.626246132170948
OEM,2023,0.8459266921280387,4.988806883075945,9.710622216253311
OEM,2024,-2.4955753842004644,1.3642744107565767,5.118673152829192
OEM,2025,-2.3017064628196615,2.8581260371159614,3.736470025861977
OEM,2026,0.27605817958315965,2.9447575855243247,1.2934769829897188
OEM,2027,0.9893105794333062,2.9701836747231427,5.308201322026226
OEM,2028,1.1287031560248069,2.448842209245352,5.6283526251645055
OEM,2029,0.9983779230921178,2.770486375386529,5.479551438782248
OEM,2030,1.0485762873235605,3.170666737739398,5.49046438666955
OEM,2031,0.6773609836687773,3.089399035715562,4.421957866043262
OEM,2032,0.0776129790477454,2.6009676037943237,2.9757427635045812
OEM,2033,-0.31609979993147186,2.110632185616183,2.443904660856889
OEM,2034,-0.4639278559254738,1.9039195984078983,1.9757549379065094
OEM,2035,-0.33575009609287637,2.0184722170250358,2.041873269167214
OEM,2036,-0.07809348898506417,2.276101068548701,2.72852944354969
OEM,2037,-0.001104273166710979,2.445829956409217,2.9881358532707587
OEM,2038,-0.04119671060794004,2.547983872159495,2.8419542935393634
OEM,2039,-0.10674397747121621,2.6508863523070225,2.7367887871529075
OEM,2040,-0.2003163334084038,2.7062637226137882,2.535894709420255
OEM,2041,-0.23602128949664986,2.701508285567097,2.3024201420176533
OEM,2042,-0.20573363634848238,2.735488012722426,2.4178036735680846
OEM,2043,-0.194148671107333,2.83344895720174,2.5204602898460946
OEM,2044,-0.17940956799197538,2.9573315458093705,2.7395919697155766
OEM,2045,-0.17131965200711663,3.018106943364889,2.86068130984393
OEM,2046,-0.172544832408923,3.039647640772367,2.8549475665377617
OEM,2047,-0.20895631308358356,3.05787936560177,2.953252709299496
OEM,2048,-0.23786533619949918,3.0769328199362147,3.057192182646647
OEM,2049,-0.2192983416740552,3.084096018013675,3.0958365446538045
OEM,2050,-0.19774074229607896,3.0871209189724342,3.141226890716712
OEM,2051,-0.19678893187342014,3.0979070952680177,3.1545873336933012
OEM,2052,-0.21285722735866044,3.1135461844024706,3.201164110786355
OEM,2053,-0.25983221807048074,3.1009240295529215,3.2346063356443326
OEM,2054,-0.3340385254134986,3.123944744296412,3.2446731888018934
OEM,2055,-0.38845491691477163,3.2362897038714435,3.281618089840123
Upstream,1970,,,
Upstream,1971,-7.427311102619516,,
Upstream,1972,2.9761326754087865,,
Upstream,1973,9.503582392973478,,
Upstream,1974,-3.364884887746112,,
Upstream,1975,-14.420200143781592,,
Upstream,1976,5.204241899017294,19.4052797063722,
Upstream,1977,7.208822328440615,18.645544047369846,
Upstream,1978,5.088907396276506,13.524232098220686,11.466273263633994
Upstream,1979,-1.2982097774470438,7.722898153615346,10.29727704011098
Upstream,1980,-10.852674077857325,-5.154055912890478,-4.935591725504378
Upstream,1981,-1.665740511017513,5.25017173540035,7.5352310602128
Upstream,1982,-12.500068957362597,-12.145190837884297,-20.908068606272746
Upstream,1983,-3.514933626852807,0.20098156011371773,-0.6448893577468505
Upstream,1984,9.008306990510293,16.703064145784637,26.140526738537144
Upstream,1985,4.455680407230669,9.21078065830975,6.787825385515441
Upstream,1986,-1.2145114710046918,2.2207015056584805,-5.02044434332152
Upstream,1987,-4.40239522845037,-2.5747064666041704,-3.7798240164022743
Upstream,1988,-0.029304022182814575,7.672992302982822,9.910275958374323
Upstream,1989,3.161008509101535,4.8584015201069475,14.687337699259215
Upstream,1990,-1.3400045754616792,0.8514035804418266,-2.534303084607033
Upstream,1991,-6.164931608426525,-3.9780094823212133,1.3550176506028795
Upstream,1992,-1.1845200038417696,4.583244524773711,8.304168645710423
Upstream,1993,2.8395792908730697,6.718846303336333,6.300257940227715
Upstream,1994,6.849860660710087,11.280722754989378,15.378864255951752
Upstream,1995,5.78814024900345,8.532756739373552,3.5009967961585486
Upstream,1996,0.13673230832786876,3.2337490109801337,2.5869898025883473
Upstream,1997,1.564566713224583,5.650076594081354,7.481308922779137
Upstream,1998,1.9153129836902145,3.7439878735364056,3.330154625905891
Upstream,1999,0.3613455850833158,3.4483466979384487,7.49012157245354
Upstream,2000,-1.0088814460029703,1.130578777564009,-2.1778047249316637
Upstream,2001,-10.808222397196973,-9.73425181737225,-11.514415182586392
Upstream,2002,-7.447969183650373,-4.405687697764181,-0.7420647720629077
Upstream,2003,-3.0789744835561845,-0.09868157149821521,0.8074858488200288
Upstream,2004,-0.7154824073470611,3.0037563197170076,1.9435789239490746
Upstream,2005,-0.14489352422242427,1.6374501465864115,3.4863148918737394
Upstream,2006,-2.2893718676401917,-0.13439748079576266,-0.4369691710663976
Upstream,2007,-3.7332137981752256,-0.9769524927855748,4.054041140163112
Upstream,2008,-4.493407143432444,-2.408241777533475,-5.533862811964452
Upstream,2009,-21.61314431134122,-21.68652725407066,-14.358274526151899
Upstream,2010,4.965202605826721,11.066872204936358,17.470483879755854
Upstream,2011,10.487242337181222,11.899552756959675,13.664971432052678
Upstream,2012,6.1396594899629005,8.474046313057848,4.285768069910933
Upstream,2013,2.30165856561015,2.0086761889759974,5.478534849548415
Upstream,2014,3.928788521538267,6.5090453525606025,3.1326953161405693
Upstream,2015,2.782957423150446,4.242612390205295,3.7180637438807485
Upstream,2016,0.6038203534357864,1.990521387296194,-2.90650660633319
Upstream,2017,1.1331130646784413,4.6735242587779915,2.8563706586595905
Upstream,2018,2.337720081859994,4.063374027136876,5.805049716491096
Upstream,2019,-0.653686481743948,-0.4016712162780364,1.008691013254833
Upstream,2020,-12.456158183901996,-8.771198668238613,-9.875322487292564
Upstream,2021,2.1630260629861087,6.077508285709776,4.421296595972795
Upstream,2022,2.300659765235487,5.924630920431449,8.198955157224077
Upstream,2023,1.7510871914432953,5.458444879432514,6.112324785829501
Upstream,2024,-1.8796127420971969,2.06387972281158,1.5828150203824383
Upstream,2025,-2.227741667044679,0.18063036331608764,-0.4029086965423155
Upstream,2026,-0.5373102180012963,1.894823814396598,2.997915400008027
Upstream,2027,-0.6671240897154654,1.8963052006726604,3.8478598843151737
Upstream,2028,-0.6925556741010905,1.4356337411103202,4.325421539230743
Upstream,2029,-0.9264434938497033,1.818319534831929,4.203579816113231
Upstream,2030,-0.8782281758796526,2.103989063151139,4.153455455675423
Upstream,2031,-1.038224907836403,1.9546813310682678,3.6976338154971797
Upstream,2032,-1.4301045959278347,1.454908299991076,2.970938472907763
Upstream,2033,-1.7603345693632917,0.9989781231237737,2.685598204585293
Upstream,2034,-1.8690809824843089,0.8203205852507004,2.3963040623084573
Upstream,2035,-1.7850212329429274,0.9593702155392856,2.180401983074008
Upstream,2036,-1.5953580429417722,1.211431752667514,2.4311839157617023
Upstream,2037,-1.528204906185487,1.3668829900248793,2.5526400334596815
Upstream,2038,-1.5254698564681755,1.442959777688882,2.388349261385171
Upstream,2039,-1.4811794000025982,1.5068518057381515,2.2208157926373318
Upstream,2040,-1.5361348982775385,1.5292638968425496,1.9569526624105456
Upstream,2041,-1.5509220271467374,1.4905148657387857,1.741590941545167
Upstream,2042,-1.5710743902388253,1.5174076793075595,1.6716792018567221
Upstream,2043,-1.5991673022328683,1.634719027513917,1.64157899562202
Upstream,2044,-1.5812034718098666,1.8014661365429687,1.6963854185750311
Upstream,2045,-1.5632226606913526,1.9069226256973146,1.7285027143333398
Upstream,2046,-1.5426270177217138,1.9906662523817908,1.7386419980764023
Upstream,2047,-1.5548595576682473,2.05670979271216,1.7990574447264696
Upstream,2048,-1.5967661605435772,2.100606002842216,1.859584737532393
Upstream,2049,-1.5832790892621185,2.116608009200665,1.8887820557820763
Upstream,2050,-1.5253333165664142,2.1396620936499247,1.9387677186353802
Upstream,2051,-1.4840063941529014,2.1731024849965785,1.953906567916778
Upstream,2052,-1.4836426734667871,2.218016463856968,1.957933166555739
Upstream,2053,-1.5354184489224452,2.2458573114177436,1.9693180610230077
Upstream,2054,-1.6129736007897126,2.2845647045151165,1.9851373131443295
Upstream,2055,-1.666677283004929,2.3599360195011507,2.0107677096349117
