stage,year,employment_yoy_pct,wages_yoy_pct,gdp_yoy_pct
OEM,1984,8.303532996362105,16.92657598651643,21.384505896791538
OEM,1985,3.3290704063522996,10.07648270161772,8.713251705308922
OEM,1986,-2.4790617016132277,3.2912207894373484,5.363623116412658
OEM,1987,-3.488583409909511,3.719444007379484,2.9676219995870436
OEM,1988,0.23116170794062182,6.885284200914294,10.342013182611554
OEM,1989,2.623632119335683,6.339869689582324,5.9610990464511655
OEM,1990,-1.6156089128756446,4.4675164571638355,-0.9952828722971926
OEM,1991,-3.109905685136074,1.1155023328631724,-0.08890087086570252
OEM,1992,0.9805399576852164,4.587954848394755,10.882451742265935
OEM,1993,2.1277092107544457,4.450274981574067,9.683329270239168
OEM,1994,4.326129266471292,9.064863327991326,9.255921547987448
OEM,1995,4.626811763581635,31.949220662506693,16.972482994483773
OEM,1996,1.218558890930237,-17.11679400249501,-6.590416134822494
OEM,1997,2.315046302124206,7.74475111004098,6.908522922021716
OEM,1998,2.8190842482924134,8.757218945910239,7.299553065274851
OEM,1999,3.534079855372374,5.194793366993497,7.514056674207975
OEM,2000,3.228586485962022,12.412466822560756,6.647806533308905
OEM,2001,-1.4992045598017072,-0.6109860300110227,-1.9500151334122011
OEM,2002,-2.899101493468144,1.038684192584922,5.585566799692519
OEM,2003,-1.5141409896422133,2.6810157060291857,2.4956529540272316
OEM,2004,1.0360293569782633,4.984178915673419,1.472096951505121
OEM,2005,2.3782117127079805,5.927693169647042,2.661879451965078
OEM,2006,2.248781539979706,7.522249853417608,3.240784436680697
OEM,2007,-0.4147646344202557,5.340807013558534,-0.07617983853086538
OEM,2008,-3.034161231530076,0.51615310343543,-3.1943404649404274
OEM,2009,-11.252454693754936,-9.088173028081851,-15.257536829710904
OEM,2010,-1.5183290793388657,1.1854972975465219,15.226006479803525
OEM,2011,2.4611547263802,5.3627395909294115,8.363201778399306
OEM,2012,3.634225469896136,5.843260439350225,6.431635981921753
OEM,2013,2.5007614593046528,3.7542404576937507,4.956746566230402
OEM,2014,2.87347761378848,6.450549553258071,6.566473038965897
OEM,2015,3.223658766130729,7.363840538903167,8.617372768045362
OEM,2016,1.5740517124516722,0.5148692187204388,1.708201810906015
OEM,2017,1.4479015769755954,3.483047905225357,4.2891441745546
OEM,2018,3.19836472612652,7.26692255800515,5.0724382096210885
OEM,2019,2.310795581115831,5.488195242762071,5.012874237354734
OEM,2020,-2.8386859132371236,4.164519595825765,-2.0821499010013906
OEM,2021,5.3941864640349415,8.623224531711315,6.890855592111235
OEM,2022,5.3956493123638145,9.214283347304406,10.785850433408491
OEM,2023,3.1445214720739063,7.189820547410293,10.92479497057841
OEM,2024,1.1386832835119083,6.6029547176172185,8.489090837275375
OEM,2025,0.6654287991393446,4.519440235800792,5.105020055435705
OEM,2026,1.1547227374673559,4.326453239996124,3.2490444404142234
OEM,2027,1.5401546635462504,4.001204282359601,5.966751011016579
OEM,2028,1.6428098084561649,3.388903446364417,6.1847885190867915
OEM,2029,1.4842462909422487,3.299617008454863,5.987796160028641
OEM,2030,1.5280679301135907,3.9083540916075505,6.065376449615463
OEM,2031,1.2387454453521605,4.019610341799157,5.378802931847799
OEM,2032,0.7548114318585039,3.709706533329659,4.40970902068734
OEM,2033,0.518883322227385,3.381036403599284,3.953727958760372
OEM,2034,0.4595836276203206,3.2791067571109056,3.535740134573675
OEM,2035,0.5720185523695779,3.4350439707801295,3.5479525474970637
OEM,2036,0.762081116108515,3.7454672370550113,4.028873209392451
OEM,2037,0.7828253103998933,3.952147144933502,4.194031865884495
OEM,2038,0.7360924734251658,4.097924686384753,4.0962764194423045
OEM,2039,0.7067518868541778,4.263246187972643,4.069206238599841
OEM,2040,0.652674114517638,4.430539283616476,3.976102206015026
OEM,2041,0.6333439602853245,4.539208146200633,3.840419357569557
OEM,2042,0.6438167442659047,4.589143730911569,3.92785127408414
OEM,2043,0.6317838940554084,4.709781170019805,4.019484536793501
OEM,2044,0.6303763593642467,4.822398198988983,4.207473496935869
OEM,2045,0.6206210425910951,4.851003034198726,4.3200411177113
OEM,2046,0.5937102428263026,4.807644376056113,4.338320873408223
OEM,2047,0.5334108597074844,4.769215892795484,4.436343532338356
OEM,2048,0.4946270555740441,4.769916506812251,4.560174357256948
OEM,2049,0.4915287853543928,4.746724212308444,4.637866256786745
OEM,2050,0.49281089932724753,4.711867087348071,4.715165092783543
OEM,2051,0.4751199537423993,4.68167754840196,4.772171604663562
OEM,2052,0.43831542024272435,4.655637615235185,4.850732897041457
OEM,2053,0.37059359211507514,4.599471043473984,4.9083790028895775
OEM,2054,0.2835573857960425,4.541440361222891,4.953190883888733
OEM,2055,0.21681946353955184,4.522884132433036,5.021150823416024
Upstream,1970,,,
Upstream,1971,-5.928425799387012,,
Upstream,1972,3.8292380046188312,,
Upstream,1973,8.26208808985499,,
Upstream,1974,1.2671553598900451,,
Upstream,1975,-10.558818013653696,,
Upstream,1976,4.229696350534162,11.867758584667852,
Upstream,1977,5.029362888018884,13.636148456242694,
Upstream,1978,5.651014406953349,14.012471492284757,15.160210137561858
Upstream,1979,4.652450722554326,13.691342068593073,12.411170196114618
Upstream,1980,-3.0366066598875623,5.7917678793966445,4.959444306536324
Upstream,1981,-0.2502808498561176,9.06963076512902,12.08484176673452
Upstream,1982,-7.8844961577397985,-4.154037201055604,-9.169048731421379
Upstream,1983,-3.043072906099344,0.4325943667050642,3.3277921200515435
Upstream,1984,7.751820515401666,13.311207430064705,15.541222297407328
Upstream,1985,-0.4772861712069741,4.344639037480622,1.9822455664230538
Upstream,1986,-3.594962405878295,0.3549311366143655,0.8030729321999315
Upstream,1987,-0.38630414956302,2.480616018927071,6.021206255051923
Upstream,1988,3.115660225707946,8.587096565518317,11.562242936083553
Upstream,1989,1.031199113402043,3.8717580014954005,7.468726080557186
Upstream,1990,-1.5819429633381548,2.577592919974826,0.12579793420447813
Upstream,1991,-4.178479685916491,-0.7927050571360266,-1.499246663507064
Upstream,1992,-2.7354651903121767,3.4866352623576553,4.0927069041704485
Upstream,1993,-0.05024154398253872,2.142049243237109,3.708096195166573
Upstream,1994,2.2450038060670403,5.805190303387962,10.071717535488158
Upstream,1995,2.691799564696973,6.741327499726821,7.298152534798424
Upstream,1996,1.3195048154425646,5.485924757965909,3.863504032401562
Upstream,1997,1.998622629460311,7.406108860515682,7.517403302104281
Upstream,1998,1.2860448390450525,4.425565760506232,0.8490338618654768
Upstream,1999,-1.7848536621091644,2.8407233922461126,-0.08887953904365324
Upstream,2000,0.7351108673197296,7.41155426611783,6.234702642562582
Upstream,2001,-5.411516404919953,-5.465626057248362,-11.707545092320306
Upstream,2002,-9.838756779312105,-7.992384789556368,-0.8581384607635612
Upstream,2003,-5.857734919976361,-1.6598623961654024,3.440477278419963
Upstream,2004,-0.6385980605233998,4.0163491686170465,8.26908037665657
Upstream,2005,0.5017653024519506,3.1996846417436444,3.7160589697147084
Upstream,2006,0.17532305793840877,5.190360431162381,5.827409759590189
Upstream,2007,-1.2191403286451232,2.2276344191568875,3.5952306182373714
Upstream,2008,-2.2111742530756704,0.08298796049532477,-0.019924217927034193
Upstream,2009,-13.06917475779194,-13.28982328057567,-9.229434781479972
Upstream,2010,-1.423149451895609,4.591509193608872,9.562365071883892
Upstream,2011,4.229492340625636,7.5752138317397995,6.731408169904964
Upstream,2012,2.569054608680418,3.974530721546536,3.6589649415913437
Upstream,2013,0.28800789901587437,0.945629400106481,0.8462911461216601
Upstream,2014,1.0426024728904033,4.307083510953453,0.5294258785310113
Upstream,2015,0.6919482133702837,2.3501620834990886,3.7384992711105585
Upstream,2016,-1.413129376400573,0.3824689506635807,-0.6089751659048578
Upstream,2017,0.510635107085893,4.320675871783565,3.240147643508496
Upstream,2018,2.4959221689518687,5.406298967085047,6.929968650121703
Upstream,2019,1.0859958542959913,2.454999286775049,2.023378117936305
Upstream,2020,-5.337976611417265,-1.8104217044062367,-3.6800406827830354
Upstream,2021,0.19633706142237506,6.90271220532291,7.735903484620563
Upstream,2022,3.862539731512124,7.272153191452866,9.955569254652932
Upstream,2023,0.7623654011585458,4.843774962345274,4.48336144853292
Upstream,2024,-1.5517764911847605,7.961899127853663,3.485901183175603
Upstream,2025,-1.2262570611238501,4.961280268205056,2.939366891128567
Upstream,2026,-0.414210680284769,3.274713023018184,3.6469023761820263
Upstream,2027,-0.48127111460021393,3.017337921436305,4.442484539668293
Upstream,2028,-0.5311075230328289,2.5467251418388344,4.686619063630807
Upstream,2029,-0.7254896406170549,2.934119202992396,4.479581201339135
Upstream,2030,-0.6847098220721488,3.1823953861605294,4.400091872424015
Upstream,2031,-0.7717234128618621,3.010010996670575,4.052913670068596
Upstream,2032,-1.030919527408871,2.4850511057503555,3.447755762426431
Upstream,2033,-1.224598607437867,1.9813762831885047,3.1948477602155876
Upstream,2034,-1.277168126947417,1.7727724467091934,2.852804736187338
Upstream,2035,-1.2100572873136555,1.8643296415090387,2.5486681630513615
Upstream,2036,-1.083407122830124,2.065027227065908,2.726030483565973
Upstream,2037,-1.0260835729568378,2.1835126726669034,2.788462913415301
Upstream,2038,-1.007474740923182,2.208233877238708,2.5743621683866693
Upstream,2039,-0.965695385852007,2.2166642748651566,2.348180538779678
Upstream,2040,-0.9921538496489144,2.192453070353718,2.068957527694228
Upstream,2041,-0.9961381081588668,2.1055553229099577,1.8629809452973038
Upstream,2042,-1.0016627298363594,2.084362482288172,1.7857297114380226
Upstream,2043,-1.0159766691233596,2.161179502916422,1.7537521188730496
Upstream,2044,-0.9965806226562223,2.293617492738803,1.8085037733556364
Upstream,2045,-0.9858716212039657,2.3703916590525087,1.8688532462282093
Upstream,2046,-0.9720599769584485,2.4340085347181297,1.9272810922868109
Upstream,2047,-0.9791088506555117,2.4728491000425135,2.017423697836776
Upstream,2048,-1.018339644605114,2.482659142026734,2.101943027256288
Upstream,2049,-1.0193267854896146,2.4634104620301978,2.1507052011278622
Upstream,2050,-0.9825935826210689,2.44870094164335,2.2204214572164713
Upstream,2051,-0.9563213760060996,2.447657642476529,2.25936033736756
Upstream,2052,-0.9581943942415287,2.4612731222441493,2.2858672950669767
Upstream,2053,-0.9919869358481959,2.459094307974822,2.3280386619124336
Upstream,2054,-1.045188498021394,2.4443973382849173,2.3765152708809127
Upstream,2055,-1.0936322842796387,2.42198408063949,2.419482455634205
