series_id,year,employment,naics_code,segment_id,segment_name,stage,segment_label
ENU260001054411,2014,36317.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2014,27883.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2014,32934.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2014,10492.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2015,6829.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2015,4233.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2015,34248.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2015,5464.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2015,3310.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2015,5523.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2015,1747.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2015,3148.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2015,1398.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2015,10312.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2015,14082.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2015,37169.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2015,15801.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2015,7735.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2015,3198.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2015,30775.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2015,9936.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2015,8694.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2015,4504.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2015,9046.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2015,3126.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2015,85007.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2015,7593.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2015,24955.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2015,36677.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2015,8161.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2015,121832.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2015,20564.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2015,6571.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2015,23367.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2015,7409.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2015,2968.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2015,17572.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2015,26382.71697362264,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2015,38115.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2015,28669.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2015,34976.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2015,10954.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2016,6811.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2016,4529.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2016,35966.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2016,5602.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2016,3049.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2016,5258.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2016,1751.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2016,3229.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2016,1353.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2016,10321.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2016,13687.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2016,37389.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2016,16007.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2016,7873.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2016,3327.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2016,29903.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2016,9927.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2016,9301.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2016,4349.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2016,8913.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2016,3280.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2016,88247.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2016,7913.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2016,25682.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2016,37501.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2016,8600.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2016,127243.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2016,20828.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2016,6662.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2016,23625.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2016,7263.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2016,2960.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2016,17729.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2016,26558.18589528402,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2016,39018.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2016,29340.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2016,35627.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2016,11273.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2017,6837.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2017,4730.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2017,36296.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2017,5926.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2017,2970.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2017,5169.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2017,1789.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2017,3434.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2017,1376.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2017,10442.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2017,13699.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2017,38120.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2017,16399.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2017,8110.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2017,3425.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2017,28752.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2017,10259.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2017,9821.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2017,4325.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2017,8919.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2017,3550.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2017,83516.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2017,8464.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2017,21741.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2017,40857.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2017,8708.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2017,131146.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2017,20945.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2017,6491.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2017,24386.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2017,7557.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2017,3334.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2017,17346.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2017,27039.93018468221,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2017,39699.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2017,28801.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2017,35455.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2017,11268.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2018,7265.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2018,4874.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2018,36820.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2018,6003.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2018,3185.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2018,5228.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2018,1790.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2018,3436.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2018,1414.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2018,10846.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2018,13709.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2018,38331.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2018,17093.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2018,8431.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2018,3444.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2018,28818.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2018,11286.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2018,10170.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2018,4502.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2018,9027.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2018,3847.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2018,86547.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2018,8632.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2018,21519.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2018,39490.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2018,9041.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2018,134464.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2018,22017.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2018,7191.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2018,25165.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2018,7792.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2018,3442.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2018,17572.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2018,27341.077804565433,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2018,39716.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2018,28824.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2018,36045.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2018,11457.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2019,7361.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2019,5075.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2019,36932.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2019,5560.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2019,3279.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2019,5155.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2019,1745.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2019,3361.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2019,1425.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2019,10665.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2019,13698.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2019,36498.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2019,17004.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2019,8606.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2019,3431.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2019,27275.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2019,11452.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2019,10433.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2019,4743.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2019,9147.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2019,4347.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2019,88076.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2019,8155.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2019,22112.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2019,38974.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2019,9047.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2019,132800.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2019,22848.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2019,7116.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2019,25229.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2019,7737.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2019,3529.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2019,17717.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2019,27625.665664672848,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2019,39798.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2019,29070.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2019,36859.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2019,11523.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2020,6140.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2020,4665.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2020,31852.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2020,4805.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2020,2788.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2020,3763.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2020,1711.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2020,2706.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2020,1246.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2020,8861.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2020,11274.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2020,31959.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2020,16308.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2020,7022.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2020,2963.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2020,22818.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2020,10135.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2020,9814.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2020,4302.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2020,8227.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2020,4356.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2020,84620.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2020,8111.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2020,22672.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2020,34317.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2020,7740.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2020,112670.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2020,21013.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2020,6290.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2020,23247.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2020,7019.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2020,3423.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2020,16380.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2020,25686.23542785645,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054411,2020,36431.0,4411,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001058111,2020,25994.0,8111,9,"Dealers, Maintenance, & Repair",Downstream,"9. Dealers, Maintenance, & Repair"
ENU260001054841,2020,34290.0,4841,10,Logistics,Downstream,10. Logistics
ENU260001054842,2020,10488.0,4842,10,Logistics,Downstream,10. Logistics
ENU260001053252,2021,5947.0,3252,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053255,2021,4581.0,3255,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053261,2021,33451.0,3261,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053262,2021,5111.0,3262,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053272,2021,2848.0,3272,1,Materials & Processing - Non-Metals,Upstream,1. Materials & Processing
ENU260001053311,2021,3358.0,3311,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053312,2021,1747.0,3312,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053313,2021,2811.0,3313,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053314,2021,1183.0,3314,1,Materials & Processing - Metals,Upstream,1. Materials & Processing
ENU260001053315,2021,8973.0,3315,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053328,2021,11480.0,3328,1,Materials & Processing - Coatings & Surface Treatments,Upstream,1. Materials & Processing
ENU260001053335,2021,31751.0,3335,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053339,2021,16669.0,3339,2,Equipment Manufacturing,Upstream,2. Equipment Manufacturing
ENU260001053321,2021,7226.0,3321,3,Forging & Foundries,Upstream,3. Forging & Foundries
ENU260001053326,2021,3376.0,3326,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053327,2021,23522.0,3327,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053329,2021,10152.0,3329,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053344,2021,10296.0,3344,4,Parts & Machining,Upstream,4. Parts & Machining
ENU260001053336,2021,4605.0,3336,5,Component Systems,Upstream,5. Component Systems
ENU260001053345,2021,8449.0,3345,5,Component Systems,Upstream,5. Component Systems
ENU260001053359,2021,4088.0,3359,5,Component Systems,Upstream,5. Component Systems
ENU260001055413,2021,87418.0,5413,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055414,2021,8433.0,5414,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001055417,2021,23632.0,5417,6,Engineering & Design,OEM,6. Engineering & Design
ENU260001053361,2021,45057.0,3361,7,Core Automotive,OEM,7. Core Automotive
ENU260001053362,2021,8038.0,3362,7,Core Automotive,OEM,7. Core Automotive
ENU260001053363,2021,121774.0,3363,7,Core Automotive,OEM,7. Core Automotive
ENU260001054231,2021,23938.0,4231,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054235,2021,6053.0,4235,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054238,2021,22266.0,4238,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054239,2021,7625.0,4239,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054247,2021,3481.0,4247,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054413,2021,16774.0,4413,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
ENU260001054571,2021,25409.623622894287,4571,8,"Motor Vehicle Parts, Materials, & Products Sales",Downstream,"8. Motor Vehicle Parts, Materials, & Products Sales"
